ArTId;ArTVersion;ArTCreated;ArTChanged;FournisseurId;FournisseurName;ArTName;ArTXEpsg2154;ArTYEpsg2154;ArRId;ArTType;ArTFareZone;ArTAccessibility;ArTAudibleSignals;ArTVisualSigns;ArTTown;ArTPostalRegion;ArTPrivateCode;ArTPublicCode;ArTGeopoint
50222542;1822716-1274175;2025-05-19T21:30:47+02:00;2026-07-16T09:42:20+02:00;599;GC MARNE ET BRIE;Le Parc;672173;6856730;26135;bus;5;true;unknown;unknown;Émerainville;77169;342;-;48.810040693345414, 2.621087013580355
50222644;1822711-1816431;2025-05-28T12:14:09+02:00;2026-07-16T09:42:08+02:00;599;GC MARNE ET BRIE;Aérodrome de Lognes;671902;6858263;463373;bus;5;true;unknown;unknown;Lognes;77258;444;-;48.82381585760179, 2.6172957642788925
50222648;1822707-1320331;2025-05-28T12:14:04+02:00;2026-07-16T09:42:02+02:00;599;GC MARNE ET BRIE;La Madeleine;672795;6858722;463371;bus;5;true;unknown;unknown;Lognes;77258;448;-;48.82798211421556, 2.629429204759307
50222664;1822697-1764205;2025-05-28T12:13:43+02:00;2026-07-16T09:41:45+02:00;599;GC MARNE ET BRIE;Gare de Mitry-Claye;673880;6875163;21220;bus;5;true;unknown;unknown;Mitry-Mory;77294;464;D;48.975876709088354, 2.64319629947708
50222665;1822696-1253879;2025-05-28T12:13:42+02:00;2026-07-16T09:41:44+02:00;599;GC MARNE ET BRIE;Guy Môquet;673108;6875119;38037;bus;5;false;unknown;unknown;Mitry-Mory;77294;465;-;48.97544922359606, 2.6326535925859713
50222666;1822695-1253874;2025-05-28T12:13:41+02:00;2026-07-16T09:41:41+02:00;599;GC MARNE ET BRIE;Guy Môquet;673123;6875128;39122;bus;5;false;unknown;unknown;Mitry-Mory;77294;466;-;48.975530780077605, 2.6328579189557555
50222669;1822692-901854;2025-05-28T12:13:38+02:00;2026-07-16T09:41:35+02:00;599;GC MARNE ET BRIE;Jean Moulin;672210;6875927;21214;bus;5;false;unknown;unknown;Mitry-Mory;77294;469;-;48.982676640573786, 2.620333973115511
50222678;1822683-1799028;2025-05-28T12:13:25+02:00;2026-07-16T09:41:18+02:00;599;GC MARNE ET BRIE;Parc de la Mairie;672044;6875913;487309;bus;5;false;unknown;unknown;Mitry-Mory;77294;478;-;48.982543553143955, 2.618067047209177
50222787;1822664-16301;2025-05-19T21:26:47+02:00;2026-07-16T09:40:38+02:00;599;GC MARNE ET BRIE;Collège Laurencin;675559;6851962;16301;bus;5;false;unknown;unknown;Ozoir-la-Ferrière;77350;587;-;48.76729610372951, 2.667466122050445
50222805;1822646-16429;2025-05-28T12:12:53+02:00;2026-07-16T09:39:55+02:00;599;GC MARNE ET BRIE;Kessel;677748;6851295;16429;bus;5;false;unknown;unknown;Ozoir-la-Ferrière;77350;605;-;48.761376384840695, 2.6972832114217087
50222816;1822635-1660113;2025-05-19T21:26:27+02:00;2026-07-16T09:39:40+02:00;599;GC MARNE ET BRIE;Poirier;675604;6852266;16464;bus;5;false;unknown;unknown;Ozoir-la-Ferrière;77350;616;-;48.770031931124315, 2.6680609787060474
50222827;1822624-16470;2025-05-19T21:26:22+02:00;2026-07-16T09:39:27+02:00;599;GC MARNE ET BRIE;Bouquet;670989;6855439;16470;bus;5;false;unknown;unknown;Pontault-Combault;77373;627;-;48.79837787799273, 2.605052983773896
50222835;1822616-20047;2025-05-28T12:12:36+02:00;2026-07-16T09:39:16+02:00;599;GC MARNE ET BRIE;Château Candalle;670887;6853809;20047;bus;5;false;unknown;unknown;Pontault-Combault;77373;635;-;48.78371368007221, 2.603775757259322
50222838;1822613-880554;2025-05-28T12:12:32+02:00;2026-07-16T09:39:11+02:00;599;GC MARNE ET BRIE;Centre Commercial;671057;6853145;16641;bus;5;false;unknown;unknown;Pontault-Combault;77373;638;-;48.77774951066616, 2.6061344732815144
50222840;1822611-1659217;2025-05-28T12:12:31+02:00;2026-07-16T09:39:09+02:00;599;GC MARNE ET BRIE;Creutzer - Dantzig;670725;6856808;16616;bus;5;false;unknown;unknown;Pontault-Combault;77373;640;-;48.81067806671757, 2.601364940834453
50222856;1822595-1755432;2025-05-19T21:26:09+02:00;2026-07-16T09:38:49+02:00;599;GC MARNE ET BRIE;Église de Pontault-Combault;670684;6853647;16377;bus;5;false;unknown;unknown;Pontault-Combault;77373;656;-;48.7822475102152, 2.6010241399882483
50222860;1822591-1777868;2025-05-19T21:26:05+02:00;2026-07-16T09:38:44+02:00;599;GC MARNE ET BRIE;Étoile;670934;6854802;16476;bus;5;false;unknown;unknown;Pontault-Combault;77373;660;-;48.79264648754884, 2.6043476943763126
50222861;1822590-1647846;2025-05-19T21:26:04+02:00;2026-07-16T09:38:42+02:00;599;GC MARNE ET BRIE;Ferme Caminha;670723;6856094;16203;bus;5;false;unknown;unknown;Pontault-Combault;77373;661;-;48.8042566248287, 2.6013867874233156
50222863;1822588-20022;2025-05-28T12:12:16+02:00;2026-07-16T09:38:39+02:00;599;GC MARNE ET BRIE;Grande Haie;671313;6853984;20022;bus;5;false;unknown;unknown;Pontault-Combault;77373;663;-;48.78530665782905, 2.6095616914954762
50222866;1822585-1579105;2025-05-28T12:12:12+02:00;2026-07-16T09:38:35+02:00;599;GC MARNE ET BRIE;Gare de Pontault-Combault (Place Beilstein);672205;6856037;20010;bus;5;false;unknown;unknown;Pontault-Combault;77373;666;-;48.80380957493304, 2.621567966667357
50222875;1822576-1659332;2025-05-28T12:12:03+02:00;2026-07-16T09:38:22+02:00;599;GC MARNE ET BRIE;Lycée Camille Claudel;671615;6854479;21542;bus;5;false;unknown;unknown;Pontault-Combault;77373;675;-;48.789771875895426, 2.613638968148099
50222878;1822573-1659305;2025-05-19T21:25:56+02:00;2026-07-16T09:38:18+02:00;599;GC MARNE ET BRIE;Libération;670969;6853464;16479;bus;5;true;unknown;unknown;Pontault-Combault;77373;678;-;48.78061455195249, 2.6049152412552705
50222886;1822565-16648;2025-05-28T12:11:50+02:00;2026-07-16T09:38:09+02:00;599;GC MARNE ET BRIE;Les Merles;669915;6853478;16648;bus;5;false;unknown;unknown;Pontault-Combault;77373;686;-;48.78069217279304, 2.5905705517042614
50222888;1822563-1686550;2025-05-28T12:11:48+02:00;2026-07-16T09:38:06+02:00;599;GC MARNE ET BRIE;Médiathèque François Mitterrand;671285;6855655;12059;bus;5;false;unknown;unknown;Pontault-Combault;77373;688;-;48.80033373365921, 2.6090680142666787
50222905;1822546-1736953;2025-05-28T12:11:32+02:00;2026-07-16T09:37:45+02:00;599;GC MARNE ET BRIE;Hôtel de Ville de Pontault-Combault;671091;6855856;494980;bus;5;false;unknown;unknown;Pontault-Combault;77373;705;-;48.802132768227125, 2.606413261799336
50222916;1822536-1710980;2025-05-19T21:25:38+02:00;2026-07-16T09:37:31+02:00;599;GC MARNE ET BRIE;Église du Pin;672939;6868374;415519;bus;5;false;unknown;unknown;Le Pin;77363;716;-;48.914788514260096, 2.6307759004783047
50222919;1822533-1350536;2025-05-19T21:25:33+02:00;2026-07-16T09:37:24+02:00;599;GC MARNE ET BRIE;La Poste;672640;6868495;16806;bus;5;false;unknown;unknown;Le Pin;77363;719;-;48.91586398003536, 2.626688557667679
50222927;1822525-1659241;2025-05-19T21:25:21+02:00;2026-07-16T09:37:10+02:00;599;GC MARNE ET BRIE;Fleuriste;678314;6855059;16191;bus;5;false;unknown;unknown;Pontcarré;77374;727;-;48.7952482075838, 2.7047915817884793
50222940;1822522-1237921;2025-05-19T21:25:07+02:00;2026-07-16T09:37:06+02:00;599;GC MARNE ET BRIE;2ème Avenue;674747;6854112;16596;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;740;-;48.78660142163273, 2.656291204151456
50222942;1822520-16594;2025-05-19T21:25:04+02:00;2026-07-16T09:37:01+02:00;599;GC MARNE ET BRIE;3ème Avenue;674770;6853879;16594;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;742;-;48.78450679134521, 2.6566180350305175
50222943;1822519-16595;2025-05-19T21:25:03+02:00;2026-07-16T09:37:00+02:00;599;GC MARNE ET BRIE;3ème Avenue;674766;6853969;16595;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;743;-;48.78531606764219, 2.6565582678439075
50222947;1822515-1647861;2025-05-28T12:11:19+02:00;2026-07-16T09:36:54+02:00;599;GC MARNE ET BRIE;Bois Briard;673655;6855309;16407;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;747;-;48.79732312755895, 2.6413546186285863
50222948;1822514-16408;2025-05-28T12:11:18+02:00;2026-07-16T09:36:53+02:00;599;GC MARNE ET BRIE;Bois Briard;673686;6855277;16408;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;748;-;48.79703659816443, 2.6417786049200824
50222955;1822507-1660156;2025-05-28T12:11:15+02:00;2026-07-16T09:36:42+02:00;599;GC MARNE ET BRIE;Denis Papin;673040;6855613;20007;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;755;-;48.8000317594481, 2.6329632519630852
50222956;1822506-20008;2025-05-28T12:11:14+02:00;2026-07-16T09:36:41+02:00;599;GC MARNE ET BRIE;Denis Papin;673040;6855624;20008;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;756;-;48.800130688663884, 2.6329625558675005
50222959;1822503-1736804;2025-05-19T21:24:54+02:00;2026-07-16T09:36:37+02:00;599;GC MARNE ET BRIE;Forestières;673816;6855606;20011;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;759;-;48.80000077794325, 2.643528095733016
50222962;1822500-16573;2025-05-19T21:24:51+02:00;2026-07-16T09:36:33+02:00;599;GC MARNE ET BRIE;Fragonnard;675200;6855269;16573;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;762;-;48.797024644486996, 2.6623894065298703
50222965;1822497-1316064;2025-05-28T12:11:10+02:00;2026-07-16T09:36:29+02:00;599;GC MARNE ET BRIE;Gare de Roissy-en-Brie;674287;6855066;480162;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;765;-;48.79516318860386, 2.6499728458958933
50222972;1822490-16627;2025-05-19T21:24:48+02:00;2026-07-16T09:36:21+02:00;599;GC MARNE ET BRIE;Jean Monnet;674228;6855298;16627;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;772;-;48.797247349905504, 2.6491556661688356
50222973;1822489-1435439;2025-05-19T21:24:46+02:00;2026-07-16T09:36:20+02:00;599;GC MARNE ET BRIE;Jean Monnet;674244;6855298;16628;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;773;-;48.79724798907367, 2.6493734775738385
50222976;1822486-20005;2025-05-28T12:11:02+02:00;2026-07-16T09:36:15+02:00;599;GC MARNE ET BRIE;Louis Blanc;672805;6855674;20005;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;776;-;48.80057049981774, 2.6297600859694956
50222981;1822481-16506;2025-05-19T21:24:40+02:00;2026-07-16T09:36:09+02:00;599;GC MARNE ET BRIE;Manoir;675944;6854534;16506;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;781;-;48.79044250268667, 2.6725590981349194
50222992;1822470-16579;2025-05-19T21:24:36+02:00;2026-07-16T09:35:57+02:00;599;GC MARNE ET BRIE;Petit Pont;674608;6854946;16579;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;792;-;48.79409667185463, 2.6543496644685467
50222993;1822469-16580;2025-05-19T21:24:35+02:00;2026-07-16T09:35:55+02:00;599;GC MARNE ET BRIE;Petit Pont;674614;6854931;16580;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;793;-;48.793962003678985, 2.6544322324313767
50222997;1822465-16581;2025-05-28T12:10:48+02:00;2026-07-16T09:35:50+02:00;599;GC MARNE ET BRIE;Parc des Sources;674474;6854762;16581;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;797;-;48.79243655472301, 2.652536625364064
50223002;1822460-16575;2025-05-19T21:24:29+02:00;2026-07-16T09:35:43+02:00;599;GC MARNE ET BRIE;Renardière;675106;6854968;16575;bus;5;false;unknown;unknown;Roissy-en-Brie;77390;802;-;48.79431394510339, 2.6611273542236686
50231761;1820728-1365992;2026-04-01T13:53:13+02:00;2026-07-07T12:58:06+02:00;543;PLAINE SAINT-DENIS;Croix Blanche;654998;6871995;37168;bus;3;true;unknown;unknown;Stains;93072;StaCrBl03;-;48.94634527792215, 2.38560986689346
50231763;1820726-1821901;2026-04-01T13:53:10+02:00;2026-07-07T12:58:03+02:00;543;PLAINE SAINT-DENIS;Carrefour Pleyel;651955;6869045;25464;bus;2;true;unknown;unknown;Saint-Denis;93066;SaDCaPl01;-;48.91959796283761, 2.344401517959434
50231783;1820706-1326413;2026-04-01T13:52:37+02:00;2026-07-07T12:57:36+02:00;543;PLAINE SAINT-DENIS;Avenue Saint-Rémy;653723;6870847;25560;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDAvSR02;-;48.93593172903418, 2.368329028874473
50231787;1820702-1349095;2026-04-01T13:52:31+02:00;2026-07-07T12:57:30+02:00;543;PLAINE SAINT-DENIS;Charles Péguy;654212;6872857;24927;bus;3;true;unknown;unknown;Stains;93072;StaChPe02;-;48.95404104226069, 2.3747862616601467
50231799;1820690-1370141;2026-04-01T13:52:14+02:00;2026-07-07T12:57:14+02:00;543;PLAINE SAINT-DENIS;Casino;649101;6874581;7605;bus;4;true;unknown;unknown;Enghien-les-Bains;95210;EnBCasi02;-;48.96915903236315, 2.3047941193660044
50231801;1820688-1596364;2026-04-01T13:52:11+02:00;2026-07-07T12:57:11+02:00;543;PLAINE SAINT-DENIS;Rue de Saint-Gratien;648530;6873918;26144;bus;4;true;unknown;unknown;Épinay-sur-Seine;93031;EpSRuSG02;-;48.96315191129941, 2.2970761153654657
50231806;1820683-1287941;2026-04-01T13:52:04+02:00;2026-07-07T12:57:04+02:00;543;PLAINE SAINT-DENIS;Rose Bertin;649902;6872739;2170;bus;3;true;unknown;unknown;Épinay-sur-Seine;93031;EpSRoBe02;-;48.95265866398401, 2.315952001641222
50231812;1820677-1320419;2026-04-01T13:51:55+02:00;2026-07-07T12:56:56+02:00;543;PLAINE SAINT-DENIS;Pierre de Geyter;652624;6870364;2177;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDPiGe02;-;48.93150846352146, 2.35338256821348
50231813;1820676-1596373;2026-04-01T13:51:54+02:00;2026-07-07T12:56:55+02:00;543;PLAINE SAINT-DENIS;La Montjoie;652920;6868096;37174;bus;2;true;unknown;unknown;Saint-Denis;93066;SaDMont02;-;48.91113547221887, 2.357674184277182
50231814;1820675-1596376;2026-04-01T13:51:53+02:00;2026-07-07T12:56:53+02:00;543;PLAINE SAINT-DENIS;Église de la Plaine;652935;6867738;36592;bus;2;true;unknown;unknown;Saint-Denis;93066;SaDEgPl02;-;48.90791726181487, 2.3579185401769247
50231827;1820662-1596393;2026-04-01T13:51:32+02:00;2026-07-07T12:56:34+02:00;543;PLAINE SAINT-DENIS;Hélène Cochennec;656426;6868630;30169;bus;3;true;unknown;unknown;Aubervilliers;93001;AubHeCo01;-;48.91618438002543, 2.405450802564824
50231830;1820659-560630;2026-04-01T13:51:27+02:00;2026-07-07T12:56:29+02:00;543;PLAINE SAINT-DENIS;Jules Ferry;646292;6872358;413314;bus;4;true;unknown;unknown;Argenteuil;95018;ArgJuFe01;-;48.94894134411306, 2.266711396180189
50231833;1820656-560598;2026-04-01T13:51:23+02:00;2026-07-07T12:56:25+02:00;543;PLAINE SAINT-DENIS;Gaston Monmousseau;646864;6872546;413309;bus;4;true;unknown;unknown;Argenteuil;95018;ArgGaMo01;-;48.950679363769105, 2.2744970286947463
50231837;1820652-560574;2026-04-01T13:51:17+02:00;2026-07-07T12:56:19+02:00;543;PLAINE SAINT-DENIS;Belvédère;647161;6872727;413307;bus;4;true;unknown;unknown;Argenteuil;95018;ArgBelv02;-;48.952331395019414, 2.278529371580129
50231838;1820651-560594;2026-04-01T13:51:16+02:00;2026-07-07T12:56:18+02:00;543;PLAINE SAINT-DENIS;Gaston Monmousseau;646820;6872549;413308;bus;4;true;unknown;unknown;Argenteuil;95018;ArgGaMo02;-;48.95070270310927, 2.2738959231232796
50231839;1820650-1365427;2026-04-01T13:51:14+02:00;2026-07-07T12:56:16+02:00;543;PLAINE SAINT-DENIS;Noblet;646616;6872487;413301;bus;4;true;unknown;unknown;Argenteuil;95018;ArgNobl02;-;48.95012829481547, 2.2711185389159887
50231854;1820635-1829457;2026-04-01T13:50:52+02:00;2026-07-07T12:55:54+02:00;543;PLAINE SAINT-DENIS;Les Sablons;654293;6874883;34213;bus;4;true;unknown;unknown;Sarcelles;95585;SarSabl01;-;48.9722646952713, 2.3756735077513573
50231860;1820629-1350153;2026-04-01T13:50:43+02:00;2026-07-07T12:55:42+02:00;543;PLAINE SAINT-DENIS;Jean Jaurès;656695;6864660;25822;bus;2;true;unknown;unknown;Le Pré-Saint-Gervais;93061;PSGJeJa03;-;48.88050184983306, 2.4095261220610507
50231861;1820628-1339379;2026-04-01T13:50:42+02:00;2026-07-07T12:55:40+02:00;543;PLAINE SAINT-DENIS;Les Marronniers;656291;6864763;24629;bus;1;true;unknown;unknown;Le Pré-Saint-Gervais;93061;P19Marr02;-;48.881400808558745, 2.404007094968647
50231865;1820624-1547094;2026-04-01T13:50:34+02:00;2026-07-07T12:55:30+02:00;543;PLAINE SAINT-DENIS;Rue du Progrès;653590;6869778;26505;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDRuPr01;-;48.92630937021613, 2.366630724554334
50231869;1820620-1598869;2026-04-01T13:50:26+02:00;2026-07-07T12:55:22+02:00;543;PLAINE SAINT-DENIS;Charles Cros;653485;6869847;8103;bus;3;true;unknown;unknown;Saint-Denis;93066;SaDChCr02;-;48.92692225971496, 2.365190253852841
50231880;1820610-928215;2026-04-01T13:50:08+02:00;2026-07-07T12:54:56+02:00;543;PLAINE SAINT-DENIS;Murger;653515;6868557;40781;bus;2;true;unknown;unknown;Saint-Denis;93066;SaDMurg01;-;48.915324244328865, 2.365741067757517
50231887;1820607-36559;2026-04-01T13:49:58+02:00;2026-07-07T12:54:49+02:00;543;PLAINE SAINT-DENIS;Murger;653524;6868571;36559;bus;2;true;unknown;unknown;Saint-Denis;93066;SaDMurg02;-;48.9154507884903, 2.3658623278480655
50231906;1820588-1372577;2026-04-01T13:49:29+02:00;2026-07-07T12:54:22+02:00;543;PLAINE SAINT-DENIS;Collège Pablo Picasso;657387;6874955;419752;bus;4;true;unknown;unknown;Garges-lès-Gonesse;95268;GaGCoPP01;-;48.97312465071675, 2.417926604576847
50231909;1820585-1323417;2026-04-01T13:49:25+02:00;2026-07-07T12:54:16+02:00;543;PLAINE SAINT-DENIS;Léon Blum;658225;6875889;38017;bus;4;true;unknown;unknown;Arnouville;95019;ArnLeBl01;-;48.98157815699203, 2.4292806753154155
50231911;1820583-1540309;2026-04-01T13:49:22+02:00;2026-07-07T12:54:13+02:00;543;PLAINE SAINT-DENIS;Chemin du Moulin d'Etif;658832;6876107;38521;bus;4;true;unknown;unknown;Gonesse;95277;GonChME01;-;48.98357756324977, 2.4375518571933017
50231912;1820582-1556020;2026-04-01T13:49:20+02:00;2026-07-07T12:54:12+02:00;543;PLAINE SAINT-DENIS;Chemin du Moulin d'Etif;658790;6876111;419766;bus;4;true;unknown;unknown;Gonesse;95277;GonChME02;-;48.983610839475475, 2.4369776718292404
50231916;1820578-1371587;2026-04-01T13:49:15+02:00;2026-07-07T12:54:05+02:00;543;PLAINE SAINT-DENIS;Rond-Point du Christ;657687;6875272;22528;bus;4;true;unknown;unknown;Arnouville;95019;GaGRoPC02;-;48.97599492822902, 2.421992619921563
50231928;1820566-1639726;2026-04-01T13:48:54+02:00;2026-07-07T12:53:49+02:00;543;PLAINE SAINT-DENIS;De Gaulle - Mitterrand;655938;6874996;41776;bus;4;true;unknown;unknown;Garges-lès-Gonesse;95268;GaGGaMi02;-;48.97339564085187, 2.398130436249885
50231939;1820555-1805620;2026-04-01T13:48:33+02:00;2026-07-07T12:53:35+02:00;543;PLAINE SAINT-DENIS;Église;650647;6875292;426417;bus;4;true;unknown;unknown;Deuil-la-Barre;95197;DeBEgli01;-;48.97567282718789, 2.325826264215252
50231946;1820548-1547295;2026-04-01T13:48:22+02:00;2026-07-07T12:53:24+02:00;543;PLAINE SAINT-DENIS;Marché;650453;6874929;26996;bus;4;true;unknown;unknown;Deuil-la-Barre;95197;DeBMarc01;-;48.972393841188094, 2.3232188068473296
50231948;1820546-1805520;2026-04-01T13:48:19+02:00;2026-07-07T12:53:21+02:00;543;PLAINE SAINT-DENIS;Église;650723;6875306;26995;bus;4;true;unknown;unknown;Deuil-la-Barre;95197;DeBEgli02;-;48.97580454406335, 2.3268627617160313
50231952;1820542-1325557;2026-04-01T13:48:13+02:00;2026-07-07T12:53:16+02:00;543;PLAINE SAINT-DENIS;Robert Foulon;652263;6874871;30053;bus;4;true;unknown;unknown;Montmagny;95427;MonRoFo02;-;48.97200925887811, 2.3479476774780137
50231955;1820539-1274273;2026-04-01T13:48:09+02:00;2026-07-07T12:53:12+02:00;543;PLAINE SAINT-DENIS;Mathieu Chazotte;650445;6875242;426495;bus;4;true;unknown;unknown;Deuil-la-Barre;95197;DeBMaCh01;-;48.97520769234524, 2.3230728861789007
50231960;1820534-1274276;2026-04-01T13:48:02+02:00;2026-07-07T12:53:06+02:00;543;PLAINE SAINT-DENIS;Mathieu Chazotte;650354;6875241;25666;bus;4;true;unknown;unknown;Deuil-la-Barre;95197;DeBMaCh02;-;48.97519167905764, 2.3218299938910154
50231962;1820532-1432550;2026-04-01T13:47:58+02:00;2026-07-07T12:53:03+02:00;543;PLAINE SAINT-DENIS;Place de Verdun;654535;6877329;37497;bus;4;true;unknown;unknown;Sarcelles;95585;SarPlVe01;-;48.99427599846424, 2.3787160532260803
50231973;1820521-39648;2026-04-01T13:47:40+02:00;2026-07-07T12:52:48+02:00;543;PLAINE SAINT-DENIS;Espérance - Julien Boursier;654981;6879060;39648;bus;4;true;unknown;unknown;Villiers-le-Bel;95680;ViBEsJB01;-;49.00987207838342, 2.3846261016332218
50231976;1820519-1568942;2026-04-01T13:47:37+02:00;2026-07-07T12:52:44+02:00;543;PLAINE SAINT-DENIS;Victor Hugo;655819;6878640;28352;bus;4;true;unknown;unknown;Villiers-le-Bel;95680;ViBViHu01;-;49.0061537467883, 2.396124348439788
50231979;1820516-839052;2026-04-01T13:47:32+02:00;2026-07-07T12:52:37+02:00;543;PLAINE SAINT-DENIS;Louis Perrein;656541;6878122;37935;bus;4;true;unknown;unknown;Villiers-le-Bel;95680;ViBLoPe01;-;49.00154527396179, 2.4060456839798734
50231981;1820514-1463366;2026-04-01T13:47:28+02:00;2026-07-07T12:52:34+02:00;543;PLAINE SAINT-DENIS;La Cerisaie;655263;6878548;40595;bus;4;true;unknown;unknown;Villiers-le-Bel;95680;ViBCeri01;-;49.00528803560684, 2.3885348571212357
50231983;1820512-1352399;2026-04-01T13:47:25+02:00;2026-07-07T12:52:32+02:00;543;PLAINE SAINT-DENIS;Tissonvilliers;655309;6877763;23846;bus;4;true;unknown;unknown;Sarcelles;95585;SarTiss01;-;48.99823272555968, 2.3892465470415587
50231995;1820500-1365338;2026-04-01T13:47:04+02:00;2026-07-07T12:52:16+02:00;543;PLAINE SAINT-DENIS;Maréchal Foch;653748;6880955;23834;bus;4;true;unknown;unknown;Écouen;95205;EcoMaFo01;-;49.026823524215594, 2.367565222116554
50232003;1820492-1302593;2026-04-01T13:46:52+02:00;2026-07-07T12:52:05+02:00;543;PLAINE SAINT-DENIS;Gare de Sarcelles-Saint-Brice;653747;6877379;413360;bus;4;true;unknown;unknown;Saint-Brice-sous-Forêt;95539;SBFGSSB03;-;48.99466935348297, 2.3679429384029147
50232004;1820491-1672435;2026-04-01T13:46:51+02:00;2026-07-07T12:52:04+02:00;543;PLAINE SAINT-DENIS;Boulevard de la Gare;652956;6877575;5559;bus;4;true;unknown;unknown;Saint-Brice-sous-Forêt;95539;SBFBoGa01;-;48.99637431801708, 2.3571124230992657
50232008;1820487-1353733;2026-04-01T13:46:44+02:00;2026-07-07T12:51:58+02:00;543;PLAINE SAINT-DENIS;Petits Clos - Rosiers;653877;6877011;413366;bus;4;true;unknown;unknown;Sarcelles;95585;SarPeCR02;-;48.99136971812672, 2.3697594770378596
50232014;1820481-1793085;2026-04-01T13:46:34+02:00;2026-07-07T12:51:49+02:00;543;PLAINE SAINT-DENIS;Gare d'Écouen - Ézanville;653424;6880553;14260;bus;4;true;unknown;unknown;Ézanville;95229;EzaGaEE02;-;49.023185520948765, 2.3631794731773956
50232019;1820476-1365642;2026-04-01T13:46:27+02:00;2026-07-07T12:51:43+02:00;543;PLAINE SAINT-DENIS;Rue de Paris;654901;6879786;413249;bus;4;true;unknown;unknown;Écouen;95205;EcoRuPa02;-;49.01639439238398, 2.383455125176907
50232021;1820474-23844;2026-04-01T13:46:23+02:00;2026-07-07T12:51:40+02:00;543;PLAINE SAINT-DENIS;Rue du Fer à Cheval;655364;6877042;23844;bus;4;true;unknown;unknown;Sarcelles;95585;SarRuFC02;-;48.99175346603086, 2.3900742625344935
50232022;1820473-23841;2026-04-01T13:46:21+02:00;2026-07-07T12:51:39+02:00;543;PLAINE SAINT-DENIS;Parc Industriel Centre;655506;6877339;23841;bus;4;true;unknown;unknown;Sarcelles;95585;SarPaIC02;-;48.994433880844966, 2.3919832866700577
50232023;1820472-25476;2026-04-01T13:46:20+02:00;2026-07-07T12:51:37+02:00;543;PLAINE SAINT-DENIS;Rue d'Ableval - Parc Industriel;655506;6877561;25476;bus;4;true;unknown;unknown;Sarcelles;95585;SarRAPI02;-;48.996430058348906, 2.3919599268254403
50232028;1820467-1352418;2026-04-01T13:46:11+02:00;2026-07-07T12:51:31+02:00;543;PLAINE SAINT-DENIS;Jean Bullant;655836;6878345;10108;bus;4;true;unknown;unknown;Villiers-le-Bel;95680;ViBJeBu01;-;49.0035023598308, 2.3963875212921195
50232057;1820438-1437523;2026-04-01T13:45:16+02:00;2026-07-07T12:50:40+02:00;543;PLAINE SAINT-DENIS;6 Routes-Tramway;654947;6870056;36591;bus;3;true;unknown;unknown;La Courneuve;93027;Cou6RoT03;-;48.92890569468021, 2.3851197519429315
50232061;1820434-1817657;2026-04-01T13:45:05+02:00;2026-07-07T12:50:34+02:00;543;PLAINE SAINT-DENIS;Gare de l'Est;652958;6864209;37117;bus;1;true;unknown;unknown;Paris 10e;75110;P10GaEs07;-;48.87618397613717, 2.3586233473748366
50232070;1820425-1830069;2026-04-01T13:44:46+02:00;2026-07-07T12:50:13+02:00;543;PLAINE SAINT-DENIS;Garges - Sarcelles RER;655356;6875430;25475;bus;4;true;unknown;unknown;Sarcelles;95585;GaGGaSR03;-;48.977257997361534, 2.3901350736179694
50232074;1820421-40590;2026-04-01T13:44:40+02:00;2026-07-07T12:50:04+02:00;543;PLAINE SAINT-DENIS;Les Cholettes;653984;6875540;40590;bus;4;true;unknown;unknown;Sarcelles;95585;SarChol02;-;48.978150358754775, 2.371381514216322
50232079;1820416-1350034;2026-04-01T13:44:32+02:00;2026-07-07T12:49:55+02:00;543;PLAINE SAINT-DENIS;Lyon;648209;6873045;412157;bus;3;true;unknown;unknown;Épinay-sur-Seine;93031;EpSLyon01;-;48.955276117515105, 2.292799241242241
50232087;1820408-1350031;2026-04-01T13:44:18+02:00;2026-07-07T12:49:42+02:00;543;PLAINE SAINT-DENIS;Saint-Ferdinand;647794;6873009;413297;bus;3;true;unknown;unknown;Argenteuil;95018;ArgSaFe02;-;48.95491884793621, 2.2871372035246753
