zdc,ligneLabel,destination,accId,labelPosition,position,positionMax,equipement,directionId,terminusReel,zdcSuivant
71694,9,"230 boulevard Voltaire",50148325,Arrière,5,5,,1,"Mairie de Montreuil",71673
71311,8,"1 rue René Boulanger",50148406,Avant,1,5,,1,"Pointe du Lac",71277
71045,12,"73 boulevard Victor",50148428,Arrière,5,5,,0,"Mairie d'Issy",70990
73641,12,"138 rue du Cherche-Midi",50148439,Avant,1,5,,0,"Mairie d'Issy",71125
71006,13,"1 boulevard Brune",50148476,Arrière,5,5,,1,"Asnières - Gennevilliers - Les Courtilles",71039
71528,13,"86 avenue de Saint-Ouen",50148497,Arrière,5,5,,0,"Châtillon - Montrouge",71474
72203,13,"Gare routière",50148523,Avant,2,5,,0,"Châtillon - Montrouge",72118
71347,6,"1 avenue de la Grande Armée",50148550,Milieu,3,5,,1,"Charles de Gaulle - Étoile",
71475,14,"Rue Cardinet",50148654,Arrière,7,8,Escalator,1,"Aéroport d'Orly",71370
72326,13,Basilique,50148704,Avant,2,5,,0,"Châtillon - Montrouge",72285
71311,5,"2 place de la République",50148716,Avant,1,5,,1,"Place d'Italie",71803
71311,5,"12 place de la République",50148718,Milieu,3,5,,1,"Place d'Italie",71803
72240,13,"Angle rue des Bas et Rue Louis Calmel",50148727,Avant,2,5,,0,"Châtillon - Montrouge",72203
74041,12,"Place du Front Populaire",50148736,Avant,2,5,Escalator,1,"Mairie d'Aubervilliers",72491
71199,10,"Boulevard de Grenelle",50148790,Arrière,5,5,,1,"Gare d'Austerlitz",71157
70375,7,"Centre Commercial",50148837,Arrière,4,5,Escalator,1,"Villejuif - Louis Aragon",70248
415852,1,"Rue de Rivoli",50148848,Arrière,6,6,,0,"Château de Vincennes",71222
71885,11,"Rue de Crimée",50148855,Arrière,5,5,,0,Rosny-Bois-Perrier,71870
478883,4,"Rue Belliard",50148877,Avant,1,6,,0,"Porte de Clignancourt",
71545,14,"av de Clichy",50148897,Arrière,8,8,Ascenseur,0,"Saint-Denis - Pleyel",72126
71305,1,"Avenue du Général Eisenhower",50149009,Avant,1,6,,0,"Château de Vincennes",71298
72491,12,"rue de la Commune",50149326,Avant,1,5,,0,"Mairie d'Issy",74041
71947,11,"r. Veuve Aublet",50149891,Arrière,4,5,Escalator,1,Châtelet,490779
71897,11,"r. des Saules Clouet",50149893,Arrière,4,5,Escalator,1,Châtelet,71947
70645,14,"r. de la Vistule",50149931,Avant,1,8,Ascenseur,1,"Aéroport d'Orly",70445
69974,14,"ZAC Lallier",50149936,Milieu,4,8,Escalator,0,"Saint-Denis - Pleyel",478860
69974,14,"ZAC Lallier",50149936,Milieu,5,8,Ascenseur,1,"Aéroport d'Orly",73753
69677,14,"Entrée / Sortie",50149941,Avant,2,8,Escalier,1,"Aéroport d'Orly",63284
69677,14,"Entrée / Sortie",50149942,Arrière,6,8,Ascenseur,1,"Aéroport d'Orly",63284
71330,8,Richelieu-Drouot,,Avant,1,5,,1,"Pointe du Lac",71326
71311,9,République,,Avant,1,5,,0,"Pont de Sèvres",73633
71889,11,"Porte des Lilas",,Arrière,4,5,,0,Rosny-Bois-Perrier,71909
71324,14,Madeleine,,Arrière,6,8,,1,"Aéroport d'Orly",73788
71139,12,Montparnasse-Bienvenue,,Arrière,5,5,,1,"Mairie d'Aubervilliers",71138
71199,6,"La Motte-Picquet-Grenelle",,Arrière,5,5,,0,Nation,71167
71330,9,Richelieu-Drouot,,Avant,1,5,,0,"Pont de Sèvres",73689
71320,9,"Bonne Nouvelle",,Avant,1,5,Escalator,0,"Pont de Sèvres",71326
71407,7B,"Louis Blanc",,Arrière,2,3,,1,"Louis Blanc",
71409,12,Pigalle,,Milieu,3,5,,1,"Mairie d'Aubervilliers",71432
71298,8,Concorde,,Avant,1,5,,1,"Pointe du Lac",71324
71614,8,"Daumesnil (Félix Eboué)",,Avant,1,5,,1,"Pointe du Lac",71595
71410,4,"Paris Gare du Nord",,Milieu,3,6,,0,"Porte de Clignancourt",71426
71056,4,Denfert-Rochereau,,Avant,1,6,,0,"Porte de Clignancourt",71088
71426,2,"45 Boulevard de la Chapelle",50147786,Avant,2,5,Ascenseur,0,Nation,71434
71264,14,"63 - 65 rue de Rivoli",50147791,Arrière,6,8,Escalator,0,"Saint-Denis - Pleyel",73788
71264,14,"55 rue de Rivoli",50147794,Avant,2,8,,1,"Aéroport d'Orly",73626
71264,4,"112 rue deRivoli",50147795,Arrière,6,6,,0,"Porte de Clignancourt",73794
71264,7,"15 avenue Victoria",50147799,Arrière,5,5,,1,"Villejuif - Louis Aragon",71217
73633,9,"19 boulevard Saint-Denis",50147826,Arrière,5,5,,1,"Mairie de Montreuil",71311
71056,6,"2 Place Denfert Rochereau",50147853,Avant,2,5,,0,Nation,71041
71673,2,"Terre-plein face au 28 place de la Nation",50147946,Avant,1,5,,0,Nation,
71893,2,"Tterre-plein face au 83 boulevard de la Villette",50147953,Arrière,5,5,,0,Nation,71853
71634,1,"11 avenue de Nogent",50147996,Avant,1,6,,0,"Château de Vincennes",
71041,6,"Terre-plein face au 46 boulevard Saint-Jacques",50148034,Arrière,5,5,,0,Nation,71026
73695,7,"Av Jean Jaurès",50148066,Milieu,3,5,Escalator,0,"La Courneuve - 8 Mai 1945",73696
70375,7,"53 avenue de Paris",50148146,Arrière,4,5,,1,"Villejuif - Louis Aragon",70248
71320,9,"11 Boulevard de Bonne Nouvelle",50148180,Avant,1,5,,1,"Mairie de Montreuil",73633
71777,8,"6 Boulevard des Filles du Calvaire",50148187,Arrière,5,5,,0,Balard,71277
463564,5,"37 boulevard Bourdon",50148190,Avant,1,5,,1,"Place d'Italie",71637
474150,9,"5 avenue Mozart",50148263,Avant,1,5,,1,"Mairie de Montreuil",71292
71326,9,"32 boulevard Poissonnière",50148299,Arrière,5,5,,1,"Mairie de Montreuil",71320
71803,5,"20 rue de Crussol",50148304,Arrière,5,5,,1,"Place d'Italie",73648
71311,3,"1 rue René Boulanger",50148406,Avant,1,5,,1,"Pont de Levallois - Bécon",71296
71961,2,Stalingrad,,Arrière,5,5,,1,"Porte Dauphine",71434
73626,14,"Gare de Lyon",,Arrière,6,8,Escalator,1,"Aéroport d'Orly",71607
71264,14,Châtelet,,Arrière,6,8,Escalator,0,"Saint-Denis - Pleyel",73788
71359,7,"Gare de l'Est (Verdun)",,Milieu,3,5,,0,"La Courneuve - 8 Mai 1945",474149
73690,9,Saint-Lazare,,Avant,1,5,,1,"Mairie de Montreuil",482368
71370,14,"Haussmann Saint-Lazare",,Avant,3,8,,0,"Saint-Denis - Pleyel",71475
71311,8,République,,Milieu,3,5,,0,Balard,73633
71370,13,Saint-Lazare,,Arrière,4,5,Escalator,0,"Châtillon - Montrouge",71346
71370,14,Saint-Lazare,,Avant,3,8,,1,"Aéroport d'Orly",71324
71293,3,Arts-et-Métiers,,Avant,1,5,,0,Gallieni,71296
71264,1,Châtelet,,Arrière,6,6,,1,"La Défense",73630
71298,8,Concorde,,Avant,1,5,,1,"Pointe du Lac",71324
71410,5,"Gare du Nord",,Avant,1,5,,1,"Place d'Italie",71359
71199,6,"La Motte-Picquet-Grenelle",,Arrière,5,5,,0,Nation,71167
71088,4,Raspail,,Arrière,6,6,,1,"Bagneux - Lucie Aubrac",71056
71434,2,"Paris Gare du Nord",,Avant,1,5,,1,"Porte Dauphine",71426
71673,1,Nation,,Milieu,3,6,,1,"La Défense",71654
71337,7,Auber,,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",73689
72168,13,"Mairie de Saint-Ouen",,Milieu,3,5,,1,"Saint-Denis - Université",72217
71376,2,"1 rue de Chazelle",50147938,Avant,1,5,,1,"Porte Dauphine",71367
71297,1,"Terre-plein face au 93 rue de Rivoli",50147989,Milieu,4,6,,0,"Château de Vincennes",73630
71634,1,"7 avenue de Nogent",50147995,Arrière,6,6,,1,"La Défense",71650
71033,5,"Place d' Italie",50148018,Arrière,5,5,,1,"Place d'Italie",
71293,11,"Rue Réaumur",50148401,Avant,1,5,,1,Châtelet,71273
70586,4,"Place Emile Cresp",50148740,Arrière,6,6,,1,"Bagneux - Lucie Aubrac",70441
72024,5,"Rue Charles Auffrey",50148774,Arrière,5,5,,1,"Place d'Italie",72004
73794,4,"Porte Saint-Eustache",50148871,Arrière,6,6,Escalator,0,"Porte de Clignancourt",479068
71576,14,"Passage Saint-EMilion",50148878,Milieu,5,8,Escalator,0,"Saint-Denis - Pleyel",71607
71545,14,"Bd Berthier",50148896,Milieu,5,8,,1,"Aéroport d'Orly",71475
71572,14,"Bibliothèque François Mitterrand",50148909,Avant,2,8,Escalator,0,"Saint-Denis - Pleyel",71576
483315,4,"av. Henri Barbusse Bagneux",50149177,Avant,1,6,Escalator,1,"Bagneux - Lucie Aubrac",
490779,11,"bd du Gén. Leclerc",50149887,Arrière,5,5,Ascenseur,1,Châtelet,71909
71673,2,Nation,,Milieu,3,5,,0,Nation,
73633,9,Strasbourg-Saint-Denis,,Avant,1,5,,1,"Mairie de Montreuil",71311
71370,3,Saint-Lazare,,Arrière,5,5,,0,Gallieni,482368
71379,1,"Neuilly Porte Maillot",,Avant,1,6,,0,"Château de Vincennes",71348
71135,5,"Gare d'Austerlitz",,Arrière,5,5,,0,"Bobigny - Pablo Picasso",71637
71311,5,République,,Milieu,3,5,,1,"Place d'Italie",71803
71139,4,Montparnasse-Bienvenue,,Avant,1,6,,0,"Porte de Clignancourt",71184
71370,3,Saint-Lazare,,Arrière,5,5,,0,Gallieni,482368
71403,3,Villiers,,Milieu,3,5,,1,"Pont de Levallois - Bécon",71416
71710,9,"Rue d'Avron",50148333,Avant,1,5,,0,"Pont de Sèvres",71703
71148,7,"2 place Jussieu",50148353,Avant,1,5,,1,"Villejuif - Louis Aragon",71133
71190,10,"Palais de la Mutualité",50148356,Avant,2,5,Escalator,1,"Gare d'Austerlitz",71153
71156,10,"36 rue des Entrepreneurs",50148372,Arrière,5,5,,1,"Gare d'Austerlitz",71158
71156,10,"36 rue des Entrepreneurs",50148372,Avant,1,5,,0,"Boulogne Pont de Saint-Cloud",71150
70721,10,"5 avenue du Maréchal de Lattre de Tassigny",50148383,Avant,1,5,,0,"Boulogne Pont de Saint-Cloud",
71273,11,"22 rue Beaubourg",50148399,Avant,1,5,,1,Châtelet,415852
71909,11,"Place du Colonel Fabien",50148421,Arrière,5,5,,0,Rosny-Bois-Perrier,490779
71045,12,"407 rue de Vaugirard",50148427,Avant,1,5,,0,"Mairie d'Issy",70990
71125,12,"183 rue de Vaugirard",50148438,Avant,1,5,,1,"Mairie d'Aubervilliers",73641
71138,12,"Terre-plein face au 112 boulevard Raspail",50148440,Arrière,5,5,,1,"Mairie d'Aubervilliers",73640
71203,10,"Square Boucicaut",50148445,Avant,1,5,,1,"Gare d'Austerlitz",73639
71382,13,"Terre-plein face au 21 rue de Liège",50148495,Avant,1,5,,1,"Asnières - Gennevilliers - Les Courtilles",71435
71545,14,"125 boulevard Bessières",50148515,Avant,1,8,Ascenseur,1,"Aéroport d'Orly",71475
71545,14,"1 boulevard Berthier",50148516,Avant,1,8,Ascenseur,1,"Aéroport d'Orly",71475
72203,13,"19 rue des Bas",50148525,Avant,2,5,Escalator,1,"Asnières - Gennevilliers - Les Courtilles",72240
73626,14,"175 rue Bercy",50148561,Milieu,4,8,Ascenseur,1,"Aéroport d'Orly",71607
71475,14,"Rue Cardinet",50148654,Arrière,7,8,Escalator,0,"Saint-Denis - Pleyel",71545
73788,14,"Face au 13 avenue de l'Opera",50148700,Arrière,8,8,Ascenseur,0,"Saint-Denis - Pleyel",71324
72358,13,"Avenue de Stalingrad",50148703,Avant,2,5,Escalator,1,"Saint-Denis - Université",
71870,11,"240 rue de Belleville",50148712,Arrière,5,5,,1,Châtelet,71885
71311,3,"Av de la République",50148717,Milieu,3,5,,0,Gallieni,71801
71311,3,"12 place de la République",50148718,Arrière,5,5,Escalator,1,"Pont de Levallois - Bécon",71296
72240,13,"Angle rue Dupont et rue Pierre de Coubertin",50148726,Avant,2,5,Ascenseur,1,"Asnières - Gennevilliers - Les Courtilles",72286
72217,13,"Boulevard Anatole France Près du 174",50148731,Arrière,5,5,,0,"Châtillon - Montrouge",72168
74041,12,"Angle de la rue Léon Blum et de l'Avenue George Sand",50148737,Milieu,3,5,Ascenseur,1,"Mairie d'Aubervilliers",72491
72024,5,"Rue Charles Auffrey",50148774,Avant,1,5,Escalator,0,"Bobigny - Pablo Picasso",72039
71693,8,"Rue Traversière",50148795,Arrière,5,5,,0,Balard,463564
72126,14,"Rue Madame de Sanzillon",50148885,Arrière,8,8,,0,"Saint-Denis - Pleyel",72168
71475,14,"Rue Mstilav Rostropovitch",50148886,Arrière,7,8,Escalator,1,"Aéroport d'Orly",71370
71545,14,"av du Cimetière des Batignolles",50148894,Arrière,8,8,Ascenseur,0,"Saint-Denis - Pleyel",72126
70441,4,"43 av. de Verdun Montrouge",50149173,Avant,2,6,Escalator,0,"Porte de Clignancourt",70586
72491,12,"rue de la Commune",50149329,Milieu,3,5,Ascenseur,1,"Mairie d'Aubervilliers",72524
490779,11,"bd du Gén. Leclerc",50149887,Arrière,5,5,Escalator,0,Rosny-Bois-Perrier,71947
70445,14,"r. Gabriel Péri",50149933,Avant,1,8,Escalier,0,"Saint-Denis - Pleyel",70645
71897,11,"bd de la Boissière",50210359,Arrière,4,5,Escalator,1,Châtelet,71947
71370,12,Saint-Lazare,,Avant,1,5,,0,"Mairie d'Issy",71324
71370,13,Saint-Lazare,,Arrière,5,5,,1,"Asnières - Gennevilliers - Les Courtilles",71382
73618,4,Odéon,,Arrière,6,6,,1,"Bagneux - Lucie Aubrac",71216
71337,3,Opéra,,Milieu,3,5,,1,"Pont de Levallois - Bécon",482368
71033,6,"Manufacture des Gobelins",50148017,Milieu,3,5,,0,Nation,71043
71013,6,"Boulevard Auguste Blanqui",50148036,Avant,1,5,,1,"Charles de Gaulle - Étoile",71026
71614,8,"118 Rue de Reuilly",50148047,Avant,1,5,,0,Balard,71631
72460,7,"115 avenue de la République",50148070,Avant,2,5,,0,"La Courneuve - 8 Mai 1945",73695
71961,7,"17-19 rue de Flandre",50148087,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",71977
71407,7,"234 rue du Faubourg Saint-Martin",50148089,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",71961
71351,7,"Terre-plein face au 65 rue La Fayette",50148093,Avant,1,5,,1,"Villejuif - Louis Aragon",478885
73689,7,"36 boulevard Haussmann",50148095,Avant,1,5,,1,"Villejuif - Louis Aragon",71337
70645,7,"103 avenue d' Italie",50148128,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",71001
70604,7,"120 boulevard Masséna",50148135,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",70596
71073,8,"8 boulevard Victor",50148153,Avant,1,5,,1,"Maisons-Alfort - Les Juilliottes",71086
71274,13,"Rue de l' Université",50148172,Milieu,3,5,,0,"Châtillon - Montrouge",71232
71320,8,"8 boulevard du Faubourg Poissonnière",50148183,Arrière,5,5,,1,"Pointe du Lac",73633
71654,8,"116 boulevard Diderot",50148203,Avant,1,5,,0,Balard,74001
71591,8,"92 Boulevard Poniatowsky",50148209,Avant,1,5,,1,"Pointe du Lac",71579
70648,8,"77 rue de Paris",50148219,Avant,1,5,,1,"Pointe du Lac",70522
474150,9,"5 avenue Mozart",50148263,Arrière,5,5,,0,"Pont de Sèvres",71243
71292,9,"54 avenue Georges Mandel",50148266,Arrière,5,5,,1,"Mairie de Montreuil",71285
71285,9,"Avenue du Président Wilson",50148270,Arrière,5,5,,0,"Pont de Sèvres",71292
71290,9,"Avenue du Président Wilson",50148279,Arrière,4,5,,1,"Mairie de Montreuil",71318
71330,8,"Rue Marivaux",50148292,Arrière,5,5,,1,"Pointe du Lac",71326
71803,9,"18 boulevard Voltaire",50148306,Avant,1,5,,0,"Pont de Sèvres",71311
71159,10,"bd du Montparnasse",50148364,Arrière,5,5,,0,"Boulogne Pont de Saint-Cloud",71157
71169,10,"Route des Lacs",50148378,Avant,1,5,,0,"Boulogne Pont de Saint-Cloud",71147
71273,11,"Centre Georges Pompidou",50148397,Arrière,5,5,,0,Rosny-Bois-Perrier,71293
71293,3,"48 rue Turbigo",50148400,Arrière,4,5,,0,Gallieni,71296
71125,12,"162 rue de Vaugirard",50148437,Arrière,5,5,,0,"Mairie d'Issy",71113
71138,12,"Terre-plein face au 112 boulevard Raspail",50148440,Avant,1,5,,0,"Mairie d'Issy",71139
71203,12,"41 boulevard Raspail",50148444,Avant,1,5,,0,"Mairie d'Issy",73640
71370,14,"Galeries marchandes - Gare Saint-Lazare",50148490,Milieu,4,8,Ascenseur,1,"Aéroport d'Orly",71324
71370,14,"2 rue d'Amsterdam",50148491,Milieu,4,8,Ascenseur,1,"Aéroport d'Orly",71324
71370,14,"2 rue d'Amsterdam",50148491,Avant,2,8,,1,"Aéroport d'Orly",71324
71370,3,"11-13 place du Havre",50148492,Avant,2,5,,1,"Pont de Levallois - Bécon",73617
71370,13,"11-13 place du Havre",50148492,Arrière,4,5,Escalator,0,"Châtillon - Montrouge",71346
71382,13,"Terre-plein face au 21 rue de Liège",50148495,Avant,1,5,,0,"Châtillon - Montrouge",71370
72128,13,"Avenue Gabriel Péri",50148503,Avant,1,5,,1,"Saint-Denis - Université",72168
72203,13,"56 avenue Gabriel Péri",50148521,Milieu,3,5,,0,"Châtillon - Montrouge",72118
71347,2,"2 avenue de la Grande Armée",50148549,Avant,1,5,,1,"Porte Dauphine",71315
71347,2,"6 avenue Carnot",50148553,Avant,2,5,Escalator,1,"Porte Dauphine",71315
71264,14,"Place Marguerite de Navarre",50148652,Milieu,5,8,,1,"Aéroport d'Orly",73626
71370,3,"14 rue du Havre",50148663,Avant,1,5,,1,"Pont de Levallois - Bécon",73617
71264,1,"Théâtre du Châtelet",50148697,Avant,2,6,,0,"Château de Vincennes",415852
72240,13,"Angle rue Dupont et rue Pierre de Coubertin",50148726,Milieu,3,5,Ascenseur,0,"Châtillon - Montrouge",72203
74041,12,"Place du Front Populaire",50148735,Avant,2,5,Escalator,1,"Mairie d'Aubervilliers",72491
490779,11,"bd du Gén. Leclerc",50149887,Arrière,5,5,Escalier,1,Châtelet,71909
70645,14,"r. Bourgon",50149932,Arrière,7,8,Escalator,0,"Saint-Denis - Pleyel",71557
70645,14,"r. Bourgon",50149932,Arrière,6,8,Escalier,1,"Aéroport d'Orly",70445
70645,14,"r. Bourgon",50149932,Avant,2,8,Escalier,0,"Saint-Denis - Pleyel",71557
63284,14,"Orly 4 - T7 - Cur d'Orly",50149982,Arrière,6,8,Escalator,1,"Aéroport d'Orly",
490784,14,"19 rue Pleyel",50149983,Avant,2,8,Escalator,0,"Saint-Denis - Pleyel",
71897,11,"bd de la Boissière",50210358,Avant,1,5,Escalier,1,Châtelet,71947
71346,13,Miromesnil,,Milieu,3,5,,1,"Asnières - Gennevilliers - Les Courtilles",71370
71346,13,Miromesnil,,Milieu,3,5,,0,"Châtillon - Montrouge",71305
71803,5,Oberkampf,,Arrière,5,5,,1,"Place d'Italie",73648
71264,7,Châtelet,,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",71253
71370,3,Saint-Lazare,,Arrière,5,5,,0,Gallieni,482368
71264,7,Châtelet,,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",71253
73633,8,Strasbourg-Saint-Denis,,Avant,1,5,,1,"Pointe du Lac",71311
71803,5,Oberkampf,,Avant,1,5,,0,"Bobigny - Pablo Picasso",71311
71135,5,"Gare d'Austerlitz",,Arrière,5,5,,0,"Bobigny - Pablo Picasso",71637
71673,2,Nation,,Milieu,3,5,,0,Nation,
71434,2,"Gare du Nord",,Milieu,3,5,,1,"Porte Dauphine",71426
71199,10,"La Motte-Picquet-Grenelle",,Arrière,5,5,,1,"Gare d'Austerlitz",71157
71961,5,Stalingrad,,Avant,1,5,,0,"Bobigny - Pablo Picasso",71940
71370,13,"Haussmann Saint-Lazare",,Milieu,3,5,,1,"Asnières - Gennevilliers - Les Courtilles",71382
73626,14,"Gare de Lyon",,Avant,1,8,Ascenseur,1,"Aéroport d'Orly",71607
71673,1,Nation,,Milieu,3,6,,1,"La Défense",71654
71359,4,"Gare de l'Est (Verdun)",,Avant,1,6,,1,"Bagneux - Lucie Aubrac",71333
71410,5,"Gare du Nord",,Milieu,3,5,Escalator,1,"Place d'Italie",71359
73633,4,Strasbourg-Saint-Denis,,Milieu,3,6,,0,"Porte de Clignancourt",71333
71056,6,Denfert-Rochereau,,Milieu,3,5,,0,Nation,71041
71426,4,"1 Bd de Rochechouart",50147785,Milieu,4,6,Escalator,0,"Porte de Clignancourt",71469
71139,6,"Raoul Dautry (place, SNCF Montparnasse)",50147833,Arrière,5,5,,1,"Charles de Gaulle - Étoile",71125
71139,12,"73 boulevard du Montparnasse",50147836,Arrière,4,5,,0,"Mairie d'Issy",73641
71056,6,"1 Avenue du Général Leclerc",50147855,Milieu,3,5,,1,"Charles de Gaulle - Étoile",71088
71313,3,"20 rue du Quatre Septembre",50147916,Arrière,5,5,,0,Gallieni,73635
73635,3,"Rue Notre-Dame des Victoires",50147918,Avant,1,5,,0,Gallieni,73634
425779,1,"Jardin d'Acclimatation",50147961,Arrière,6,6,,0,"Château de Vincennes",71379
71347,2,"Place Charles de Gaulle",50147977,Milieu,3,5,,0,Nation,71367
71663,1,"99 Cours de Vincennes",50147980,Avant,1,6,,0,"Château de Vincennes",71647
73626,1,"27 boulevard Diderot",50147984,Arrière,6,6,,1,"La Défense",463564
71092,5,"50 boulevard de l' Hôpital",50148013,Avant,1,5,,0,"Bobigny - Pablo Picasso",71135
71607,6,"Place du Bataillon du Pacifique",50148042,Avant,1,5,,1,"Charles de Gaulle - Étoile",71597
71614,8,"Place Félix Eboué",50148046,Arrière,5,5,,0,Balard,71631
73650,6,"34 boulevard de Picpus",50148050,Arrière,5,5,,1,"Charles de Gaulle - Étoile",71614
73695,7,"Av Jean Jaurès",50148068,Milieu,3,5,Escalator,0,"La Courneuve - 8 Mai 1945",73696
72430,7,"83 Boulevard Mac Donald",50148075,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",72460
72430,7,"83 Boulevard Mac Donald",50148075,Arrière,5,5,,1,"Villejuif - Louis Aragon",72031
72430,7,"Avenue de la Porte de la Villette",50148079,Arrière,5,5,,1,"Villejuif - Louis Aragon",72031
71253,7,"quai du Louvre",50148108,Arrière,5,5,,0,"La Courneuve - 8 Mai 1945",71297
71076,7,"28 avenue des Gobelins",50148120,Avant,2,5,,0,"La Courneuve - 8 Mai 1945",71100
70636,7,"50 avenue de la Porte d'Ivry",50148138,Arrière,5,5,,1,"Mairie d'Ivry",70537
463564,1,"Opéra Bastille",50148191,Milieu,4,6,,0,"Château de Vincennes",73626
71558,8,"118 rue de Paris",50148214,Avant,1,5,,1,"Pointe du Lac",70648
70269,8,"92 avenue Charles de Gaulle",50148228,Avant,2,5,,1,"Pointe du Lac",70172
70172,8,"Rue Ferdinand de Lesseps",50148230,Avant,2,5,,1,"Pointe du Lac",70021
70021,8,"Le Mont-Mesly",50148233,Arrière,4,5,,1,"Pointe du Lac",69884
71206,9,"53 rue d' Auteuil",50148257,Arrière,5,5,,0,"Pont de Sèvres",73658
71840,11,"150 avenue Parmentier",50148410,Avant,1,5,,0,Rosny-Bois-Perrier,71853
71868,11,"7 rue du Jourdain",50148418,Arrière,5,5,,1,Châtelet,71864
71492,12,"Lamarck (53/53 bis rue)",50148462,Avant,1,5,,1,"Mairie d'Aubervilliers",71521
71370,14,"11-13 place du Havre",50148492,Milieu,5,8,Ascenseur,0,"Saint-Denis - Pleyel",71475
71545,14,"2 avenue de la Porte de Clichy",50148514,Avant,3,8,,0,"Saint-Denis - Pleyel",72126
71545,13,"1 boulevard Berthier",50148516,Avant,1,5,,0,"Châtillon - Montrouge",73661
70645,14,"av. d'Italie",50149928,Avant,1,8,Escalier,1,"Aéroport d'Orly",70445
69974,14,"r. de Bicêtre",50149935,Avant,3,8,Escalator,1,"Aéroport d'Orly",73753
70645,14,"av. d'Italie",50210354,Arrière,7,8,Escalator,1,"Aéroport d'Orly",70445
71311,11,République,,Avant,1,5,,1,Châtelet,71293
482368,3,Havre-Caumartin,,Arrière,5,5,,0,Gallieni,71337
71370,14,Saint-Lazare,,Avant,3,8,Ascenseur,0,"Saint-Denis - Pleyel",71475
71139,6,Montparnasse-Bienvenue,,Milieu,3,5,,0,Nation,71108
71370,3,Saint-Lazare,,Arrière,5,5,,1,"Pont de Levallois - Bécon",73617
73788,14,Pyramides,,Avant,1,8,Ascenseur,1,"Aéroport d'Orly",71264
71139,12,Montparnasse-Bienvenue,,Arrière,5,5,,1,"Mairie d'Aubervilliers",71138
71311,3,République,,Avant,1,5,,1,"Pont de Levallois - Bécon",71296
71370,12,Saint-Lazare,,Arrière,5,5,,1,"Mairie d'Aubervilliers",71355
71940,5,Jaurès,,Milieu,3,5,,0,"Bobigny - Pablo Picasso",71957
71410,5,"La Chapelle",,Avant,1,5,,0,"Bobigny - Pablo Picasso",71961
73618,4,Odéon,,Avant,1,6,Escalator,0,"Porte de Clignancourt",73620
71264,11,Châtelet,,Arrière,4,5,,0,Rosny-Bois-Perrier,415852
71264,1,Châtelet,,Avant,1,6,,0,"Château de Vincennes",415852
71264,4,Châtelet,,Arrière,6,6,,0,"Porte de Clignancourt",73794
71940,2,Jaurès,,Avant,1,5,,1,"Porte Dauphine",71961
71320,9,"Bonne Nouvelle",,Avant,1,5,,1,"Mairie de Montreuil",73633
73626,14,"Gare de Lyon",,Arrière,6,8,Escalator,1,"Aéroport d'Orly",71607
71787,3,Père-Lachaise,,Arrière,5,5,,1,"Pont de Levallois - Bécon",71795
71410,4,"Paris Gare du Nord",,Milieu,3,6,,0,"Porte de Clignancourt",71426
73619,10,"Saint-Michel Notre-Dame",,Arrière,5,5,,1,"Gare d'Austerlitz",71190
71347,2,"Charles de Gaulle - Etoile",,Arrière,5,5,,1,"Porte Dauphine",71315
71517,1,"La Défense",,Arrière,6,6,,1,"La Défense",
71545,13,"Porte de Clichy",,Arrière,5,5,,0,"Châtillon - Montrouge",73661
70645,7,"Maison Blanche",,Arrière,4,5,Escalier,0,"La Courneuve - 8 Mai 1945",71001
72024,5,"121 rue Jean Lolive",50147751,Avant,1,5,,1,"Place d'Italie",72004
71989,5,"Avenue Jean Jaurès",50147758,Avant,1,5,Ascenseur,0,"Bobigny - Pablo Picasso",72004
71410,4,"18 rue de Dunkerque",50147778,Avant,1,6,,1,"Bagneux - Lucie Aubrac",71359
71426,4,"Boulevard de la Chapelle",50147782,Milieu,4,6,,1,"Bagneux - Lucie Aubrac",71410
71426,4,"1 Bd de Rochechouart",50147785,Milieu,4,6,,1,"Bagneux - Lucie Aubrac",71410
71264,7,"Rue de la Lingerie",50147790,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",71253
71264,4,"8 place Sainte-Opportune",50147793,Arrière,6,6,,0,"Porte de Clignancourt",73794
71264,11,"55 rue de Rivoli",50147794,Avant,1,5,,1,Châtelet,
71264,14,"55 rue de Rivoli",50147794,Arrière,7,8,,0,"Saint-Denis - Pleyel",73788
71264,1,"112 rue deRivoli",50147795,Avant,1,6,,0,"Château de Vincennes",415852
71264,14,"Rue des Lavandières",50147796,Avant,2,8,,1,"Aéroport d'Orly",73626
71264,7,"7 avenue Victoria",50147798,Avant,1,5,,1,"Villejuif - Louis Aragon",71217
71264,11,"15 avenue Victoria",50147799,Arrière,5,5,,1,Châtelet,
71264,1,"15 avenue Victoria",50147799,Avant,2,6,,0,"Château de Vincennes",415852
73794,4,"Place Carrée, Forum des Halles)",50147804,Milieu,4,6,Escalator,1,"Bagneux - Lucie Aubrac",71264
