route_id;route_long_name;stop_id;stop_name;OperatorName;ArRTown;ArRPostalRegion;stop_Geopoint;ArRXEpsg2154;ArRYEpsg2154;shortName;bookingRules;mode;Pointgeo;Nom_commune;Code_insee;Extensions;ArRAccessibility;ArRAudibleSignals;ArRVisualSigns
IDFM:C00004;483;IDFM:21634;Reine Astrid;Keolis Grand Paris Seine Orly;Ablon-sur-Seine;94001;48.72778599743612, 2.418730044113405;657245;6847675;483;;Bus;48.72778599745008, 2.4187300441134054;Ablon-sur-Seine;94001;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00004:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;false;true
IDFM:C00004;483;IDFM:21626;Jean Jaurès;Keolis Grand Paris Seine Orly;Orly;94054;48.75011224614288, 2.4063762287515527;656355;6850164;483;;Bus;48.750112246156796, 2.4063762287515527;Orly;94054;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00004:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;true;true
IDFM:C00027;7716;IDFM:16659;Lycée Ventura;Keolis Portes et Val de Brie;Ozoir-la-Ferrière;77350;48.75939378550656, 2.6922341766032787;677376;6851076;7716;;Bus;48.759393785520444, 2.6922341766032787;Ozoir-la-Ferrière;77350;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00027:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C00027;7716;IDFM:494454;Gare d'Ozoir-la-Ferrière;Keolis Portes et Val de Brie;Ozoir-la-Ferrière;77350;48.76967813599702, 2.6903775095344136;677244;6852220;7716;;Bus;48.76967813601088, 2.6903775095344136;Ozoir-la-Ferrière;77350;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00027:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C00031;730 (ex A);IDFM:16262;Belle Croix;Keolis Grand Paris Vallée de la Marne;Ozoir-la-Ferrière;77350;48.75842454280221, 2.6930560899880462;677436;6850968;730;;Bus;48.758424542816094, 2.6930560899880462;Ozoir-la-Ferrière;77350;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00031:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";partial;unknown;unknown
IDFM:C00031;730 (ex A);IDFM:16610;Village de Flore;Keolis Grand Paris Vallée de la Marne;Roissy-en-Brie;77390;48.79264751513442, 2.663397815386664;675272;6854782;730;;Bus;48.792647515148225, 2.663397815386664;Roissy-en-Brie;77390;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00031:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00031;730 (ex A);IDFM:21520;Danton Stade;Keolis Grand Paris Vallée de la Marne;Ozoir-la-Ferrière;77350;48.76125391003015, 2.677966146000385;676328;6851287;730;;Bus;48.761253910044026, 2.677966146000385;Ozoir-la-Ferrière;77350;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00031:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00149;6304;IDFM:34559;Complexe Sportif;Transdev Boucle des Lys;Chambourcy;78133;48.90821198262158, 2.031258477645852;628992;6868015;6304;;Bus;48.908211982635116, 2.031258477645852;Chambourcy;78133;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00149:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";false;unknown;unknown
IDFM:C00150;6315 (ex 15);IDFM:34636;Professeur Roux;Transdev Boucle des Lys;Le Pecq;78481;48.885623053072116, 2.0936471210339453;633536;6865449;6315;;Bus;48.88562305308571, 2.093647121033946;Le Pecq;78481;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00150:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";false;unknown;unknown
IDFM:C00150;6315 (ex 15);IDFM:34643;Sabotte;Transdev Boucle des Lys;Marly-le-Roi;78372;48.87605434944631, 2.0807378145069637;632577;6864396;6315;;Bus;48.87605434945993, 2.080737814506964;Marly-le-Roi;78372;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00150:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C00154;6321 (ex 21);IDFM:463984;Les Vignes Bénettes;Transdev Boucle des Lys;Le Pecq;78481;48.8807985462615, 2.0955037781493977;633666;6864911;6321;;Bus;48.880798546275116, 2.095503778149398;Le Pecq;78481;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00154:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C00161;6306;IDFM:495935;Justice;Transdev Boucle des Lys;Saint-Germain-en-Laye;78551;48.88988816946354, 2.072787824760437;632012;6865941;6306;;Bus;48.88988816947714, 2.0727878247604377;Saint-Germain-en-Laye;78551;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00161:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C00170;7810;IDFM:31784;Poupinel;Transdev Sud Yvelines;Saint-Arnoult-en-Yvelines;78537;48.56981323418543, 1.9318646660913323;621198;6830488;7810;;Bus;48.56981323419975, 1.9318646660913323;Saint-Arnoult-en-Yvelines;78537;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00170:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00170;7810;IDFM:31764;Petits Meurgers;Transdev Sud Yvelines;Sonchamp;78601;48.570814277169845, 1.9112936939418745;619682;6830620;7810;;Bus;48.570814277184155, 1.9112936939418745;Sonchamp;78601;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00170:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00170;7810;IDFM:31731;Greffiers 1;Transdev Sud Yvelines;Sonchamp;78601;48.61510215624383, 1.8398495919260338;614484;6835618;7810;;Bus;48.61510215625805, 1.8398495919260338;Sonchamp;78601;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00170:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00170;7810;IDFM:31759;Mairie;Transdev Sud Yvelines;Saint-Arnoult-en-Yvelines;78537;48.57269129891668, 1.941851165163421;621939;6830798;7810;;Bus;48.57269129893099, 1.9418511651634214;Saint-Arnoult-en-Yvelines;78537;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00170:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C00299;1510;IDFM:14318;Rue Legendre;Transdev Valmy;Andilly;95014;48.99707769017334, 2.290439990073402;648078;6877695;1510;;Bus;48.99707769018669, 2.2904399900734025;Andilly;95014;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00299:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C00299;1510;IDFM:14202;Clinique des Orchidées;Transdev Valmy;Andilly;95014;49.0059125131828, 2.3019102570853534;648926;6878670;1510;;Bus;49.00591251319613, 2.301910257085354;Andilly;95014;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00299:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C00301;1512;IDFM:14197;La Berchère;Transdev Valmy;Andilly;95014;49.00985557394745, 2.3104554354343874;649555;6879103;1512;;Bus;49.00985557396077, 2.3104554354343874;Andilly;95014;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00301:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C00301;1512;IDFM:14240;Robinson;Transdev Valmy;Domont;95199;49.01827458158072, 2.3155662791705445;649937;6880036;1512;;Bus;49.018274581594014, 2.3155662791705445;Domont;95199;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00301:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C00302;1513;IDFM:415315;Gare d'Enghien-les-Bains;Transdev Valmy;Enghien-les-Bains;95210;48.97356454036309, 2.306196823852598;649208;6875070;1513;;Bus;48.97356454037651, 2.3061968238525985;Enghien-les-Bains;95210;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00302:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C00306;6424 (ex 34);IDFM:23950;Louis Rameau;Keolis Argenteuil Boucles de Seine;Bezons;95063;48.92186887265857, 2.212288246186153;642276;6869386;6424;;Bus;48.921868872672086, 2.2122882461861533;Bezons;95063;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00306:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";false;unknown;unknown
IDFM:C00306;6424 (ex 34);IDFM:17600;Robespierre;Keolis Argenteuil Boucles de Seine;Argenteuil;95018;48.96058714525249, 2.2280488323255314;643473;6873680;6424;;Bus;48.96058714526593, 2.228048832325532;Argenteuil;95018;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00306:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";false;unknown;unknown
IDFM:C00317;6423 (ex H);IDFM:7726;Renoir;Keolis Argenteuil Boucles de Seine;Sartrouville;78586;48.93740997768213, 2.19754219709246;641213;6871125;6423;;Bus;48.937409977695616, 2.1975421970924605;Sartrouville;78586;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00317:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C00319;4301;IDFM:35297;Sentier des Mulets;Keolis Val d'Essonne Deux Vallées;Leudeville;91332;48.56705257773306, 2.328142641805899;650430;6829859;4301;;Bus;48.567052577747376, 2.3281426418058992;Leudeville;91332;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00319:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;true;true
IDFM:C00286;6510;IDFM:423031;EDF;Keolis Seine et Oise Est;Carrières-sous-Poissy;78123;48.939653685648, 2.034727443489357;629289;6871508;6510;;Bus;48.939653685661476, 2.0347274434893574;Carrières-sous-Poissy;78123;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00286:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";partial;false;true
IDFM:C00286;6510;IDFM:41510;3 Tours;Keolis Seine et Oise Est;Carrières-sous-Poissy;78123;48.94197754769149, 2.031830996783312;629080;6871769;6510;;Bus;48.941977547704965, 2.0318309967833126;Carrières-sous-Poissy;78123;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00286:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;false;true
IDFM:C00286;6510;IDFM:420880;Fabrique 21;Keolis Seine et Oise Est;Carrières-sous-Poissy;78123;48.94850754992754, 2.025292064615673;628610;6872501;6510;;Bus;48.948507549941006, 2.025292064615674;Carrières-sous-Poissy;78123;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00286:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";false;false;true
IDFM:C00286;6510;IDFM:14039;Cimetière;Keolis Seine et Oise Est;Triel-sur-Seine;78624;48.985503472852216, 2.003255435698898;627048;6876635;6510;;Bus;48.9855034728656, 2.003255435698898;Triel-sur-Seine;78624;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00286:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";false;false;true
IDFM:C00287;7804;IDFM:13924;Pressoir;Francilité Express Ouest;Plaisir;78490;48.805346420050206, 1.954111406480188;623186;6856650;7804;;Bus;48.80534642006399, 1.954111406480188;Plaisir;78490;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00287:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C00287;7804;IDFM:13966;Stellantis;Francilité Express Ouest;Poissy;78498;48.93874695269818, 2.0506890800934707;630457;6871393;7804;;Bus;48.938746952711675, 2.050689080093471;Poissy;78498;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00287:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";partial;false;true
IDFM:C00298;6401 (ex 9);IDFM:7560;Gandon Texier;Keolis Argenteuil Boucles de Seine;Argenteuil;95018;48.94172499171017, 2.2414891063627373;644437;6871573;6401;;Bus;48.941724991723646, 2.241489106362738;Argenteuil;95018;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00298:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C01439;3305;IDFM:15777;Bas Clos;Francilité Pays de Montereau;La Grande-Paroisse;77210;48.38479845246134, 2.9057645857962866;693023;6809393;3305;;Bus;48.38479845247609, 2.9057645857962866;La Grande-Paroisse;77210;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01439:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";false;unknown;unknown
IDFM:C01698;4621;IDFM:11287;Atlantique 1;RD Saclay;Les Ulis;91692;48.683485580636905, 2.1995109005789755;641071;6842891;4621;;Bus;48.68348558065097, 2.1995109005789755;Les Ulis;91692;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01698:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C01710;487;IDFM:29987;Caron - Gunsbourg;RATP Cap Massy-Juvisy;Athis-Mons;91027;48.718083129317115, 2.410016071761921;656596;6846601;487;;Bus;48.7180831293311, 2.410016071761921;Athis-Mons;91027;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01710:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C01714;4240;IDFM:477336;Villoison;TISSE;Corbeil-Essonnes;91174;48.609019977928995, 2.4879535722782316;662251;6834436;4240;;Bus;48.60901997794323, 2.4879535722782316;Corbeil-Essonnes;91174;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01714:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C01561;4609;IDFM:11474;Gymnase de Favreuse;RD Saclay;Saclay;91534;48.755154827563715, 2.179490174575065;639680;6850874;4609;;Bus;48.75515482757761, 2.1794901745750654;Saclay;91534;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01561:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C01561;4609;IDFM:11326;Thomas;RD Saclay;Les Ulis;91692;48.679636309980125, 2.1629216650237777;638373;6842491;4609;;Bus;48.679636309994194, 2.162921665023778;Les Ulis;91692;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01561:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C01562;9101;IDFM:2747;Talma;Keolis Val d'Yerres Val de Seine;Brunoy;91114;48.69459288228714, 2.503677785687068;663470;6843942;9101;;Bus;48.694592882301166, 2.503677785687068;Brunoy;91114;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01562:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";false;false;false
IDFM:C01563;9102;IDFM:11302;Sterne;Transdev Sud-Ouest Essonne;Villebon-sur-Yvette;91661;48.68951205635678, 2.2143631964793467;642171;6843550;9102;;Bus;48.689512056370816, 2.2143631964793467;Villebon-sur-Yvette;91661;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01563:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";partial;unknown;unknown
IDFM:C01563;9102;IDFM:11342;République;Transdev Sud-Ouest Essonne;Orsay;91471;48.69612769291273, 2.1841941604895654;639958;6844308;9102;;Bus;48.696127692926765, 2.1841941604895654;Orsay;91471;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01563:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";partial;unknown;unknown
IDFM:C01565;4504;IDFM:2734;Gare d'Arpajon;Transdev Cœur Essonne;Arpajon;91021;48.58642596227804, 2.2408039779353732;644007;6832071;4504;;Bus;48.58642596229233, 2.2408039779353737;Arpajon;91021;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01565:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C01565;4504;IDFM:12052;ZI Croix Blanche;Transdev Cœur Essonne;Sainte-Geneviève-des-Bois;91549;48.62450808194977, 2.34119122627975;651446;6836238;4504;;Bus;48.62450808196396, 2.3411912262797503;Sainte-Geneviève-des-Bois;91549;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01565:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C01566;9105;IDFM:495211;Université Paris-Saclay;RD Saclay;Orsay;91471;48.71267415216571, 2.1757398260064713;639355;6846154;9105;;Bus;48.71267415217971, 2.1757398260064718;Orsay;91471;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01566:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C01571;5154;IDFM:15207;Palaiseau Ville;Francilité Express Ouest;Palaiseau;91477;48.72197191045032, 2.2488941876765067;644747;6847134;5154;;Bus;48.72197191046429, 2.248894187676507;Palaiseau;91477;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01571:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C01567;4606;IDFM:480838;Palaiseau - Campus;RD Saclay;Palaiseau;91477;48.71508213633307, 2.1977899135711896;640980;6846405;4606;;Bus;48.71508213634706, 2.19778991357119;Palaiseau;91477;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01567:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C01569;9108;IDFM:480838;Palaiseau - Campus;RD Saclay;Palaiseau;91477;48.71508213633307, 2.1977899135711896;640980;6846405;9108;;Bus;48.71508213634706, 2.19778991357119;Palaiseau;91477;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01569:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C01567;4606;IDFM:424605;Joliot Curie;RD Saclay;Gif-sur-Yvette;91272;48.71104289794594, 2.1610865828029047;638275;6845984;4606;;Bus;48.711042897959935, 2.1610865828029047;Gif-sur-Yvette;91272;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01567:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C01571;5154;IDFM:15206;Palaiseau Ville;Francilité Express Ouest;Palaiseau;91477;48.7219084400309, 2.2488135342004654;644741;6847127;5154;;Bus;48.721908440044864, 2.2488135342004654;Palaiseau;91477;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01571:"", ""@version"": ""any"", ""ClimateControlList"": ""unknown""}}";true;unknown;unknown
IDFM:C01570;4122;IDFM:8546;Place Gambetta;Keolis Val d'Yerres Val de Seine;Yerres;91691;48.700949351897336, 2.4839548021071485;662023;6844658;4122;;Bus;48.70094935191134, 2.4839548021071485;Yerres;91691;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01570:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";false;false;false
IDFM:C01570;4122;IDFM:495795;Les Narcisses;Keolis Val d'Yerres Val de Seine;Montgeron;91421;48.69880891619373, 2.4439863875373673;659080;6844440;4122;;Bus;48.69880891620776, 2.4439863875373673;Montgeron;91421;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01570:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";false;false;false
IDFM:C01570;4122;IDFM:8555;Edmond Bonté;Keolis Val d'Yerres Val de Seine;Ris-Orangis;91521;48.65679182463553, 2.4098519752070953;656533;6839787;4122;;Bus;48.656791824649645, 2.4098519752070953;Ris-Orangis;91521;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01570:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;false;false
IDFM:C01570;4122;IDFM:3805;La Fontaine;Keolis Val d'Yerres Val de Seine;Ris-Orangis;91521;48.654619112364934, 2.4106775049324596;656592;6839545;4122;;Bus;48.65461911237906, 2.4106775049324596;Ris-Orangis;91521;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01570:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;false;false
IDFM:C01580;610;IDFM:36570;Michelet - Parc des Expositions;Transdev Nord Seine-Saint-Denis;Le Bourget;93013;48.9433338594305, 2.433304434901556;658489;6871634;610;;Bus;48.943333859443975, 2.433304434901556;Le Bourget;93013;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01580:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C01581;613;IDFM:19328;Freinville Westinghouse;Keolis Grand Paris Vallée de la Marne;Sevran;93071;48.927218143377424, 2.5196116566147286;664800;6869800;613;;Bus;48.927218143390924, 2.5196116566147286;Sevran;93071;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01581:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C01581;613;IDFM:19082;Les Marronniers;Keolis Grand Paris Vallée de la Marne;Clichy-sous-Bois;93014;48.911966175936236, 2.5520863715785267;667170;6868090;613;;Bus;48.91196617594977, 2.5520863715785267;Clichy-sous-Bois;93014;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01581:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";true;unknown;unknown
IDFM:C01583;615;IDFM:7856;Rue des Peupliers;Transdev Nord Seine-Saint-Denis;Bobigny;93008;48.90546461287116, 2.4645339557335304;660748;6867407;615;;Bus;48.90546461288472, 2.4645339557335304;Bobigny;93008;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01583:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";partial;partial;partial
IDFM:C01583;615;IDFM:40515;Dumont;Transdev Nord Seine-Saint-Denis;Aulnay-sous-Bois;93005;48.92984265731888, 2.495210186305035;663014;6870103;615;;Bus;48.92984265733237, 2.4952101863050355;Aulnay-sous-Bois;93005;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01583:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C01575;603;IDFM:19507;Rond-Point Thiers;Keolis Grand Paris Vallée de la Marne;Le Raincy;93062;48.898852793027665, 2.5169530452396973;664586;6866647;603;;Bus;48.898852793041215, 2.5169530452396978;Le Raincy;93062;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01575:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C01576;604;IDFM:19497;Fontaine Jean Valjean;Keolis Grand Paris Vallée de la Marne;Montfermeil;93047;48.89453967692513, 2.5773456787594258;669011;6866142;604;;Bus;48.8945396769387, 2.5773456787594258;Montfermeil;93047;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01576:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C01577;605;IDFM:427598;République - Marx Dormoy;Keolis Grand Paris Vallée de la Marne;Livry-Gargan;93046;48.90627283932586, 2.52389623166098;665100;6867469;605;;Bus;48.906272839339415, 2.5238962316609803;Livry-Gargan;93046;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01577:"", ""@version"": ""any"", ""ClimateControlList"": ""noConditioning""}}";false;unknown;unknown
IDFM:C01578;607;IDFM:19235;Paul Vaillant Couturier;Transdev Nord Seine-Saint-Denis;La Courneuve;93027;48.92818360352233, 2.4188251864934367;657416;6869957;607;;Bus;48.92818360353583, 2.4188251864934367;La Courneuve;93027;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01578:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C01578;607;IDFM:19182;Anatole France;Transdev Nord Seine-Saint-Denis;Aulnay-sous-Bois;93005;48.93555422145467, 2.4933529881253396;662882;6870739;607;;Bus;48.93555422146817, 2.49335298812534;Aulnay-sous-Bois;93005;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01578:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";false;unknown;unknown
IDFM:C01578;607;IDFM:18962;Jean Charcot;Transdev Nord Seine-Saint-Denis;Aulnay-sous-Bois;93005;48.934572053861935, 2.4907691366797504;662692;6870631;607;;Bus;48.93457205387543, 2.4907691366797504;Aulnay-sous-Bois;93005;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01578:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C01578;607;IDFM:18891;Abbé Niort;Transdev Nord Seine-Saint-Denis;Le Blanc-Mesnil;93007;48.94068838752336, 2.432964673223806;658462;6871340;607;;Bus;48.94068838753683, 2.4329646732238066;Le Blanc-Mesnil;93007;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01578:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";true;unknown;unknown
IDFM:C01579;609;IDFM:37953;Bougainville;Transdev Nord Seine-Saint-Denis;Aulnay-sous-Bois;93005;48.95578384665595, 2.4967062213396183;663142;6872987;609;;Bus;48.95578384666939, 2.4967062213396187;Aulnay-sous-Bois;93005;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C01579:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";partial;unknown;unknown
IDFM:C00216;45;IDFM:480768;Collège Claude Debussy;Transdev Nord Seine-Saint-Denis;Aulnay-sous-Bois;93005;48.951745290192335, 2.5095118500733093;664077;6872532;45;;Bus;48.95174529020578, 2.50951185007331;Aulnay-sous-Bois;93005;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00216:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";false;unknown;unknown
IDFM:C00216;45;IDFM:19392;Pasteur;Transdev Nord Seine-Saint-Denis;Le Blanc-Mesnil;93007;48.93523624037614, 2.475870761765245;661601;6870712;45;;Bus;48.935236240389635, 2.4758707617652456;Le Blanc-Mesnil;93007;"{""ServiceFacilitySet"": {""@id"": ""FR1:ServiceFacilitySet:C00216:"", ""@version"": ""any"", ""ClimateControlList"": ""other""}}";false;unknown;unknown
