zdc,latitude,longitude
69042,48.97258723046257,2.5798664554288835
69049,48.97246330147331,2.867744454916191
69048,48.974063299658376,2.6412007578472023
69073,48.97569245174132,3.170682799948774
69074,48.97755372854611,2.872656143445473
69076,48.97571006318031,3.1973064300428953
69060,48.975232157700326,2.6322453234765537
69063,48.973902246283735,3.1511299835828317
69068,48.975987002892666,2.870713407121835
69066,48.97842225177958,2.6257269726973784
69098,48.98240041141156,2.6386225658146687
69097,48.982446677292536,2.506489685202772
69093,48.981131997272826,2.6340069160196817
69088,48.95156062961079,2.601609523032803
69086,48.980629796444674,2.503118849486139
411330,49.21386914583918,2.417612686308621
417529,48.95207649211346,2.910198450655829
69018,48.96517511270347,3.200305211389303
69016,48.966629295822806,2.9210721613302697
69012,48.966101846935786,2.8422073044179412
69008,48.963782808886336,3.130819967835514
69004,48.963954210254606,3.1383454133738153
69006,48.965979154474205,2.949378379126475
69000,48.961928206929905,3.1328023194325203
69038,48.97195684903848,2.869214098251371
69036,48.97057266069264,2.840049308712335
69034,48.96895294266969,3.13920553209636
462934,48.77022152274514,2.6900885516691293
69025,48.96864723103448,2.9346317219598017
69027,48.96895420400437,2.878502483516671
69020,48.968870556788744,2.57650918915249
69022,48.9667615682757,3.1444852148401985
69024,48.967786408293094,2.9489122472788694
479310,48.97213000995741,1.7802721344320336
417443,48.96384697547498,3.216831908641797
417451,48.99708083221575,3.188354529182543
411376,49.13538084659193,3.0757524882096337
411346,49.261285329956,1.8728977843623518
411336,49.17603914230882,1.9028132153833028
411343,49.22060498779062,1.9054228558161719
411391,49.14251149150929,2.794315509719981
411382,48.990548997099616,3.3652942184882852
411385,48.96881149087925,3.322486295490619
69193,49.007779107951194,2.6692346389482413
69195,49.00615650577202,2.932131100531278
69190,49.00784902653169,2.5162539096865983
69191,49.0050559104557,3.170902285331029
69189,49.00704605883539,2.511156172158421
69186,49.005048934087775,2.9742430368106665
411406,49.096158341965925,2.7450375042109756
69175,49.003609124438476,2.5030220722259844
69172,49.00362151739817,2.511516421252808
69174,49.00306569202544,2.7683393589641287
69166,49.00004752353475,3.046787200026179
69165,49.001312578949126,2.527754105657502
69164,49.00057047896153,2.9570048162546225
69162,48.99830747000515,3.0073454874678704
69160,49.0001628365929,2.788681318144429
411441,49.264196569064374,2.469389091869545
411422,49.13859023453911,2.4898945251735154
69115,48.98341942375265,2.855284036618293
69113,48.98284454919452,2.620824582644056
69117,48.98545034758309,2.6159689385154437
69110,48.9840444503477,2.6502378459189355
69102,48.982972276570855,2.611560711598187
69105,48.98355087087587,2.632521185575809
479274,48.95760458772218,2.1916657063498555
69108,48.98090923748633,3.199020192233352
69101,48.982009414852236,2.78208134577132
69151,48.99739067137509,2.7748832675877537
69150,48.99541392500838,3.0845743234921446
69153,48.99662215442991,2.9547669280503137
69147,48.996299092101225,2.6511939401994913
69149,48.99450487381457,3.176340436569277
417424,48.796066436293735,2.1256983278790416
69141,48.99171750098651,3.0547733110189585
69143,48.9915259778954,3.1687056635244564
69145,48.99447827251362,2.9567297244881594
69137,48.992750385916345,2.650746329900897
69133,48.9905489140357,2.857976486685032
69134,48.9893105491351,3.197433219468473
69131,48.98990441348361,2.942700793963385
69130,48.98845492145285,3.1656555730373137
69128,48.98972110814212,2.648040741616899
69124,48.985723330980164,3.164184952301317
69126,48.987415859063866,3.0241428022729817
69122,48.98466265991612,3.199512752689333
411483,48.00672778886036,2.7429394830349696
411493,48.73157378987803,1.3710627915334217
61230,48.273532142504884,2.7060561692309526
61233,48.273463687057806,2.8114553936928375
61235,48.2734234205039,2.9620525806313824
61237,48.27472099916268,2.670648323480643
61221,48.27035427062538,2.6827445877965936
61225,48.27154919088425,2.704652072939804
61223,48.27137921577204,2.737497936967022
61229,48.27349121537634,2.6900241325729546
419942,48.838236665801865,2.7819127081276576
61210,48.26650584206601,3.0051209826660457
61217,48.268306423985216,2.710451797446219
61219,48.269147506801325,2.6724419010328533
419969,48.80949425307345,2.2061965967252113
61209,48.26724834243051,2.695768163568502
61207,48.26685683430925,2.6922463283193823
61205,48.265398534771826,2.715319155399545
61203,48.2646291801895,2.6499180304805012
61201,48.264628874231,2.7096162762877776
419905,48.71687846826842,2.3984282246704987
61271,48.299533073185835,2.9388737670993637
61270,48.29968521802189,2.699707223337064
61274,48.30226599464156,2.824244408010622
61276,48.303690939301056,2.8265322426742925
61261,48.28577644797752,2.9607697122700216
61265,48.29198042802156,2.9432015714093835
419901,48.71666430594302,2.3934353550988816
61258,48.28372937469814,2.792410856821393
61252,48.28120959941671,2.6776915918359974
61251,48.27886442795927,2.96913210442782
419935,48.85599038582529,2.7459061868331913
61248,48.278618440060825,2.7017480740609003
61243,48.27726881949155,2.689509928496275
417774,48.9894158107236,1.6646390883659616
61282,48.307880895157744,2.944703890078959
61283,48.30878811968959,2.711409407938903
