zdc,label,commune,latitude,longitude
64295,Golf,Saint-Nom-la-Bretèche,48.85339334,2.03433567
412668,"Avenue de Chavoye",Mareil-sur-Mauldre,48.89407096,1.87455406
60334,Séry,Saint-Hilarion,48.61445377,1.69056745
59860,Semont,Dourdan,48.54757879,1.99428038
60341,"Saint Antoine",Saint-Hilarion,48.61507081,1.7017319
60142,"Rue de Saint Hilarion",Émancé,48.59388075,1.72974791
60506,"Petit Parc",Gazeran,48.63285483,1.77200253
415064,Mairie,"Le Tartre-Gaudran",48.69908042,1.59577852
60546,Mairie,Gazeran,48.63600727,1.77499606
63167,"Le Mesle",Adainville,48.71501683,1.6870549
63069,"Le Matz","Les Bréviaires",48.7079704,1.79950032
480751,"Le Clocher",Ponthévrard,48.54888881,1.90819891
62736,"Joute aux Cerfs","Le Perray-en-Yvelines",48.69034057,1.84425323
59789,"Haut Bout",Saint-Martin-de-Bréthencourt,48.525269,1.91859129
60347,"Grand Goulet",Saint-Hilarion,48.61608178,1.71698445
60383,Fosseuil,Saint-Hilarion,48.61896671,1.70012914
63645,"Etang la Ville",Montfort-l'Amaury,48.77420001,1.79129484
63271,"Château Blanc",Saint-Léger-en-Yvelines,48.72793066,1.76681694
60155,Chaleine,Émancé,48.59531056,1.71627267
420027,"Bois des Nöes",Grandchamp,48.70786965,1.60193067
60401,Batonceau,Gazeran,48.62127513,1.77008954
473316,"12 Arpents",Gazeran,48.62748124,1.77259001
66780,"Les Essarts",Cergy,49.04398501,2.01886201
66797,"Les Croizettes",Courdimanche,49.04575579,1.99915728
63992,"Place Richard",Millemont,48.80875944,1.74517313
64221,"Place de l'Orme",Gressey,48.8353768,1.60954729
65323,"La Scellée",Bréval,48.96009625,1.53004003
65423,Cimetière,Perdreauville,48.97269855,1.62341526
65349,Carrefour,Perdreauville,48.96457835,1.63215363
66350,Mairie,Guitrancourt,49.00820798,1.77736073
61936,"Mare aux Champs",Vaux-le-Pénil,48.52997769,2.67842477
62084,"La Chesnaie",Seine-Port,48.55244816,2.55771966
480587,"Croix Blanche",Boissise-le-Roi,48.51518381,2.56896089
73827,Chaumières,Voisenon,48.57012967,2.66696885
67270,Rhus,Épiais-Rhus,49.14313801,2.07790382
416940,"Route de Gasny","La Roche-Guyon",49.07961776,1.62258997
417015,Roconval,Amenucourt,49.0945106,1.62739785
67191,Église,Chaussy,49.12170486,1.69454999
416905,Chaudry,Vienne-en-Arthies,49.07420855,1.71808393
66695,"Place Marseille",Freneuse,49.03552976,1.59654071
420949,"Les Guinets",Bonnières-sur-Seine,49.01289075,1.5598414
69879,AREPA,L'Haÿ-les-Roses,48.76860002,2.32429677
71913,"Sente des Mares",Romainville,48.87982635,2.44116766
412628,"Bouzonville - D921",Pithiviers-le-Vieil,48.20549529,2.23861103
412624,"Lycée Duhamel Dumonceau",Pithiviers,48.18106629,2.25436932
412577,"Marie Curie",Pithiviers,48.18870097,2.24790979
412608,"Grande Rue",Intville-la-Guétard,48.26108053,2.21308073
60069,Arpenty,Bruyères-le-Châtel,48.58635241,2.16277166
497141,"Nungesser et Coli",Gonesse,48.98062016,2.44746128
59464,"Bois Dormant / Chesnay",Noisy-sur-École,48.39065366,2.49331515
497137,Athènes,Louvres,49.05259578,2.49511075
497132,"Rue de Saint Benoît",Auffargis,48.69792332,1.88676823
63008,Malmousse,Saint-Rémy-lès-Chevreuse,48.70555876,2.09382112
61340,Place,Recloses,48.34473131,2.6405249
59600,Marchais,Boutigny-sur-Essonne,48.44756166,2.39083624
59451,Thionville,Congerville-Thionville,48.37758152,1.99419493
425788,Europe,Athis-Mons,48.72185466,2.41058521
67002,"Ruelle du Puits",Puiseux-en-France,49.06797943,2.47388666
496990,"Dépôt Ormoy",Ormoy,48.56984998,2.45275556
496989,Transformateur,Vayres-sur-Essonne,48.43346953,2.36277088
66490,"La Vallée",Jouy-le-Moutier,49.01935462,2.04336377
66896,Mairie,Béthemont-la-Forêt,49.05401793,2.25220215
67903,"Courrois Lavoir",Mouroux,48.80559115,3.05700821
60933,"Croix Valentin","Les Molières",48.67044288,2.0705945
496821,"Semard - Saint-Denis",Noisy-le-Sec,48.89416679,2.45598938
496818,"25 Route de Barbey",Marolles-sur-Seine,48.38394837,3.03726405
496799,"La Roustière",Blennes,48.2556815,3.00999734
496787,"Les Joncheries",Diant,48.29985012,3.00598725
496786,"Mairie / Eglise",Voulx,48.28195068,2.96968299
61681,Echou,Échouboulains,48.45097614,2.91711388
61589,"Le Plessis",Châtenay-sur-Seine,48.41715566,3.07393998
62329,"Groupe scolaire Manureva",Saint-Pierre-du-Perray,48.60915601,2.50740405
463702,"Chanteloup Renoir",Moissy-Cramayel,48.64132405,2.58833567
68191,"Rue du Parc",Bussy-Saint-Martin,48.84924966,2.69218047
68585,"Pomme d'Api",Esbly,48.89232903,2.81577495
68318,Pierris,Saint-Thibault-des-Vignes,48.86582071,2.6908012
68202,"Grande Grille",Bussy-Saint-Martin,48.85027913,2.66689572
68041,"Croissy Mairie",Croissy-Beaubourg,48.82767621,2.65964371
68735,Carrouge,Annet-sur-Marne,48.92359697,2.71099588
67730,Bourg,Hautefeuille,48.76590166,2.96700746
462096,Genevray,Guérard,48.81040682,2.95232764
62476,"Collège Charles Péguy",Verneuil-l'Étang,48.64695102,2.82996892
62294,Bisseaux,Aubepierre-Ozouer-le-Repos,48.596682,2.91960912
62403,Pécqueux,Aubepierre-Ozouer-le-Repos,48.62676843,2.85911292
67766,"Les Bordes",Faremoutiers,48.77928874,3.0094308
67726,"La Louveterie",Saint-Augustin,48.76430341,3.02122342
62463,Mirvaux,Pécy,48.64228789,3.09152297
67497,"Villeneuve la Hurée",Voinsles,48.70193022,3.00963426
495868,Giono,Saint-Germain-lès-Corbeil,48.62871709,2.49793823
59494,"Grand Freneville",Bouville,48.41136961,2.29226651
67394,"Vilbert Mairie",Bernay-Vilbert,48.68330523,2.92315712
67471,Briqueterie,Liverdy-en-Brie,48.69857123,2.77073532
62444,"Fleury Bourg",Courpalay,48.63507875,2.97158199
68073,"Le Grand Lud",Guérard,48.83021136,2.93503689
67482,"Sancy lès Provins",Sancy-lès-Provins,48.69636888,3.39128216
70314,Poste,Clamart,48.80202268,2.25912381
482699,Verrerie,Meudon,48.82161429,2.23527544
65986,"Église / École",Cravent,48.99057004,1.4904336
413384,Pasteur,Athis-Mons,48.70576761,2.36750992
480589,"Collège Stade",Chesnay-Rocquencourt,48.83568818,2.1460014
66890,Mairie,Chauvry,49.05432244,2.26659057
59473,Chambergeot,Milly-la-Forêt,48.39888113,2.47773259
64684,"Collège des Amandiers",Carrières-sur-Seine,48.9119013,2.19557509
66837,"Place des Fêtes","Le Mesnil-Aubry",49.05366587,2.39756893
65290,"Mare la Forge",Perdreauville,48.95833301,1.61927494
65275,Fontaine,Mézières-sur-Seine,48.96087302,1.7894138
66104,"La Tuilerie",Lommoye,48.99374397,1.52947073
491219,Forgeron,Presles,49.10783536,2.28656845
69411,Piscine,Saint-Witz,49.08661646,2.57561623
69456,"Collège Stendhal",Fosses,49.10324806,2.5088592
414395,"Lycée Amyot d'Inville",Senlis,49.1913733,2.57404395
62292,"Aubigny Mairie",Montereau-sur-le-Jard,48.59707737,2.68590555
64101,"La Bruyère",Neauphle-le-Château,48.82072861,1.90803721
62277,Cormeron,Léchelle,48.58720047,3.37041307
62493,Coeffrin,Augers-en-Brie,48.64921583,3.35773868
64006,"Musée Lambinet",Versailles,48.80916056,2.13043551
62580,Gondelot,Augers-en-Brie,48.67316359,3.34432132
62366,Voulton,Voulton,48.61685145,3.33300275
62425,Villars,Saint-Hilliers,48.62827103,3.24589144
479861,Toulotte,Sancy-lès-Provins,48.72607363,3.40061327
61608,"Stop Route de Provins",Salins,48.42363645,3.02018022
62163,"Puits Froux",Chalautre-la-Grande,48.55868621,3.43384968
62124,Pressoir,Vanvillé,48.55572331,3.10676534
62187,"Plessis Pigy",Léchelle,48.56257464,3.39981069
61841,Meigneux,Meigneux,48.51162702,3.10614757
62550,Marêchère,"Les Marêts",48.66204349,3.31261074
62100,"Les Vergers",Vanvillé,48.55264029,3.11383207
67494,"Le Chanoy",Cerneux,48.69899331,3.35147565
62261,"La Pistolette",Beauchery-Saint-Martin,48.58192511,3.42543305
62111,Fouchères,Chalautre-la-Grande,48.5516848,3.47009164
61698,Cutrelles,Vimpelles,48.460161,3.16175705
61980,"Courton le Bas",Saint-Loup-de-Naud,48.53322628,3.22286649
62449,Courchamp,Courchamp,48.63493972,3.28849563
67465,Cerneux,Cerneux,48.69348901,3.34518887
67387,Bourg,Augers-en-Brie,48.67927594,3.35791717
424877,Bonsac,Beauchery-Saint-Martin,48.599617,3.43100163
62594,"Bezalles D75",Bezalles,48.67811797,3.24270307
62548,Beauregard,Bezalles,48.66185626,3.24672822
62016,Beauguichet,Rampillon,48.54021194,3.09985207
70747,Suresnes,Garches,48.84738846,2.18193539
61607,Vernoy,Villenauxe-la-Petite,48.42040041,3.33281223
61563,Cimetière,Bray-sur-Seine,48.41102515,3.23552393
61628,"Grand Peugny",Mouy-sur-Seine,48.42855526,3.25906955
61620,Silo,Mouy-sur-Seine,48.42529075,3.22778853
61713,"Moulin Ocle","Les Ormes-sur-Voulzie",48.46684115,3.22968679
67644,Mairie,Amillis,48.74117597,3.12800491
67967,"Sainte Marie",Boissy-le-Châtel,48.81650252,3.13337842
67992,Place,Boissy-le-Châtel,48.82105864,3.13656343
68035,Lotissement,Boissy-le-Châtel,48.82493409,3.13721375
67954,"Lotissement de la Ferme",Pommeuse,48.81567615,3.0183028
63860,"Les Cottages",Saint-Cyr-l'École,48.79581844,2.05985218
68490,Launoy,"La Trétoire",48.8797605,3.24268822
67816,"Les Mongets","La Chapelle-Moutils",48.78920629,3.39972326
67682,"La Bochetière",Choisy-en-Brie,48.75232422,3.24136138
67963,"Les Corvelles",Chauffry,48.81557688,3.17472078
68077,"Les Brosses",Boissy-le-Châtel,48.82981978,3.15730526
67672,Fontenelle,Amillis,48.75091671,3.13602634
68469,"Grand Saussoy",Doue,48.87707606,3.1960738
68340,Mairie,Doue,48.86561304,3.16405175
67559,Mairie,Dagny,48.71758453,3.17077744
68043,"Montblu Chemin",Mouroux,48.82607266,3.06804989
67888,Barlonges,Saint-Rémy-la-Vanne,48.80168227,3.22304672
68059,Champcormolin,Saint-Léger,48.82630522,3.28700734
68244,Village,Saint-Germain-sous-Doue,48.85201222,3.14558431
67980,"Le Mesnil",Pommeuse,48.8202095,2.98629894
68599,"Les Montgoins",Saint-Cyr-sur-Morin,48.89454829,3.16719802
60860,"Grand Noyer","La Ville-du-Bois",48.66195448,2.27153632
482885,"Chemin des Palais",Saulx-les-Chartreux,48.67493262,2.25812658
480706,"Fosse aux Moines","La Ville-du-Bois",48.66341124,2.25401257
64540,"Félix Eboué","Le Pecq",48.89385428,2.10951659
68781,Vorpillière,Saint-Cyr-sur-Morin,48.92969493,3.17769711
68301,"Rue de Picardie",Villiers-sur-Morin,48.86240857,2.87878504
68341,"Rue de Crécy",Bouleurs,48.86721525,2.90331082
473271,Montbarbin,Crécy-la-Chapelle,48.86182666,2.90123539
68609,Mairie,Boitron,48.89751103,3.26058433
462682,Libernon,Crécy-la-Chapelle,48.85400696,2.93367166
68321,"Le Plessier",Sablonnières,48.86299001,3.28665058
70054,Marne,Sceaux,48.78171947,2.30263019
462688,"La Grande Cour",Crécy-la-Chapelle,48.85937033,2.94015252
68249,"Bout la Paille",Voulangis,48.85369316,2.88695493
62781,"Rond-Point de Montreux",Villebon-sur-Yvette,48.69377566,2.21709805
483449,"Lycée Camille Claudel",Palaiseau,48.71897621,2.234664
62721,"Clos de Bures",Bures-sur-Yvette,48.69037734,2.1503318
70065,Massenet,Sceaux,48.78303011,2.30916596
69937,"Château d'Eau","Le Plessis-Robinson",48.77327013,2.25075501
69594,Champagne,Antony,48.73554646,2.30561951
70025,"Carreau - Garnier","Le Plessis-Robinson",48.77965742,2.25529048
484375,Coudraies,Gif-sur-Yvette,48.69556129,2.14318196
483636,Mairie,Moisselles,49.04924885,2.33415925
70793,"Bois Saint-Père",Rueil-Malmaison,48.8642503,2.16610331
61979,Fauvette,Saint-Fargeau-Ponthierry,48.53668097,2.53246759
61900,"Collège F. Villon",Saint-Fargeau-Ponthierry,48.52456235,2.54373488
67143,Stade,Us,49.1051032,1.96511542
67161,"Les Closeaux",Us,49.11046679,1.96354278
65175,Chauffour,Mézières-sur-Seine,48.95423678,1.79844472
64800,Brouillard,Épône,48.92623559,1.78731259
65581,"Cité Tibaldi",Porcheville,48.97417962,1.78107104
70340,"Parc P. Vaillant Couturier",Arcueil,48.80366711,2.33052771
424568,"Route de Guitrancourt",Guitrancourt,48.99055733,1.76796413
65975,Longuemare,Cravent,48.9999303,1.48668968
64388,"Millerus - La Ferme",Tilly,48.87321975,1.55807239
66422,L'Aventure,"La Villeneuve-en-Chevrie",49.01088635,1.54947921
65367,Thiron,Bréval,48.9659501,1.55734444
69240,"Place Harouard",Lizy-sur-Ourcq,49.02510647,3.01985331
61695,"Place de la République",Pamfou,48.46029919,2.87019098
423919,"Légion d'Honneur",Saint-Germain-en-Laye,48.92549745,2.08270303
494292,"Les Chomettes",Saint-Brice,48.57177975,3.32180464
69114,Erea,Chamigny,48.98242638,3.1442282
67960,Villeperdue,Mouroux,48.81641693,3.04115466
68656,"Les Plantes",Villevaudé,48.90483994,2.66673757
67764,"Crapart Nacu",Pontault-Combault,48.780647,2.60114525
68967,Cimetière,Changis-sur-Marne,48.95789114,3.01623627
68186,"Les Boblins",Montdauphin,48.84377114,3.42819703
491987,"Mare à la Bonne",Recloses,48.35127551,2.64162754
68691,"Clos Marchais","Le Pin",48.91311364,2.62715853
68047,"Rouilly le Bas",Guérard,48.8266462,2.97139585
496824,"Françoise Héritier",Noisy-le-Sec,48.89420367,2.44832386
496819,"Le Fresnoy",Salins,48.45279529,2.99686242
496814,Gymnase,"La Grande-Paroisse",48.38273063,2.89667871
496812,"Domaine du Plessis",Forges,48.4157916,2.94976645
496811,"Place du Muguet","La Grande-Paroisse",48.38283576,2.90401231
496810,"Eglise de la Grande Paroisse","La Grande-Paroisse",48.38082964,2.90420505
496808,"Petit Courcelles",Chevry-en-Sereine,48.24442195,2.96934085
496803,"Les Bergeries",Blennes,48.25492639,3.04545895
496801,"Les Chapelles",Blennes,48.26854884,3.04494511
496797,Villemaugis,Blennes,48.23562588,2.99108393
496792,"Domaine Saint Georges",Cannes-Écluse,48.36024593,2.97970909
496789,"Rue de la Grande Haie Est",Montereau-Fault-Yonne,48.38446505,2.97828156
496788,"Les Marais",Thoury-Férottes,48.29988295,2.9460338
496782,"ZA Confluent",Montereau-Fault-Yonne,48.39313711,2.97450905
61701,Libération,Échouboulains,48.46329044,2.94558182
479905,"Victor Hugo",Combs-la-Ville,48.66667887,2.54572713
62295,Garonne,Savigny-le-Temple,48.59785543,2.56693792
479107,"Lycée Emily Brontë",Lognes,48.83846558,2.646276
68200,"Gros Buisson",Saint-Thibault-des-Vignes,48.85014044,2.67203409
67646,"Collège Vermay",Tournan-en-Brie,48.74363158,2.75213747
61879,"École Matisse","La Rochette",48.52078236,2.65849358
67857,Écoles,Faremoutiers,48.79867943,2.99296171
67665,École,Chartronges,48.74531095,3.26977991
61650,"Mairie - École",Grisy-sur-Seine,48.4373831,3.31737156
61440,"École B. Plassard",Saint-Mammès,48.38652897,2.81061786
73956,École,Brueil-en-Vexin,49.02947572,1.81954211
415707,École,Esternay,48.73119451,3.56066842
485902,"Bois Champbault",Abbéville-la-Rivière,48.35791605,2.22578107
67870,Église,Saint-Siméon,48.79851454,3.20400119
67723,Église,Beautheil-Saints,48.76291546,3.08709535
62254,"Église de Chenoise-Cucharmoy",Chenoise-Cucharmoy,48.58278216,3.19222005
64834,Église,Boinville-en-Mantois,48.92971464,1.75645151
480237,"Grande Rue - Église",Mondeville,48.49090692,2.41603474
495925,Anfa,Samois-sur-Seine,48.43412245,2.74433691
61266,"Carrefour le Landy",Nonville,48.29392917,2.77822666
61313,Gratereau,"La Genevraye",48.32664956,2.77212551
64652,Closeaux,Herbeville,48.90676007,1.87635348
67495,"Collège Mallarmé",Fontenay-Trésigny,48.70228479,2.87210393
491400,RD143,Lumigny-Nesles-Ormeaux,48.7354718,2.93715352
495911,Monument,Ris-Orangis,48.65911529,2.4049785
62507,Église,Argentières,48.65477205,2.869179
67542,Leduc,Servon,48.71561823,2.58250375
67727,"Collège Gérard Philipe",Ozoir-la-Ferrière,48.76543272,2.6767023
67621,"Collège Hutinel",Gretz-Armainvilliers,48.73922405,2.74765735
62484,Hardillières,Soignolles-en-Brie,48.65189181,2.69218781
67812,Chaudbuisson,Guérard,48.79143428,2.94127856
62490,"Grands Saules",Argentières,48.65213352,2.86642975
474344,"Route Ferme d'Arcy",Chaumes-en-Brie,48.66058762,2.87376733
485788,D'Huilet,Ormoy-la-Rivière,48.39919158,2.17715534
73170,"Rouget de Lisle",Noisy-le-Grand,48.84546704,2.5632727
68255,"Grand Marché",Saint-Léger,48.85154348,3.27433638
63851,Chennevières,Jouars-Pontchartrain,48.79413831,1.90872995
494289,"Grand Frétoy",Frétoy,48.69921454,3.20702417
67174,Villarceaux,Chaussy,49.115553,1.71111609
74237,Mairie,Frétoy,48.70454593,3.19779101
485631,"Bois Herpin",Bois-Herpin,48.36945469,2.23472598
62816,Roseau,"Le Perray-en-Yvelines",48.69473134,1.83234807
62765,Barantonnerie,"Le Perray-en-Yvelines",48.69180479,1.84682962
63328,"Grange du Bois","Les Bréviaires",48.73553671,1.83261889
60871,"Louis Camatte",Draveil,48.66413098,2.43002914
63748,"La Troche",Grosrouvre,48.78230632,1.74695264
60886,"Centre Aéré",Draveil,48.66548056,2.43198344
62305,Église,Saint-Just-en-Brie,48.59945096,3.10544403
65709,Dufour,Issou,48.98159751,1.7871275
59433,Roinvilliers,Roinvilliers,48.35664616,2.24087924
59866,Centre,Fontenay-le-Vicomte,48.54674634,2.39820596
485727,Abribus,Puiselet-le-Marais,48.40299374,2.2613291
59492,HLM,Milly-la-Forêt,48.40794831,2.46726466
478502,"Centre Commercial",Mennecy,48.55396139,2.42931646
64654,"Rue Chaude",Chambourcy,48.90864712,2.04287464
494793,"Institut Fénelon",Vaujours,48.93397276,2.57209791
72824,Mardelles,Villecresnes,48.71195238,2.52577559
60058,"Pavillon des Linottes",Villabé,48.58375856,2.46094856
59971,"Roissy Haut",Ormoy,48.56960704,2.45864076
70724,"Résidence Le Nôtre",Vaucresson,48.84202698,2.16613187
64570,"Rond-Point Royal","Le Vésinet",48.89732161,2.13596049
65027,"Club des Anciens",Maisons-Laffitte,48.94597598,2.13986251
424284,"Lycée - Collège Voie des Sports",Taverny,49.01426748,2.21202163
65583,Mairie,Chanteloup-les-Vignes,48.97703557,2.03110966
422983,Libération,Méry-sur-Oise,49.05504375,2.19391733
67083,"Le Poirier Rouget",Maffliers,49.08480287,2.31348369
64847,"Rond-Point de l'Île",Poissy,48.93058612,2.01236073
65186,"Lycée Van Gogh",Aubergenville,48.95194993,1.85610947
66386,"Maison des Associations",Meulan-en-Yvelines,49.01068869,1.91472064
65527,Cimetière,Chanteloup-les-Vignes,48.97514549,2.02647284
66223,"La Chapelle",Triel-sur-Seine,49.00176847,2.01268866
65462,"Lycée François Villon","Les Mureaux",48.97201474,1.9222217
66425,"Route de Vaux",Évecquemont,49.01380113,1.94918943
65261,"Ferme Rouge",Bouafle,48.95972379,1.90465387
416930,"Ferme de Brunel",Aincourt,49.06621481,1.75926998
69246,Maternelle,Lizy-sur-Ourcq,49.02994425,3.01861079
60145,"La Maugerie / Verville",Bruyères-le-Châtel,48.59619869,2.17377566
65783,"La Tuile",Montigny-lès-Cormeilles,48.98655776,2.18187624
70074,"Les Musiciens - Gémeaux",Sceaux,48.78412045,2.30641583
67663,Autheil,Beautheil-Saints,48.74275744,3.10149043
64457,"Carrefour de Jumeauville / Place Bieuville",Goupillières,48.88105905,1.76441827
60064,Gloriette,Saint-Maurice-Montcouronne,48.58406829,2.12413863
67354,Etrez,Saint-Gervais,49.16339753,1.78352749
67720,"La Touche",Beautheil-Saints,48.76189546,3.11296872
72872,"Louise Chenu",Boissy-Saint-Léger,48.74793138,2.50617659
72874,"Henri Legros",Boissy-Saint-Léger,48.74999518,2.50500096
60548,Amblaincourt,Hermeray,48.63427509,1.68020404
64651,Village,Herbeville,48.90686659,1.88486465
65165,"La Butte 1",Bréval,48.95239789,1.56046534
60232,"Mare des Champs",Ollainville,48.60612249,2.23878219
60038,"CD 19",Égly,48.57988115,2.22056256
417784,"Grande Maison",Rosny-sur-Seine,49.00154908,1.62023133
417788,Mûriers,Rosny-sur-Seine,49.00006419,1.62327786
479303,"Mirbel Moulin d'haut",Longnes,48.91993683,1.55436215
64848,Canada,Épône,48.92941395,1.79033694
59930,"Pont Guérin",Saint-Yon,48.56425029,2.18359063
60016,Villelouvette,Égly,48.57519273,2.20132809
59909,Mairie,Breux-Jouy,48.55850577,2.15452957
492201,"Route de Bonnelles",Pecqueuse,48.6384085,2.04086853
61408,"Lycée Flora Tristan",Montereau-Fault-Yonne,48.3778237,2.94503551
61333,"Poste Bourron-Marlotte",Bourron-Marlotte,48.34050494,2.71774702
61153,"Pierre Le Sault",Bagneaux-sur-Loing,48.23860678,2.70925443
61111,Lesthumière,Souppes-sur-Loing,48.19058175,2.72670346
61231,"Le Silo",Villemaréchal,48.27117846,2.87208533
61281,"Le Luat",Villemer,48.30794185,2.78520783
425086,"Le Bouloy",Nanteau-sur-Lunain,48.23987371,2.82783315
61127,"La Groue","La Madeleine-sur-Loing",48.20797986,2.7027059
61122,"La Glandelière",Bagneaux-sur-Loing,48.20477315,2.71969778
61238,"La Fontaine",Villemaréchal,48.27401661,2.8523059
61316,"La Fondoire",Villecerf,48.32910942,2.85428316
61064,Heurtebise,Château-Landon,48.14969201,2.72968494
61052,"Charles de Gaulle",Château-Landon,48.14331742,2.69841772
61486,By,Thomery,48.39644179,2.78344135
61999,Leudon,Maison-Rouge,48.5375139,3.14322099
61719,"Rond Point",Coutençon,48.47070656,2.99343859
61967,Baticop,Saint-Fargeau-Ponthierry,48.53447488,2.5319319
61772,"Temps Perdu",Chartrettes,48.49202551,2.68573574
74254,"Route de la Borde","Les Écrennes",48.50400312,2.85555736
59424,Tousson,Tousson,48.3463424,2.45852126
59390,Rumont,Rumont,48.26508537,2.49699489
59389,Mairie,Boulancourt,48.26010934,2.44273836
59392,Place,Buthiers,48.27774689,2.42622822
61279,Marlanval,Boissy-aux-Cailles,48.30862002,2.50878519
61186,Mairie,Fromont,48.25721139,2.50314685
59394,Mairie,Buthiers,48.2876466,2.43043468
61154,Avrilmont,Burcy,48.23742159,2.52412954
66498,Voltaire,Taverny,49.01954421,2.20629491
65871,"Fortuné Charlot",Montigny-lès-Cormeilles,48.99046087,2.1819241
66525,Esplanade,Taverny,49.02318337,2.20997208
67244,"Bois des Bonnets",Asnières-sur-Oise,49.13820266,2.40462982
67044,Faisanderie,Mériel,49.07513071,2.21001586
67050,"L'Orme aux Roses",Maffliers,49.07450239,2.32210571
67661,"Le Limodin","La Houssaye-en-Brie",48.74719684,2.85194706
62369,"La Noue",Aubepierre-Ozouer-le-Repos,48.62037032,2.91269409
62438,"Fleury Sablons",Courpalay,48.63315368,2.97093164
62420,"8 Grande Rue",Gastins,48.62918854,3.02129076
60066,"Rue des Mésanges",Villabé,48.58504025,2.45991848
59486,"Porte Frenneville",Valpuiseaux,48.40583569,2.29970533
59532,Tilleul,Boutigny-sur-Essonne,48.42864675,2.38309325
59441,Stade,Buno-Bonnevaux,48.36447807,2.3860329
70067,Thorelle,Bourg-la-Reine,48.78312901,2.32330563
63679,Thionville-sur-Opton,Maulette,48.77563648,1.60453836
418997,"Paray Gare",Boinville-le-Gaillard,48.4794458,1.85029062
482884,"Sans Souci",Saulx-les-Chartreux,48.67064483,2.26731382
73271,"Avenue Lucie",Gagny,48.87974885,2.52757477
480871,"ZAC des Graviers","La Ville-du-Bois",48.65051156,2.26989008
60809,Grenouillère,"La Ville-du-Bois",48.65640765,2.26911535
67933,"Place Saint Denis",Coulommiers,48.81307562,3.08438753
70293,"Colonel Fabien",Arcueil,48.80011359,2.33844254
487053,"Jussieu - Minéraux","Paris 5e",48.84766627,2.35371432
63500,"Collège Champollion",Voisins-le-Bretonneux,48.76396635,2.04365011
64395,Villarceaux,Thoiry,48.87293071,1.78308622
60687,"Roussigny - Clos Tavin",Limours,48.64758726,2.10848193
60804,L'Aunay,Mittainville,48.65347657,1.62874814
60468,Ardillières,Forges-les-Bains,48.6338778,2.11688564
420105,Place,Saint-Lambert,48.73187343,2.02148939
60712,"Roussigny - Abreuvoir",Limours,48.64784574,2.10576246
60838,"La Brosse",Janvry,48.65968164,2.13970975
74370,"Rue du Lavoir",Limours,48.62999511,2.05859693
60633,"Les Pommiers",Pecqueuse,48.6439324,2.05899775
415647,"Domaine de Marivaux",Janvry,48.63485897,2.16564652
60159,"Launay Courson",Vaugrigneuse,48.59847006,2.11919158
64387,Vermondie,Saint-Nom-la-Bretèche,48.86907533,2.00863273
479507,"Grande Rue",Maule,48.90856937,1.86792344
64294,Centre,Chavenay,48.85299683,1.98639626
59921,"Zone Industrielle",Saint-Arnoult-en-Yvelines,48.56182248,1.93163447
63828,Perdreauville,Gambais,48.79072149,1.67649147
63686,"Notre Dame du Bel-Air",Montfort-l'Amaury,48.77744886,1.79859609
63311,"Le Breuil",Condé-sur-Vesgre,48.73184185,1.63838537
474230,"La Guépière",Sonchamp,48.58169295,1.8391929
59642,Hattonville,Allainville,48.47432792,1.88919605
60034,"Croix Verte",Saint-Arnoult-en-Yvelines,48.57891518,1.94573858
482324,"Croix Marie",Ablis,48.54086777,1.8615978
60495,"Cours Vertes",Raizeux,48.6309668,1.68610985
66763,"Rond-Point du Tilleul",Cergy,49.04279392,2.03276848
66807,"Les Linandes Orange",Cergy,49.046605,2.06550145
66521,"Le Lavoir",Jouy-le-Moutier,49.02227652,2.04102649
64427,"Vallée Penaut",Goupillières,48.87619356,1.76010212
63383,"La Prévenderie",Coignières,48.74737951,1.92015325
64446,"La Mare",Andelu,48.87874884,1.82163621
64318,"Croix Rouge",Villiers-le-Mahieu,48.85710176,1.77699503
63951,"Butte au Moulin","La Queue-les-Yvelines",48.80262225,1.75005931
64280,Boulaincourt,Villiers-le-Mahieu,48.84934815,1.77694533
63840,"Ferme de la Richarderie",Jouars-Pontchartrain,48.79265696,1.91992395
63783,"Ergal Rond Point",Jouars-Pontchartrain,48.78540366,1.93252864
61654,"Carrefour Gratteloup",Égligny,48.4399408,3.11195187
64470,"Saint Laurent",Tilly,48.88182636,1.58587315
62306,"Saint Martin des Champs",Voulton,48.5977336,3.33407462
62240,"Rue du Parc",Vieux-Champagne,48.58122897,3.13821586
62246,"Rue de la Gare",Léchelle,48.58019437,3.38695743
62121,"Roger Frisson","La Chapelle-Saint-Sulpice",48.55512516,3.17809387
61880,"Place de l'Europe",Longueville,48.51799179,3.24357355
61737,Place,Sigy,48.47776479,3.18159292
62282,Mairie,Chenoise-Cucharmoy,48.59253512,3.17331228
419999,Louan,Louan-Villegruis-Fontaine,48.62540031,3.47964125
62459,"Les Orbies",Jouy-le-Châtel,48.64013421,3.11658758
62475,"Le Petit Paris RD90",Jouy-le-Châtel,48.64366324,3.12252702
61616,"Le Crayon",Salins,48.42575123,3.01613942
62353,Gimbrois,Voulton,48.61283256,3.31577612
62576,Brantilly,Villiers-Saint-Georges,48.67084105,3.39156648
61644,Neuvry,Jaulnes,48.43374872,3.28165877
61697,Couture,"Les Ormes-sur-Voulzie",48.46053127,3.2172287
68439,"Montpichet RD33",Bouleurs,48.8784328,2.89634999
67964,"Les Jumelles",Boissy-le-Châtel,48.81627735,3.12537026
