ID_Line;Document_Name;URL;Type;Name_Line
C01947;Horaires ligne 3408 et 3418 à partir du 1er Septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260218T162912Z-162c2a56-4a92-404c-a073-b6faf6d0e160.pdf;HORAIRE;3408
C01950;Plan Ligne 4532 à compter du 3 novembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251103T075822Z-91e328a9-6cf4-48cb-b06a-47422e1aadd5.pdf;PLAN;4532
C01951;Ligne 7812 - Horaires à partir du 6 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260617T153546Z-929ac0ed-40d4-481f-a9bc-d478b399bf2b.pdf;HORAIRE;7812
C01951;plan de ligne 7812;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250320T180435Z-328947cc-6a66-499d-b20b-1c52abc07b08.pdf;PLAN;7812
C01952;Ligne 5349 - Horaires à partir du 6 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260617T152658Z-68509161-6b1d-4e02-b707-3fad62a26318.pdf;HORAIRE;5349
C01952;Plan 5349;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250303T151738Z-aed9c67a-155e-4048-b9a6-e5222a093040.pdf;PLAN;5349
C01957;Ligne 5216 - Horaire rentrée Septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260413T110231Z-4f23e183-d68c-4e09-9f94-4d9c16125f6c.pdf;HORAIRE;5216
C01958;Horaires Ligne 3531 du 01/09/2025 au 04/07/2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251008T101059Z-9c838691-8812-44d3-ba81-01d0bf2f09e1.pdf;HORAIRE;3531
C01961;Horaires Ligne 3535 du 01/09/2025 au 04/07/2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251008T101153Z-addbd90a-68c3-48f4-baca-3afce5fd1123.pdf;HORAIRE;3535
C01961;3535;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260730T154051Z-d4abdc2f-a9b8-48ac-8531-b1d7b2a07dac.pdf;PLAN;3535
C01965;Horaires Ligne 3511 du 01/09/2025 au 04/07/2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251008T101312Z-3332ccd9-9d2a-4e09-a473-a806f65339b8.pdf;HORAIRE;3511
C01969;3516;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260730T154424Z-fa9f2ac2-bc3b-40e1-ade3-4ecce094be09.pdf;PLAN;3516
C01970;Horaires Ligne 3517 du 01/09/2025 au 30/08/2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260217T090823Z-e43eafd8-0c91-44f0-b98c-b5c7354f731b.pdf;HORAIRE;3517
C01978;Ligne 4433 - Horaires valables du 1er septembre 2026 au 4 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260807T153958Z-37c628b3-d03c-45a9-998a-b2863c846aad.pdf;HORAIRE;4433
C01980;plan ligne 5221;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250228T150128Z-35535683-bba4-4111-8276-7c8df698572f.pdf;PLAN;5221
C01981;plan ligne 5342;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250228T151840Z-7cd73787-77d5-467e-bab4-eea7461daae8.pdf;PLAN;5342
C01983;Ligne 5235- Horaire rentrée Septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260424T152439Z-7fba5da4-a33a-442a-829a-28d77b994af9.pdf;HORAIRE;5235
C01989;Plan de ligne 5251;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250312T172343Z-ae3ec511-4de9-4f6f-baec-1ced06e6bd21.pdf;PLAN;5251
C01990;Plan de ligne 5355;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250328T100507Z-26af1adc-21c4-40bb-be8a-1cd6e085a3c8.pdf;PLAN;5355
C01992;Ligne 5317 - Horaires à partir du 6 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260617T145935Z-1a144036-0d87-4ae1-a8b5-c4d6ebe13dd5.pdf;HORAIRE;5317
C01992;Plan ligne 5317;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250312T131929Z-dcb1c123-6194-410b-b3bf-bd89801c299c.pdf;PLAN;5317
C01994;Ligne 2351 - A partir du 4 mai;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260424T140100Z-f0636789-235f-4f11-8200-54011e93cc8f.pdf;HORAIRE;2351
C02000;Plan de ligne 259;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260611T102409Z-12c04be3-ae58-4270-8616-b80ed6b49237.pdf;PLAN;259
C02005;Ligne 1427 - Horaires valables du 3 aout 2026 au 23 aout 2026 inclus;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260717T135149Z-3cf404f2-4bd4-4c02-979a-b032bebd2342.pdf;HORAIRE;1427 (ex 30-03)
C02006;Ligne 1429 - Horaires valables du 3 aout 2026 inclus au 23 aout 2026 inclus.;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260717T164542Z-0f62ece0-93e9-4c5f-a720-a9f6b519e4de.pdf;HORAIRE;1429 (ex 30-49)
C02007;Plan ligne 168;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260708T170040Z-c37e8c5e-f05d-436b-a0f3-600d48c0dab3.pdf;PLAN;168
C02019;Adresses point arrêt bus de remplacement ligne T11;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260701T081011Z-9fe29948-f8a0-4c84-a67d-1e7e190f475f.pdf;PLAN;Remplacement Tram T11
C02020;Plan de Bus ligne 4307;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260626T125049Z-c65b10cd-f844-4048-9d0b-98a2e866b79b.pdf;PLAN;4307
C02022;Horaires hiver 2026 / 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260730T095901Z-82536ebc-6025-4eb9-a37d-c1c55eaa0b5a.pdf;HORAIRE;4327
C02027;Plan Ligne 260;https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/busratp/plan-de-ligne_busratp_ligne-260.pdf;PLAN;260
C02031;3514;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260730T153332Z-79970fb7-7e69-4679-936a-616e026ca2d6.pdf;PLAN;3514
C02032;3547;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260730T154643Z-af150e4d-0c61-4006-bba0-ce3777ad92c1.pdf;PLAN;3547
C02033;Plan de ligne 1349;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240405T164232Z-324913ec-cdfc-4491-aceb-98c1142e0d87.pdf;PLAN;1349
C02040;Ligne 1434 - Horaires valables du 24 août 2026 au 29 août 2027 inclus.;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260810T103551Z-5e46b58b-907e-4955-9a6f-8478454be2d2.pdf;HORAIRE;1434 (ex CitéVal Cormeilles-en-Parisis)
C02056;Horaires Ligne 3245 du 01 Septembre2025 au 30 Août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251211T095358Z-d425c5e6-685c-4b4c-a145-fb6fed8cbe6b.pdf;HORAIRE;3245
C02065;Horaires Ligne 4581 - A compter du 1er septembre 2026 au 3 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260806T102144Z-ee0214c1-4473-443d-803a-8d761a054ca6.pdf;HORAIRE;4581
C02068;Ligne 4418 - Horaires valables du 1er septembre 2026 au 4 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260807T153803Z-78d87d0b-a6c1-4421-9f46-35ba3a215083.pdf;HORAIRE;4418
C02068;Ligne 4418;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240901T094713Z-10339568-0e54-4163-b149-79b622848367.pdf;PLAN;4418
C02069;Fiche Horaires 17.08.2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260806T081008Z-c2493b15-a682-4dae-ac11-5292529d2192.pdf;HORAIRE;2403
C02072;Plan Ligne 2415;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251001T091452Z-5355c61a-e500-47bd-818f-d01bb7146f6d.pdf;PLAN;2415
C02076;Horaires d'été 2026 - L6276 du 13 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260703T144839Z-60da83d6-99f2-484c-b3a1-e649a7966519.pdf;HORAIRE;6276
C02076;Plan de la ligne 6276;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250812T082617Z-5b2319e7-0d2b-4a54-97d4-73d95f75ebf1.pdf;PLAN;6276
C02077;Fiche horaires 01.09.2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250728T150636Z-d444968f-5c7e-4d1d-96ab-4e6497572bbe.pdf;HORAIRE;2419
C02079;Fiche horaires 01.09.2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250728T150949Z-466fa188-3f8d-4b7b-9af4-1e995721165c.pdf;HORAIRE;2473
C02085;Horaires valables du 6 juillet 2026 au 30 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T124140Z-a4b82fc1-3922-4836-bd3a-800e824fa2e3.pdf;HORAIRE;1233
C02087;Plan de ligne 3134;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250129T144822Z-906169c1-4664-4dd6-85f9-b22d18439b96.pdf;PLAN;3134
C02088;Dépliant_3129 au 131025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251013T121627Z-f1cd742f-849e-4098-9441-d36d9668e040.pdf;HORAIRE;3129
C02090;Plan de ligne 3122;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250129T145659Z-890ba031-e8b2-492f-a8c0-ac5063cab2e4.pdf;PLAN;3122
C02091;Fiche internet_3125 au 01092025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251217T131338Z-1b347e7f-52d8-48ff-94f2-ae5488e0f22b.pdf;HORAIRE;3125
C02091;Plan 3125;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251217T130948Z-65cbec9f-306e-466e-b553-3d701fcdf4a1.pdf;PLAN;3125
C02093;Fiche horaires 01.09.2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250728T134920Z-6074706d-a870-4395-875d-8676a97f1aaa.pdf;HORAIRE;2450
C02096;Plan Ligne 2453;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251001T122739Z-ede8c34a-62ae-4016-a803-1eab6b102f24.pdf;PLAN;2453
C02107;Fiche internet_3137;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260612T121513Z-a86a09be-ffa5-491f-a3b4-fc18af3b04da.pdf;HORAIRE;3137
C02111;Ligne 443 du 1 septembre au 5 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250818T112020Z-fd9da6ab-6af3-46d7-ac18-37447c7ab067.pdf;HORAIRE;443
C02111;Plan de ligne 443;https://ilico.iledefrance-mobilites.fr/uploads/plans/20241210T171703Z-3860978f-4d45-496b-bdbe-240fafc111ee.pdf;PLAN;443
C02116;Plan Ligne 2457;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260202T093451Z-fbc6650e-86b0-40d5-86ab-51a74c78c127.pdf;PLAN;2457
C02120;Plan de la ligne 3126;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251007T074940Z-3412523d-38ac-49bc-901e-9510ae0f3a69.pdf;PLAN;3126
C02121;Dépliant_3130 au 09032026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260224T093558Z-88733f0d-a16b-4707-92d1-9a7f21cda3d4.pdf;HORAIRE;3130
C02124;Dépliant_3148 été au 04072026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260526T131713Z-e5ca353f-7e33-46d9-bb79-ded6b3c43e70.pdf;HORAIRE;3148
C02125;Fiche internet_3131 au 01092025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250723T092439Z-8c7df8aa-2694-424d-bccf-24e57e2c6e3a.pdf;HORAIRE;3131
C02137;Ligne 704 - Plan de ligne;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260710T090345Z-d85affa4-774f-4430-a46f-6b4d6bf5c004.pdf;PLAN;704 (ex 4)
C02139;Ligne 8s - Horaires valables du 25 août 2025 au 12 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250825T075608Z-19651e7e-d148-460f-ada1-4820190d53cc.pdf;HORAIRE;718 (ex 8S)
C02141;Horaires valables du 6 juillet 2026 au 30 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T123912Z-bfd0c505-fb19-476a-ac03-1de6b44fce55.pdf;HORAIRE;1229
C02144;Plan ligne 6427 - Gare de Chatou-Croissy - Place du Dr Roux;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260702T140404Z-98ddaa05-b368-467b-bc23-f394a45c0f7b.pdf;PLAN;6427
C02146;Plan ligne 6454 - Carrières Monceau - Collège des Amandiers;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260702T143850Z-2d430cc3-c90c-4cbf-a238-ca55719afcb7.pdf;PLAN;6454
C02147;Plan ligne 6468 - Montesson - Sartrouville Lycée Evariste Galois;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260702T143728Z-3073315a-f361-4a8c-a44e-a9fd36416cb4.pdf;PLAN;6468
C02153;Plan de bus ligne 6467;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260702T144014Z-3d4424f4-4c6c-4c59-9dfa-88a002cd21d6.pdf;PLAN;6467
C02156;Horaires ligne 3429 valables à partir du 1er septembre 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260805T135500Z-2978ccf4-6195-4acc-baaa-b4aa9698623d.pdf;HORAIRE;3429
C02160;Plan Ligne 2482;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251001T121057Z-aa02177a-9d52-4151-ba6d-f193989603f7.pdf;PLAN;2482
C02161;Horaires valables du 06 juillet au 31 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260610T073927Z-7318ffd2-f38e-4c4f-8875-d24dec5ee9e1.pdf;HORAIRE;5431
C02161;Plan de ligne 5431;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250901T174153Z-5440ba1f-7eab-40ab-98bd-f7dbadb90395.pdf;PLAN;5431
C02165;Ligne 11.5 -  Horaires valables à partir du 1er septembre 2025 en période scolaire;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250829T163516Z-fcadd0c6-79d7-40e1-a460-f9a38f55c8a1.pdf;HORAIRE;11.5 (future 1651)
C02166;Ligne 12ZI - Horaires valables à partir du 25 août 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250825T143531Z-530e2391-eba3-44ce-ad82-6c687b5f4025.pdf;HORAIRE;12 ZI (future 1618)
C02170;Horaires valables du 13 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T103544Z-5a0bb4b0-0ab6-42df-8ec2-f6be7dfd5968.pdf;HORAIRE;5113
C02183;Horaires d'été 2026 - L6253 du 13 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260703T142422Z-f990ee3d-582c-46a7-ab4f-81d1d97fa5a6.pdf;HORAIRE;6253
C02184;Plan de la ligne 6254;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260413T144558Z-36f9d1ef-dd56-4257-a646-8a34bcc04492.pdf;PLAN;6254
C02193;Fiche horaires ligne 3773 du 1er septembre 2026 au 4 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260805T140507Z-ca831323-3062-425e-bb45-937fc06b2698.pdf;HORAIRE;3773
C02193;Plan de bus 3773;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250103T143355Z-500c2963-2d78-41ed-a148-6005766e283d.pdf;PLAN;3773
C02201;Horaires de la ligne 9111;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260219T113722Z-ef5a2467-4fee-46ce-a5e6-5af7e0e41fb3.pdf;HORAIRE;9111
C02204;Horaires valables à compter du 6 juillet au 31 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260701T150812Z-f1a94928-1bb0-4f66-8755-3754194755cc.pdf;HORAIRE;7802
C02205;Horaires Ligne PC;https://www.ratp.fr/sites/default/files/lines-assets/fiche-horaire/busratp/fiche-horaire_busratp_ligne-98.pdf;HORAIRE;PC
C02216;Horaires valables du 13 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T103923Z-5aa1309c-27d4-44f3-8215-8f9a5aa97dee.pdf;HORAIRE;5123
C02217;Ligne 5124 - schéma de ligne;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240422T191254Z-d64b2d22-1ef1-48e6-baac-b4d2e2236478.pdf;PLAN;5124
C02219;Horaires d'été 2026 - L6252 du 13 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260703T142239Z-fbf16211-f307-4094-a268-bd7d4ec92ca2.pdf;HORAIRE;6252
C02220;Horaires hiver 2026 / 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260730T100413Z-56a5a55a-b492-4d90-a30f-eba351fb5a33.pdf;HORAIRE;Soir Mennecy
C02220;Plan Soir Mennecy;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250821T154813Z-e7a4ea58-69f0-4f72-acbe-10381e461a20.pdf;PLAN;Soir Mennecy
C02226;Horaires valables du 6 juillet 2026 au 30 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T123131Z-812c3f33-f43f-48db-b5cf-ee9ae324b155.pdf;HORAIRE;1204
C02229;Plan ligne 2349 (ex Qs);https://ilico.iledefrance-mobilites.fr/uploads/plans/20251015T090016Z-879bdad4-8c7a-40e6-b541-dbb0bf6fb660.pdf;PLAN;2349
C02231;Plan ligne 2332;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250917T091054Z-b3f0b3b0-3c61-4254-958b-ea115da389f5.pdf;PLAN;2332
C02235;Ligne 2324 - A partir du 4 mai;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260424T140554Z-6d57b1b9-b1f9-4c8b-94e0-b80d1ff90355.pdf;HORAIRE;2324
C02237;Ligne 2325 (ex Es) - A partir du 15 septembre 2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250918T154947Z-5022579a-b6a8-48b1-8848-f32ba024281b.pdf;HORAIRE;2325
C02243;Plan de ligne 25;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260801T173701Z-4956c3aa-756b-46f8-bfb4-3583562c1df9.pdf;PLAN;25
C02252;Ligne 2331 - A partir du 9 mars 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260227T141120Z-871c1873-ef75-4b84-9f7a-3fb57798251d.pdf;HORAIRE;2331
C02257;Ligne 1421 - Horaires valables du 3 aout 2026 au 23 aout 2026 inclus.;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260717T165017Z-bae4a8a7-ef60-4b38-af42-9aab019e45f8.pdf;HORAIRE;1421 (ex 95-29)
C02264;Horaires valables à partir du 6 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260702T142121Z-bbe32177-a866-44ea-a8f8-f6bb5acdb640.pdf;HORAIRE;6420
C02266;Fiche horaires ligne T'bus 2 du 13 juillet 2026 au 3 janvier 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260707T093310Z-0084b940-60ba-4cdd-be62-1a1f48b1b0c6.pdf;HORAIRE;T'bus 2
C02275;Plan de ligne 3664;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250822T103623Z-66187cb6-4c5c-4e29-abfb-7dc46159e102.pdf;PLAN;3664
C02281;Horaires été 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260616T083446Z-b2d6d60a-154c-44aa-803a-f6dd8f36845f.pdf;HORAIRE;3632
C02282;Plan de ligne 3613;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250822T092849Z-467e5e87-1cf9-447d-9968-b0e393dc4b3c.pdf;PLAN;3613
C02284;Horaires du 1er septembre 2025 au 5 juillet 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250822T094918Z-5a2001d6-6328-4224-a658-b4036b28296a.pdf;HORAIRE;3658
C02288;Horaires ligne 193;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260722T090226Z-6cb272ed-e892-4f41-a4a6-2427ca8bdb75.pdf;HORAIRE;193
C02290;3426;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240828T151935Z-fd682bf0-2a45-41b1-a7af-fd8e17a94bb7.pdf;PLAN;3426
C02291;Plan Ligne 2429;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251001T094215Z-7b9c3493-aa5f-48f3-8762-314f60bd27c5.pdf;PLAN;TàD 2429
C02294;Horaires Ligne 3216 du 01 Septembre2025 au 30 Août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251211T095119Z-950baaf7-2ac6-4ca2-a9b0-b6fc266ea262.pdf;HORAIRE;3216
C02296;Ligne 4456 - Horaires valables du 1er septembre 2026 au 4 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260807T155118Z-dbcac26b-85d6-479e-bed2-baaf9312af71.pdf;HORAIRE;4456
C02297;Ligne 4458 - été 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260722T073756Z-323f9e0c-ec29-4d42-b786-79475188e960.pdf;HORAIRE;4458
C02304;Fiche horaire Chavilbus;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250902T214337Z-833c66e5-ceb8-47e1-89bd-af185ea230e6.pdf;HORAIRE;Chavilbus
C02304;Plan ChavilBus;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260416T162657Z-43f3edb8-9275-4086-a140-dad538972805.pdf;PLAN;Chavilbus
C02307;Plan de la ligne 6351;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260714T125629Z-66dd2ede-927d-4d5a-b274-472dbd60c0d8.pdf;PLAN;6351 (ex 21S)
C02316;Fiche WEB ligne 4626 PVS été du 25 août 2025 au 12 juillet 2026 et du 24 août 2026 au 31 août 2026;https://portail-idfm-operateurs.cdn.prismic.io/portail-idfm-operateurs/kK6sH5H71ntEca_l_FicheWEBligne4626PVS%C3%A9t%C3%A92026-1-.pdf;HORAIRE;4626
C02318;Fiche horaires 01.09.2025;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250728T140831Z-a02d2b3e-344d-4244-8aba-d074e4e0d04c.pdf;HORAIRE;2470
C02351;Plan de ligne 445;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240405T162738Z-7394a5a1-1c2f-4dd3-b035-030f9efc1c28.pdf;PLAN;445
C02375;Fiche horaires;https://ter.sncf.com/normandie;HORAIRE;TER Normandie
C02382;Plan de ligne 4662;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250826T074622Z-6626800a-d017-458d-9d86-c1bc3ba6f08d.pdf;PLAN;4662
C02383;Plan gare routière Marolles-en-Hurepoix;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250828T065459Z-cc50d6ba-757b-4437-b93d-6cf7139358c1.pdf;HORAIRE;TàD 4596
C02383;Plan TàD 4596 (maj 06/01/2025);https://ilico.iledefrance-mobilites.fr/uploads/plans/20250103T145439Z-7b40191f-e602-4b8b-89fb-1440250db1c3.pdf;PLAN;TàD 4596
C02393;Horaires hiver 2026 / 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260730T100137Z-832e35f3-8bc0-4813-ac6f-59ace640c4ce.pdf;HORAIRE;4345
C02395;Horaires Ligne 9114- A compter du 24 août 2026 au 31 décembre 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260806T101059Z-01b36375-dbe3-4a1c-a554-7675d42d70eb.pdf;HORAIRE;EXPRESS 9114
C02395;Horaires Ligne 9114 - du 13 juillet au 23 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260611T131049Z-5a2570f6-0489-46a9-897e-f7769176a3d7.pdf;HORAIRE;EXPRESS 9114
C02397;Horaires Ligne 4520 - du 13 juillet 2026 au 31 décembre 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260611T125520Z-96cd8b6f-4b3e-46ea-9949-3990227c6a54.pdf;HORAIRE;4520
C02400;Plan ligne 2484;https://ilico.iledefrance-mobilites.fr/uploads/plans/20251001T122210Z-f26549ae-e78d-4ba2-9f9f-cce3b1d3f9e5.pdf;PLAN;2484
C02401;Fiche Horaires 09.03.2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260226T160121Z-55ee284d-fd80-461c-b97d-936021d31ee5.pdf;HORAIRE;2485
C02403;Fiche WEB ligne DM152S Hiver 2025-2026, à partir du 1er septembre 2025;https://portail-idfm-operateurs.cdn.prismic.io/portail-idfm-operateurs/aKdVI6Tt2nPbaldv_FicheWEBligneDM152SHiver2025-2026%2C%C3%A0partirdu1erseptembre2025.pdf;HORAIRE;DM152S
C02410;Bus remplacement Tram T7;https://ilico.iledefrance-mobilites.fr/uploads/plans/20260428T075644Z-0138ae7e-4643-4204-b26e-089c141fe72c.pdf;PLAN;Remplacement Tram T7
C02413;Horaires valables à compter du 05 janvier 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251222T164423Z-49216b85-eafc-4605-8521-118531d20302.pdf;HORAIRE;1143
C02414;Horaires valables du 6 juillet au 31 août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260612T144047Z-fa424e84-d7b6-4cb1-be13-dd39f49cbfcf.pdf;HORAIRE;1118
C02418;Plan Ligne 4535 (maj 06/01/2025);https://ilico.iledefrance-mobilites.fr/uploads/plans/20250106T104724Z-a600ff90-881b-4a77-bf0b-31de8ca7abee.pdf;PLAN;4535
C02425;Fiche horaire;https://www.paris-saclay.com/app/uploads/2025/09/fiche_horaires_navette-MO-2025.pdf;HORAIRE;O
C02426;Plan de ligne 441;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240405T161352Z-6439071d-8df0-45b3-8027-d56f3f333807.pdf;PLAN;441
C02427;Plan de ligne 442;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240405T161444Z-510d3a67-61bf-4127-9442-fb74dcb73664.pdf;PLAN;442
C02429;Plan de ligne 447;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240405T160306Z-8541affd-e19a-440f-aff2-a878f61dd9f3.pdf;PLAN;447
C02430;Ligne 448 1er septembre 2026 au 3 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260811T070036Z-e7f2c123-45b5-4df0-aaec-ce05d77ace73.pdf;HORAIRE;448
C02432;Horaires Ligne 3254 du 31 Août 2026 au 29 Août 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260721T063036Z-dc85ccfc-09b1-4c1b-afb0-98dbd714dbed.pdf;HORAIRE;3254
C02432;Horaires Ligne 3254 du 08 Septembre2025 au 30 Août 2026;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20251211T095741Z-56fc7356-815b-45c0-8b83-c9d4f13fa9bc.pdf;HORAIRE;3254
C02448;Plan de ligne 5343;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250328T102954Z-06b7d842-4e5a-4f5a-8b51-26d397bf0e01.pdf;PLAN;5343
C02450;Ligne 4452 - Horaires valables du 1er septembre 2026 au 4 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260807T154819Z-91cb3ae6-3ea2-408b-9167-2d92b9bc8b05.pdf;HORAIRE;4452
C02451;Ligne 4453 - Horaires valables du 1er septembre 2026 au 4 juillet 2027;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20260807T154843Z-2bf534ee-f593-4a73-a86a-a0d9055f3c49.pdf;HORAIRE;4453
