pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
IDFM:StopPlaceEntrance:50148854:21954,IDFM:StopPlaceEntrance:50148854,IDFM:21954,1,1,126.76,134,,,,,
IDFM:StopPlaceEntrance:50148854:463045,IDFM:StopPlaceEntrance:50148854,IDFM:463045,1,1,135.4,143,,,,,
IDFM:StopPlaceEntrance:50148724:21954,IDFM:StopPlaceEntrance:50148724,IDFM:21954,1,1,73.35,77,,,,,
IDFM:StopPlaceEntrance:50148724:463045,IDFM:StopPlaceEntrance:50148724,IDFM:463045,1,1,75.85,80,,,,,
IDFM:StopPlaceEntrance:50148998:21954,IDFM:StopPlaceEntrance:50148998,IDFM:21954,1,1,148.75,157,,,,,
IDFM:StopPlaceEntrance:50148998:463045,IDFM:StopPlaceEntrance:50148998,IDFM:463045,1,1,152.48,161,,,,,
IDFM:22054:StopPlaceEntrance:50148464,IDFM:22054,IDFM:StopPlaceEntrance:50148464,1,0,32.3,34,,,,,
IDFM:463065:StopPlaceEntrance:50148464,IDFM:463065,IDFM:StopPlaceEntrance:50148464,1,0,32.3,34,,,,,
IDFM:StopPlaceEntrance:50148463:22054,IDFM:StopPlaceEntrance:50148463,IDFM:22054,1,1,24.67,26,,,,,
IDFM:StopPlaceEntrance:50148463:463065,IDFM:StopPlaceEntrance:50148463,IDFM:463065,1,1,24.67,26,,,,,
IDFM:StopPlaceEntrance:50170770:monomodalStopPlace:51494,IDFM:StopPlaceEntrance:50170770,IDFM:monomodalStopPlace:51494,1,1,102.22,108,,,,,
IDFM:StopPlaceEntrance:50170769:monomodalStopPlace:51494,IDFM:StopPlaceEntrance:50170769,IDFM:monomodalStopPlace:51494,1,1,48.35,51,,,,,
IDFM:StopPlaceEntrance:50171211:monomodalStopPlace:470519,IDFM:StopPlaceEntrance:50171211,IDFM:monomodalStopPlace:470519,1,1,241.48,256,,,,,
IDFM:StopPlaceEntrance:50170782:monomodalStopPlace:470519,IDFM:StopPlaceEntrance:50170782,IDFM:monomodalStopPlace:470519,1,1,236.76,251,,,,,
IDFM:StopPlaceEntrance:50148065:463200,IDFM:StopPlaceEntrance:50148065,IDFM:463200,1,1,64.01,67,,,,,
IDFM:StopPlaceEntrance:50148065:22395,IDFM:StopPlaceEntrance:50148065,IDFM:22395,1,1,68.38,72,,,,,
IDFM:StopPlaceEntrance:50148064:22395,IDFM:StopPlaceEntrance:50148064,IDFM:22395,1,1,97.48,103,,,,,
IDFM:StopPlaceEntrance:50148064:463200,IDFM:StopPlaceEntrance:50148064,IDFM:463200,1,1,101.16,107,,,,,
IDFM:StopPlaceEntrance:50148061:463200,IDFM:StopPlaceEntrance:50148061,IDFM:463200,1,1,99.14,105,,,,,
IDFM:StopPlaceEntrance:50148061:22395,IDFM:StopPlaceEntrance:50148061,IDFM:22395,1,1,109.89,116,,,,,
IDFM:StopPlaceEntrance:50148063:22395,IDFM:StopPlaceEntrance:50148063,IDFM:22395,1,1,45.78,48,,,,,
IDFM:StopPlaceEntrance:50148063:463200,IDFM:StopPlaceEntrance:50148063,IDFM:463200,1,1,54,57,,,,,
IDFM:StopPlaceEntrance:50148062:463200,IDFM:StopPlaceEntrance:50148062,IDFM:463200,1,1,52.18,55,,,,,
IDFM:StopPlaceEntrance:50148062:22395,IDFM:StopPlaceEntrance:50148062,IDFM:22395,1,1,69.24,73,,,,,
IDFM:StopPlaceEntrance:50148845:monomodalStopPlace:470549,IDFM:StopPlaceEntrance:50148845,IDFM:monomodalStopPlace:470549,1,1,203.02,215,,,,,
IDFM:StopPlaceEntrance:50148845:22101,IDFM:StopPlaceEntrance:50148845,IDFM:22101,1,1,305.84,324,,,,,
IDFM:StopPlaceEntrance:50148845:463193,IDFM:StopPlaceEntrance:50148845,IDFM:463193,1,1,306.8,325,,,,,
IDFM:StopPlaceEntrance:50148843:monomodalStopPlace:470549,IDFM:StopPlaceEntrance:50148843,IDFM:monomodalStopPlace:470549,1,1,135.24,143,,,,,
IDFM:StopPlaceEntrance:50148843:22101,IDFM:StopPlaceEntrance:50148843,IDFM:22101,1,1,211.33,224,,,,,
IDFM:StopPlaceEntrance:50148843:463193,IDFM:StopPlaceEntrance:50148843,IDFM:463193,1,1,213.9,227,,,,,
IDFM:StopPlaceEntrance:50148546:monomodalStopPlace:470549,IDFM:StopPlaceEntrance:50148546,IDFM:monomodalStopPlace:470549,1,1,109.73,116,,,,,
IDFM:StopPlaceEntrance:50148546:22101,IDFM:StopPlaceEntrance:50148546,IDFM:22101,1,1,212.33,225,,,,,
IDFM:StopPlaceEntrance:50148546:463193,IDFM:StopPlaceEntrance:50148546,IDFM:463193,1,1,212.79,225,,,,,
IDFM:StopPlaceEntrance:50148548:22101,IDFM:StopPlaceEntrance:50148548,IDFM:22101,1,1,53.5,56,,,,,
IDFM:StopPlaceEntrance:50148548:463193,IDFM:StopPlaceEntrance:50148548,IDFM:463193,1,1,60.82,64,,,,,
IDFM:StopPlaceEntrance:50148548:monomodalStopPlace:470549,IDFM:StopPlaceEntrance:50148548,IDFM:monomodalStopPlace:470549,1,1,122.09,129,,,,,
IDFM:StopPlaceEntrance:50148844:463193,IDFM:StopPlaceEntrance:50148844,IDFM:463193,1,1,54.58,57,,,,,
IDFM:StopPlaceEntrance:50148844:22101,IDFM:StopPlaceEntrance:50148844,IDFM:22101,1,1,59.57,63,,,,,
IDFM:StopPlaceEntrance:50148844:monomodalStopPlace:470549,IDFM:StopPlaceEntrance:50148844,IDFM:monomodalStopPlace:470549,1,1,69.14,73,,,,,
IDFM:StopPlaceEntrance:50148547:463193,IDFM:StopPlaceEntrance:50148547,IDFM:463193,1,1,54.58,57,,,,,
IDFM:StopPlaceEntrance:50148547:22101,IDFM:StopPlaceEntrance:50148547,IDFM:22101,1,1,59.57,63,,,,,
IDFM:StopPlaceEntrance:50148547:monomodalStopPlace:470549,IDFM:StopPlaceEntrance:50148547,IDFM:monomodalStopPlace:470549,1,1,69.14,73,,,,,
IDFM:StopPlaceEntrance:50147945:monomodalStopPlace:470549,IDFM:StopPlaceEntrance:50147945,IDFM:monomodalStopPlace:470549,1,1,118.38,125,,,,,
IDFM:StopPlaceEntrance:50147945:463193,IDFM:StopPlaceEntrance:50147945,IDFM:463193,1,1,136.34,144,,,,,
IDFM:StopPlaceEntrance:50147945:22101,IDFM:StopPlaceEntrance:50147945,IDFM:22101,1,1,144.66,153,,,,,
IDFM:StopPlaceEntrance:50148846:monomodalStopPlace:470549,IDFM:StopPlaceEntrance:50148846,IDFM:monomodalStopPlace:470549,1,1,341.64,362,,,,,
IDFM:StopPlaceEntrance:50148846:463193,IDFM:StopPlaceEntrance:50148846,IDFM:463193,1,1,461.78,490,,,,,
IDFM:StopPlaceEntrance:50148846:22101,IDFM:StopPlaceEntrance:50148846,IDFM:22101,1,1,463.66,492,,,,,
IDFM:StopPlaceEntrance:50148366:463315,IDFM:StopPlaceEntrance:50148366,IDFM:463315,1,1,30.84,32,,,,,
IDFM:StopPlaceEntrance:50148366:21979,IDFM:StopPlaceEntrance:50148366,IDFM:21979,1,1,36.08,38,,,,,
IDFM:StopPlaceEntrance:50148367:21979,IDFM:StopPlaceEntrance:50148367,IDFM:21979,1,1,33.05,35,,,,,
IDFM:StopPlaceEntrance:50148367:463315,IDFM:StopPlaceEntrance:50148367,IDFM:463315,1,1,37.19,39,,,,,
IDFM:463210:StopPlaceEntrance:50148798,IDFM:463210,IDFM:StopPlaceEntrance:50148798,1,0,22.49,23,,,,,
IDFM:22034:StopPlaceEntrance:50148798,IDFM:22034,IDFM:StopPlaceEntrance:50148798,1,0,29.34,31,,,,,
IDFM:StopPlaceEntrance:50147883:463210,IDFM:StopPlaceEntrance:50147883,IDFM:463210,1,1,45.73,48,,,,,
IDFM:StopPlaceEntrance:50147883:22034,IDFM:StopPlaceEntrance:50147883,IDFM:22034,1,1,51.57,54,,,,,
IDFM:StopPlaceEntrance:50147798:22364,IDFM:StopPlaceEntrance:50147798,IDFM:22364,1,1,107.49,114,,,,,
IDFM:StopPlaceEntrance:50147798:463060,IDFM:StopPlaceEntrance:50147798,IDFM:463060,1,1,115.38,122,,,,,
IDFM:StopPlaceEntrance:50147798:21966,IDFM:StopPlaceEntrance:50147798,IDFM:21966,1,1,158.44,168,,,,,
IDFM:StopPlaceEntrance:50147798:463079,IDFM:StopPlaceEntrance:50147798,IDFM:463079,1,1,159.46,169,,,,,
IDFM:StopPlaceEntrance:50147798:22087,IDFM:StopPlaceEntrance:50147798,IDFM:22087,1,1,233.77,248,,,,,
IDFM:StopPlaceEntrance:50147798:463160,IDFM:StopPlaceEntrance:50147798,IDFM:463160,1,1,235.89,250,,,,,
IDFM:StopPlaceEntrance:50147798:22092,IDFM:StopPlaceEntrance:50147798,IDFM:22092,1,1,414.36,439,,,,,
IDFM:StopPlaceEntrance:50147798:463158,IDFM:StopPlaceEntrance:50147798,IDFM:463158,1,1,414.52,440,,,,,
IDFM:StopPlaceEntrance:50147798:463159,IDFM:StopPlaceEntrance:50147798,IDFM:463159,1,1,415.27,440,,,,,
IDFM:StopPlaceEntrance:50147798:21959,IDFM:StopPlaceEntrance:50147798,IDFM:21959,1,1,418.63,444,,,,,
IDFM:StopPlaceEntrance:50148893:22091,IDFM:StopPlaceEntrance:50148893,IDFM:22091,1,1,128.3,136,,,,,
IDFM:StopPlaceEntrance:50148893:463080,IDFM:StopPlaceEntrance:50148893,IDFM:463080,1,1,141.7,150,,,,,
IDFM:StopPlaceEntrance:50148893:21990,IDFM:StopPlaceEntrance:50148893,IDFM:21990,1,1,161.78,171,,,,,
IDFM:StopPlaceEntrance:50148893:463061,IDFM:StopPlaceEntrance:50148893,IDFM:463061,1,1,169.75,180,,,,,
IDFM:StopPlaceEntrance:50148395:463080,IDFM:StopPlaceEntrance:50148395,IDFM:463080,1,1,50.84,53,,,,,
IDFM:StopPlaceEntrance:50148395:22091,IDFM:StopPlaceEntrance:50148395,IDFM:22091,1,1,59.52,63,,,,,
IDFM:StopPlaceEntrance:50148395:21990,IDFM:StopPlaceEntrance:50148395,IDFM:21990,1,1,187.73,199,,,,,
IDFM:StopPlaceEntrance:50148395:463061,IDFM:StopPlaceEntrance:50148395,IDFM:463061,1,1,198.79,211,,,,,
IDFM:StopPlaceEntrance:50148394:463080,IDFM:StopPlaceEntrance:50148394,IDFM:463080,1,1,81.93,86,,,,,
IDFM:StopPlaceEntrance:50148394:21990,IDFM:StopPlaceEntrance:50148394,IDFM:21990,1,1,84.33,89,,,,,
IDFM:StopPlaceEntrance:50148394:22091,IDFM:StopPlaceEntrance:50148394,IDFM:22091,1,1,86.8,92,,,,,
IDFM:StopPlaceEntrance:50148394:463061,IDFM:StopPlaceEntrance:50148394,IDFM:463061,1,1,93.11,98,,,,,
IDFM:StopPlaceEntrance:50148847:21990,IDFM:StopPlaceEntrance:50148847,IDFM:21990,1,1,17.82,18,,,,,
IDFM:StopPlaceEntrance:50148847:463061,IDFM:StopPlaceEntrance:50148847,IDFM:463061,1,1,28.27,30,,,,,
IDFM:StopPlaceEntrance:50148847:22091,IDFM:StopPlaceEntrance:50148847,IDFM:22091,1,1,119.6,126,,,,,
IDFM:StopPlaceEntrance:50148847:463080,IDFM:StopPlaceEntrance:50148847,IDFM:463080,1,1,122.15,129,,,,,
IDFM:StopPlaceEntrance:50148393:463061,IDFM:StopPlaceEntrance:50148393,IDFM:463061,1,1,55.33,58,,,,,
IDFM:StopPlaceEntrance:50148393:21990,IDFM:StopPlaceEntrance:50148393,IDFM:21990,1,1,58.63,62,,,,,
IDFM:StopPlaceEntrance:50148393:463080,IDFM:StopPlaceEntrance:50148393,IDFM:463080,1,1,162.66,172,,,,,
IDFM:StopPlaceEntrance:50148393:22091,IDFM:StopPlaceEntrance:50148393,IDFM:22091,1,1,164.03,174,,,,,
IDFM:StopPlaceEntrance:50148848:463061,IDFM:StopPlaceEntrance:50148848,IDFM:463061,1,1,56.44,59,,,,,
IDFM:StopPlaceEntrance:50148848:21990,IDFM:StopPlaceEntrance:50148848,IDFM:21990,1,1,67.02,71,,,,,
IDFM:StopPlaceEntrance:50148848:22091,IDFM:StopPlaceEntrance:50148848,IDFM:22091,1,1,198.82,211,,,,,
IDFM:StopPlaceEntrance:50148848:463080,IDFM:StopPlaceEntrance:50148848,IDFM:463080,1,1,200.21,212,,,,,
IDFM:StopPlaceEntrance:50148392:463061,IDFM:StopPlaceEntrance:50148392,IDFM:463061,1,1,10.73,11,,,,,
IDFM:StopPlaceEntrance:50148392:21990,IDFM:StopPlaceEntrance:50148392,IDFM:21990,1,1,20.4,21,,,,,
IDFM:StopPlaceEntrance:50148392:22091,IDFM:StopPlaceEntrance:50148392,IDFM:22091,1,1,154.85,164,,,,,
IDFM:StopPlaceEntrance:50148392:463080,IDFM:StopPlaceEntrance:50148392,IDFM:463080,1,1,158.62,168,,,,,
IDFM:StopPlaceEntrance:50148425:463261,IDFM:StopPlaceEntrance:50148425,IDFM:463261,1,1,67.12,71,,,,,
IDFM:StopPlaceEntrance:50148425:22042,IDFM:StopPlaceEntrance:50148425,IDFM:22042,1,1,86.17,91,,,,,
IDFM:StopPlaceEntrance:50148427:22042,IDFM:StopPlaceEntrance:50148427,IDFM:22042,1,1,60.91,64,,,,,
IDFM:StopPlaceEntrance:50148427:463261,IDFM:StopPlaceEntrance:50148427,IDFM:463261,1,1,72.74,77,,,,,
IDFM:StopPlaceEntrance:50148426:22042,IDFM:StopPlaceEntrance:50148426,IDFM:22042,1,1,63.81,67,,,,,
IDFM:StopPlaceEntrance:50148426:463261,IDFM:StopPlaceEntrance:50148426,IDFM:463261,1,1,71.78,76,,,,,
IDFM:StopPlaceEntrance:50148429:22042,IDFM:StopPlaceEntrance:50148429,IDFM:22042,1,1,65.6,69,,,,,
IDFM:StopPlaceEntrance:50148429:463261,IDFM:StopPlaceEntrance:50148429,IDFM:463261,1,1,107.91,114,,,,,
IDFM:StopPlaceEntrance:50148428:463261,IDFM:StopPlaceEntrance:50148428,IDFM:463261,1,1,53.41,56,,,,,
IDFM:StopPlaceEntrance:50148428:22042,IDFM:StopPlaceEntrance:50148428,IDFM:22042,1,1,68.44,72,,,,,
IDFM:StopPlaceEntrance:50148744:monomodalStopPlace:474082,IDFM:StopPlaceEntrance:50148744,IDFM:monomodalStopPlace:474082,1,1,127.57,135,,,,,
IDFM:StopPlaceEntrance:50148869:monomodalStopPlace:474082,IDFM:StopPlaceEntrance:50148869,IDFM:monomodalStopPlace:474082,1,1,124.02,131,,,,,
IDFM:StopPlaceEntrance:50149173:483313,IDFM:StopPlaceEntrance:50149173,IDFM:483313,1,1,51.8,54,,,,,
IDFM:StopPlaceEntrance:50149173:483277,IDFM:StopPlaceEntrance:50149173,IDFM:483277,1,1,55.04,58,,,,,
IDFM:StopPlaceEntrance:50149174:483277,IDFM:StopPlaceEntrance:50149174,IDFM:483277,1,1,49.21,52,,,,,
IDFM:StopPlaceEntrance:50149174:483313,IDFM:StopPlaceEntrance:50149174,IDFM:483313,1,1,54.48,57,,,,,
IDFM:StopPlaceEntrance:50149179:483314,IDFM:StopPlaceEntrance:50149179,IDFM:483314,1,1,178.19,189,,,,,
IDFM:StopPlaceEntrance:50149179:483423,IDFM:StopPlaceEntrance:50149179,IDFM:483423,1,1,180.9,192,,,,,
IDFM:StopPlaceEntrance:50149177:483423,IDFM:StopPlaceEntrance:50149177,IDFM:483423,1,1,21.62,22,,,,,
IDFM:StopPlaceEntrance:50149177:483314,IDFM:StopPlaceEntrance:50149177,IDFM:483314,1,1,22.03,23,,,,,
IDFM:StopPlaceEntrance:50149178:483314,IDFM:StopPlaceEntrance:50149178,IDFM:483314,1,1,232.82,247,,,,,
IDFM:StopPlaceEntrance:50149178:483423,IDFM:StopPlaceEntrance:50149178,IDFM:483423,1,1,233.32,247,,,,,
IDFM:StopPlaceEntrance:50149175:483423,IDFM:StopPlaceEntrance:50149175,IDFM:483423,1,1,47.56,50,,,,,
IDFM:StopPlaceEntrance:50149175:483314,IDFM:StopPlaceEntrance:50149175,IDFM:483314,1,1,51.85,55,,,,,
IDFM:StopPlaceEntrance:50149176:483423,IDFM:StopPlaceEntrance:50149176,IDFM:483423,1,1,72.45,76,,,,,
IDFM:StopPlaceEntrance:50149176:483314,IDFM:StopPlaceEntrance:50149176,IDFM:483314,1,1,72.97,77,,,,,
IDFM:StopPlaceEntrance:50173318:monomodalStopPlace:45739,IDFM:StopPlaceEntrance:50173318,IDFM:monomodalStopPlace:45739,1,1,226.25,240,,,,,
IDFM:StopPlaceEntrance:50149316:monomodalStopPlace:44500,IDFM:StopPlaceEntrance:50149316,IDFM:monomodalStopPlace:44500,1,1,37.23,39,,,,,
IDFM:StopPlaceEntrance:50149328:483903,IDFM:StopPlaceEntrance:50149328,IDFM:483903,1,1,123.74,131,,,,,
IDFM:StopPlaceEntrance:50149328:483900,IDFM:StopPlaceEntrance:50149328,IDFM:483900,1,1,134.59,142,,,,,
IDFM:StopPlaceEntrance:50149329:483900,IDFM:StopPlaceEntrance:50149329,IDFM:483900,1,1,32.4,34,,,,,
IDFM:StopPlaceEntrance:50149329:483903,IDFM:StopPlaceEntrance:50149329,IDFM:483903,1,1,40.47,42,,,,,
IDFM:StopPlaceEntrance:50149326:483903,IDFM:StopPlaceEntrance:50149326,IDFM:483903,1,1,103.74,110,,,,,
IDFM:StopPlaceEntrance:50149326:483900,IDFM:StopPlaceEntrance:50149326,IDFM:483900,1,1,114.42,121,,,,,
IDFM:StopPlaceEntrance:50149327:483903,IDFM:StopPlaceEntrance:50149327,IDFM:483903,1,1,104.47,110,,,,,
IDFM:StopPlaceEntrance:50149327:483900,IDFM:StopPlaceEntrance:50149327,IDFM:483900,1,1,115.05,122,,,,,
IDFM:StopPlaceEntrance:50149337:483898,IDFM:StopPlaceEntrance:50149337,IDFM:483898,1,1,78.88,83,,,,,
IDFM:StopPlaceEntrance:50149337:483904,IDFM:StopPlaceEntrance:50149337,IDFM:483904,1,1,81.64,86,,,,,
IDFM:483904:StopPlaceEntrance:50149335,IDFM:483904,IDFM:StopPlaceEntrance:50149335,1,0,149.72,158,,,,,
IDFM:483898:StopPlaceEntrance:50149335,IDFM:483898,IDFM:StopPlaceEntrance:50149335,1,0,151.96,161,,,,,
IDFM:StopPlaceEntrance:50149336:483904,IDFM:StopPlaceEntrance:50149336,IDFM:483904,1,1,61.42,65,,,,,
IDFM:StopPlaceEntrance:50149336:483898,IDFM:StopPlaceEntrance:50149336,IDFM:483898,1,1,61.62,65,,,,,
IDFM:StopPlaceEntrance:50149333:483904,IDFM:StopPlaceEntrance:50149333,IDFM:483904,1,1,113.17,120,,,,,
IDFM:StopPlaceEntrance:50149333:483898,IDFM:StopPlaceEntrance:50149333,IDFM:483898,1,1,115.87,123,,,,,
IDFM:StopPlaceEntrance:50149334:483904,IDFM:StopPlaceEntrance:50149334,IDFM:483904,1,1,77.97,82,,,,,
IDFM:StopPlaceEntrance:50149334:483898,IDFM:StopPlaceEntrance:50149334,IDFM:483898,1,1,81.4,86,,,,,
IDFM:StopPlaceEntrance:50149331:483904,IDFM:StopPlaceEntrance:50149331,IDFM:483904,1,1,108.05,114,,,,,
IDFM:StopPlaceEntrance:50149331:483898,IDFM:StopPlaceEntrance:50149331,IDFM:483898,1,1,109.22,115,,,,,
IDFM:StopPlaceEntrance:50149332:483904,IDFM:StopPlaceEntrance:50149332,IDFM:483904,1,1,66.64,70,,,,,
IDFM:StopPlaceEntrance:50149332:483898,IDFM:StopPlaceEntrance:50149332,IDFM:483898,1,1,69.42,73,,,,,
IDFM:StopPlaceEntrance:50149542:22243,IDFM:StopPlaceEntrance:50149542,IDFM:22243,1,1,204.98,217,,,,,
IDFM:StopPlaceEntrance:50149542:480290,IDFM:StopPlaceEntrance:50149542,IDFM:480290,1,1,209.7,222,,,,,
IDFM:StopPlaceEntrance:50149542:463212,IDFM:StopPlaceEntrance:50149542,IDFM:463212,1,1,211.33,224,,,,,
IDFM:StopPlaceEntrance:50149542:480330,IDFM:StopPlaceEntrance:50149542,IDFM:480330,1,1,213.24,226,,,,,
IDFM:StopPlaceEntrance:50149586:21993,IDFM:StopPlaceEntrance:50149586,IDFM:21993,1,1,85.36,90,,,,,
IDFM:StopPlaceEntrance:50149586:463319,IDFM:StopPlaceEntrance:50149586,IDFM:463319,1,1,87.64,93,,,,,
IDFM:StopPlaceEntrance:50149616:monomodalStopPlace:43232,IDFM:StopPlaceEntrance:50149616,IDFM:monomodalStopPlace:43232,1,1,125.41,133,,,,,
IDFM:StopPlaceEntrance:50149617:21947,IDFM:StopPlaceEntrance:50149617,IDFM:21947,1,1,31.23,33,,,,,
IDFM:StopPlaceEntrance:50149617:463262,IDFM:StopPlaceEntrance:50149617,IDFM:463262,1,1,31.23,33,,,,,
IDFM:StopPlaceEntrance:50149617:463263,IDFM:StopPlaceEntrance:50149617,IDFM:463263,1,1,107.54,114,,,,,
IDFM:StopPlaceEntrance:50149617:21949,IDFM:StopPlaceEntrance:50149617,IDFM:21949,1,1,107.54,114,,,,,
IDFM:StopPlaceEntrance:50149618:463263,IDFM:StopPlaceEntrance:50149618,IDFM:463263,1,1,121,128,,,,,
IDFM:StopPlaceEntrance:50149618:21949,IDFM:StopPlaceEntrance:50149618,IDFM:21949,1,1,121,128,,,,,
IDFM:StopPlaceEntrance:50149618:463262,IDFM:StopPlaceEntrance:50149618,IDFM:463262,1,1,127.58,135,,,,,
IDFM:StopPlaceEntrance:50149618:21947,IDFM:StopPlaceEntrance:50149618,IDFM:21947,1,1,129.36,137,,,,,
IDFM:StopPlaceEntrance:50149619:21991,IDFM:StopPlaceEntrance:50149619,IDFM:21991,1,1,18.28,19,,,,,
IDFM:StopPlaceEntrance:50149619:463287,IDFM:StopPlaceEntrance:50149619,IDFM:463287,1,1,44.47,47,,,,,
IDFM:StopPlaceEntrance:50149620:21991,IDFM:StopPlaceEntrance:50149620,IDFM:21991,1,1,96.53,102,,,,,
IDFM:StopPlaceEntrance:50149620:463287,IDFM:StopPlaceEntrance:50149620,IDFM:463287,1,1,123.11,130,,,,,
IDFM:StopPlaceEntrance:50149621:21991,IDFM:StopPlaceEntrance:50149621,IDFM:21991,1,1,58.48,62,,,,,
IDFM:StopPlaceEntrance:50149621:463287,IDFM:StopPlaceEntrance:50149621,IDFM:463287,1,1,82.72,87,,,,,
IDFM:StopPlaceEntrance:50199475:monomodalStopPlace:43087,IDFM:StopPlaceEntrance:50199475,IDFM:monomodalStopPlace:43087,1,1,99.69,105,,,,,
IDFM:StopPlaceEntrance:50199474:monomodalStopPlace:47944,IDFM:StopPlaceEntrance:50199474,IDFM:monomodalStopPlace:47944,1,1,93.85,99,,,,,
IDFM:StopPlaceEntrance:50199486:monomodalStopPlace:45447,IDFM:StopPlaceEntrance:50199486,IDFM:monomodalStopPlace:45447,1,1,150.84,160,,,,,
IDFM:StopPlaceEntrance:50208155:463110,IDFM:StopPlaceEntrance:50208155,IDFM:463110,1,1,127.98,135,,,,,
IDFM:StopPlaceEntrance:50208155:21998,IDFM:StopPlaceEntrance:50208155,IDFM:21998,1,1,128.92,136,,,,,
IDFM:StopPlaceEntrance:50208155:463111,IDFM:StopPlaceEntrance:50208155,IDFM:463111,1,1,144.49,153,,,,,
IDFM:StopPlaceEntrance:50208155:22128,IDFM:StopPlaceEntrance:50208155,IDFM:22128,1,1,162.76,172,,,,,
IDFM:StopPlaceEntrance:50208156:21998,IDFM:StopPlaceEntrance:50208156,IDFM:21998,1,1,71.74,76,,,,,
IDFM:StopPlaceEntrance:50208156:463110,IDFM:StopPlaceEntrance:50208156,IDFM:463110,1,1,73.75,78,,,,,
IDFM:StopPlaceEntrance:50208156:463111,IDFM:StopPlaceEntrance:50208156,IDFM:463111,1,1,98.92,105,,,,,
IDFM:StopPlaceEntrance:50208156:22128,IDFM:StopPlaceEntrance:50208156,IDFM:22128,1,1,115.11,122,,,,,
IDFM:StopPlaceEntrance:50208157:21998,IDFM:StopPlaceEntrance:50208157,IDFM:21998,1,1,81.58,86,,,,,
IDFM:StopPlaceEntrance:50208157:463110,IDFM:StopPlaceEntrance:50208157,IDFM:463110,1,1,90.21,95,,,,,
IDFM:StopPlaceEntrance:50208157:463111,IDFM:StopPlaceEntrance:50208157,IDFM:463111,1,1,123.71,131,,,,,
IDFM:StopPlaceEntrance:50208157:22128,IDFM:StopPlaceEntrance:50208157,IDFM:22128,1,1,135.32,143,,,,,
IDFM:StopPlaceEntrance:50208162:463093,IDFM:StopPlaceEntrance:50208162,IDFM:463093,1,0,39.14,41,,,,,
IDFM:StopPlaceEntrance:50208162:22130,IDFM:StopPlaceEntrance:50208162,IDFM:22130,1,0,45.59,48,,,,,
IDFM:StopPlaceEntrance:50208162:463094,IDFM:StopPlaceEntrance:50208162,IDFM:463094,1,0,65.63,69,,,,,
IDFM:StopPlaceEntrance:50208162:22127,IDFM:StopPlaceEntrance:50208162,IDFM:22127,1,0,66.34,70,,,,,
IDFM:StopPlaceEntrance:50208183:22036,IDFM:StopPlaceEntrance:50208183,IDFM:22036,1,1,18.58,19,,,,,
IDFM:StopPlaceEntrance:50208183:463119,IDFM:StopPlaceEntrance:50208183,IDFM:463119,1,1,33.84,35,,,,,
IDFM:22394:StopPlaceEntrance:50208226,IDFM:22394,IDFM:StopPlaceEntrance:50208226,1,0,15.6,16,,,,,
IDFM:463031:StopPlaceEntrance:50208226,IDFM:463031,IDFM:StopPlaceEntrance:50208226,1,0,22.95,24,,,,,
IDFM:463031:StopPlaceEntrance:50208227,IDFM:463031,IDFM:StopPlaceEntrance:50208227,1,0,12.5,13,,,,,
IDFM:22394:StopPlaceEntrance:50208227,IDFM:22394,IDFM:StopPlaceEntrance:50208227,1,0,23.01,24,,,,,
IDFM:StopPlaceEntrance:50208193:22150,IDFM:StopPlaceEntrance:50208193,IDFM:22150,1,1,92.95,98,,,,,
IDFM:StopPlaceEntrance:50208193:463161,IDFM:StopPlaceEntrance:50208193,IDFM:463161,1,1,93.24,98,,,,,
IDFM:StopPlaceEntrance:50208203:463131,IDFM:StopPlaceEntrance:50208203,IDFM:463131,1,1,95.94,101,,,,,
IDFM:StopPlaceEntrance:50208203:22015,IDFM:StopPlaceEntrance:50208203,IDFM:22015,1,1,105.91,112,,,,,
IDFM:StopPlaceEntrance:50208204:463131,IDFM:StopPlaceEntrance:50208204,IDFM:463131,1,1,76.35,81,,,,,
IDFM:StopPlaceEntrance:50208204:22015,IDFM:StopPlaceEntrance:50208204,IDFM:22015,1,1,88.23,93,,,,,
IDFM:StopPlaceEntrance:50208205:463131,IDFM:StopPlaceEntrance:50208205,IDFM:463131,1,1,101.32,107,,,,,
IDFM:StopPlaceEntrance:50208205:22015,IDFM:StopPlaceEntrance:50208205,IDFM:22015,1,1,113.88,120,,,,,
IDFM:StopPlaceEntrance:50208206:463131,IDFM:StopPlaceEntrance:50208206,IDFM:463131,1,1,109,115,,,,,
IDFM:StopPlaceEntrance:50208206:22015,IDFM:StopPlaceEntrance:50208206,IDFM:22015,1,1,123.82,131,,,,,
IDFM:463131:StopPlaceEntrance:50208207,IDFM:463131,IDFM:StopPlaceEntrance:50208207,1,0,47.14,50,,,,,
IDFM:22015:StopPlaceEntrance:50208207,IDFM:22015,IDFM:StopPlaceEntrance:50208207,1,0,61.9,65,,,,,
IDFM:22179:StopPlaceEntrance:50208222,IDFM:22179,IDFM:StopPlaceEntrance:50208222,1,0,60.52,64,,,,,
IDFM:463005:StopPlaceEntrance:50208222,IDFM:463005,IDFM:StopPlaceEntrance:50208222,1,0,62.04,65,,,,,
IDFM:463005:StopPlaceEntrance:50208223,IDFM:463005,IDFM:StopPlaceEntrance:50208223,1,0,60.9,64,,,,,
