accId,zdc,label,numero,lat,lon,estEntree,estSortie
50149542,72168,"r. Albert Dhalenne",5,48.91311332710579,2.334495702079336,true,true
50149586,71870,"r. du Docteur Potain",4,48.87556846721225,2.397679390215235,true,true
50149616,63025,"r. du Guichet",5,48.705128484858214,2.191664096221143,true,true
50149617,71889,"Sq. du Docteur Variot",5,48.87644121390225,2.406763466137246,true,true
50149618,71889,"r. des Glaïeuls",6,48.877373073781285,2.4078845297278657,true,true
50149619,71864,"av. Simon Bolivar",3,48.87388368643688,2.3847058796166793,true,true
50149620,71864,"r. de l'Équerre",5,48.874050131694986,2.3838449818166847,true,true
50149621,71864,"sq. Simon Bolivar",6,48.87406164972627,2.38433566370622,true,true
50199475,59825,Parking,,48.53161708581749,2.370761730169325,true,true
50199474,64945,"rue des Prés Dieu",,48.93815923681072,1.8407406293679973,true,true
50199486,71286,"Rue Dufrénoy",,48.86656363584629,2.2725740938416847,true,true
50208155,71853,"Cr. de la Grâce de Dieu",9,48.87154215729297,2.3753948086257988,true,true
50208156,71853,"r. de la Présentation",7,48.87160866179682,2.3760756714760505,true,true
50208157,71853,"r. de l'Orillon",8,48.871331802764196,2.3764470823671653,true,true
50208162,71426,Entrée,0,48.88370907072733,2.349857912554554,true,false
50208183,71519,"r. Voltaire",1,48.892171868706264,2.2851867543988553,true,true
50208226,72460,"av. Jean Jaurès",3,48.903913893625926,2.392113017304703,false,true
50208227,72460,"av. Édouard Vaillant",4,48.90369011796871,2.3923202543416613,false,true
50208193,71223,"Entrée / Sortie",0,48.855618425458566,2.3474280944555024,true,true
50208203,72486,"Entrée / Sortie",0,48.90705179236965,2.449633785009554,true,true
50208204,72486,"Entrée / Sortie",0,48.906898855847324,2.4496217597415546,true,true
50208205,72486,"Entrée / Sortie",0,48.90705254440625,2.44979748579484,true,true
50208206,72486,"Entrée / Sortie",0,48.9070533588601,2.44997482831757,true,true
50208207,72486,"r. Carnot",3,48.906682657806535,2.449542191981127,false,true
50208222,473829,"pl. des Martyrs Juifs",2,48.854259710582305,2.288909630050427,false,true
50208223,473829,"bd de Grenelle",3,48.853554534943115,2.289805113098846,false,true
50210107,71320,"r. du Sentier",1,48.87069043980355,2.347239272051857,true,true
50210123,71034,"r. Billancourt",2,48.832202088632386,2.238410103967044,true,true
50210124,71034,"r. de la Ferme",1,48.831906100596484,2.238537035563551,true,true
50210140,70721,"r. du Port",3,48.84099209418778,2.2276674626797157,true,true
50210141,70721,"av. du Mar. De Lattre de Tassigny",4,48.84071375389159,2.227739714015627,true,true
50210192,71607,"bd de Bercy",2,48.84022388979882,2.3800211250238,true,true
50210193,71607,"r. Henri Desgrange",4,48.839094503280144,2.3807566677321828,true,true
50210195,71572,"av. de France",2,48.829994493354434,2.3775954061782416,true,true
50210217,73042,"pl. de la Gare",1,48.807360113719284,2.5096443244545408,true,true
50210218,73042,"Entrée / Sortie",0,48.80699612458707,2.5108051196301076,true,true
50210219,73042,"pl. de la Gare",1,48.80742222981209,2.509439496468745,true,true
50210222,72881,"pl. de la Gare",1,48.7527391583855,2.5051789762032644,true,true
50210223,72881,"pl. de la Gare",1,48.75265068466093,2.5055334663124915,true,true
50210266,70210,"av. Aristide Briand",1,48.79324325116072,2.3209963859432903,true,true
50210267,70210,"av. Aristide Briand",1,48.793261237928434,2.320996151839875,true,true
50210268,70210,"av. Aristide Briand",1,48.79344172423557,2.3211027056025126,true,true
