route_label,zdc_a,zdc_b,nom_a,nom_b,duree_mediane_secondes,nb_observations
38,480747,73620,Les Ecoles,Saint-Michel Notre-Dame,120,1366
38,480747,71161,Les Ecoles,Luxembourg,120,1432
38,482795,71333,Porte Saint-Martin,Château d'Eau,120,783
38,71030,73653,Alésia,Mouton-Duvernet,120,1428
38,71056,73653,Denfert-Rochereau,Mouton-Duvernet,60,1415
38,73633,73636,Strasbourg - Saint-Denis,Réaumur - Sébastopol,120,649
38,473202,71410,Valenciennes,Gare du Nord,120,1432
38,71463,71510,Département - Marx Dormoy / Pajol - Département,Marx Dormoy,120,1432
38,71074,71106,Hôpital Saint-Vincent de Paul,Port Royal,60,1432
38,71338,71359,Magenta - Saint-Martin / Strasbourg - Magenta,Gare de l'Est,120,775
38,71223,71264,Cité,Châtelet,120,1425
38,482795,482796,Porte Saint-Martin,Réaumur - Arts et Métiers,120,776
38,482796,71282,Réaumur - Arts et Métiers,Grenier Saint-Lazare - Quartier de l'Horloge,180,757
38,420150,71264,Les Halles - Centre Georges Pompidou,Châtelet,60,649
38,479068,73636,Etienne Marcel,Réaumur - Sébastopol,60,637
38,71223,73620,Cité,Saint-Michel Notre-Dame,180,1432
38,71161,73638,Luxembourg,Auguste Comte,60,1400
38,71434,71463,La Chapelle,Département - Marx Dormoy / Pajol - Département,60,1432
38,420150,479068,Les Halles - Centre Georges Pompidou,Etienne Marcel,120,649
38,71434,73793,La Chapelle,Cail - Demarquay,60,1432
38,71510,71523,Marx Dormoy,Les Roses,60,1428
38,71273,71282,Rambuteau,Grenier Saint-Lazare - Quartier de l'Horloge,120,750
38,71333,71338,Château d'Eau,Magenta - Saint-Martin / Strasbourg - Magenta,120,783
38,71410,73793,Gare du Nord,Cail - Demarquay,60,1406
38,71106,71114,Port Royal,Val de Grâce,60,1400
38,71114,73638,Val de Grâce,Auguste Comte,60,1283
38,473202,71359,Valenciennes,Gare de l'Est,120,1432
39,480709,71139,Rennes - Littré,Gare Montparnasse,60,444
39,71333,71359,Château d'Eau,Gare de l'Est,180,239
39,71297,71303,Palais Royal - Musée du Louvre,Bibliothèque Nationale,180,238
39,71247,71297,Pont du Carrousel - Quai Voltaire,Palais Royal - Musée du Louvre,120,477
39,482793,71297,Sainte-Anne - Petits Champs,Palais Royal - Musée du Louvre,120,239
39,473194,71144,Pasteur - Falguiere,Sèvres-Lecourbe,120,238
39,73634,73635,Sentier,Bourse,120,239
39,71333,73633,Château d'Eau,Strasbourg - Saint-Denis,120,239
39,71202,73640,Saint-Sulpice,Rennes,120,477
39,73634,73636,Sentier,Réaumur - Sébastopol,120,239
39,71363,71388,Poissonnière,Magenta - Maubeuge - Gare du Nord,180,238
39,71055,73654,Desnouettes,Porte d'Issy,120,247
39,71122,71129,Cambronne - Lecourbe,Volontaires - Lecourbe,120,238
39,71070,71080,Lecourbe - Vasco De Gama / Lycée Louis Armand,Duranton,60,246
39,71061,71075,Hôpital de Vaugirard,Convention,120,239
39,73633,73636,Strasbourg - Saint-Denis,Réaumur - Sébastopol,60,239
39,492984,71021,Maison de Retraite,Séverine,60,203
39,473202,71410,Valenciennes,Gare du Nord,180,239
39,71320,71336,Bonne Nouvelle,Petites Écuries,180,238
39,71089,71103,Convention - Lecourbe,Abbé Groult,120,222
39,71326,71330,Grands Boulevards,Richelieu - Drouot,120,238
39,71388,71410,Magenta - Maubeuge - Gare du Nord,Gare du Nord,180,238
39,71113,71125,Volontaires,Pasteur,60,239
39,71042,71073,Suzanne Lenglen,Balard,120,246
39,71320,71326,Bonne Nouvelle,Grands Boulevards,60,238
39,71101,71113,Cambronne - Vaugirard,Volontaires,60,239
39,71103,71128,Abbé Groult,Mairie du 15e / Péclet / Square Saint-Lambert,60,222
39,415816,71125,Armorique (Pasteur/Musée Postal),Pasteur,120,239
39,71080,71089,Duranton,Convention - Lecourbe,60,227
39,482793,71313,Sainte-Anne - Petits Champs,Quatre Septembre,120,239
39,479948,71014,Louis Armand,Colonel Pierre Avia,120,246
39,71336,71352,Petites Écuries,Paradis / Square Montholon,60,238
39,71313,71330,Quatre Septembre,Richelieu - Drouot,60,238
39,415816,71139,Armorique (Pasteur/Musée Postal),Gare Montparnasse,60,469
39,71216,71225,Saint-Germain-des-Prés,Jacob,60,461
39,480709,71184,Rennes - Littré,Saint-Placide,60,477
39,71303,71313,Bibliothèque Nationale,Quatre Septembre,60,230
39,71225,71247,Jacob,Pont du Carrousel - Quai Voltaire,60,477
39,71129,71144,Volontaires - Lecourbe,Sèvres-Lecourbe,60,238
39,71075,71103,Convention,Abbé Groult,60,239
39,71091,71101,Vaugirard,Cambronne - Vaugirard,60,204
39,71091,71103,Vaugirard,Abbé Groult,60,239
39,71184,73640,Saint-Placide,Rennes,120,477
39,71313,73635,Quatre Septembre,Bourse,60,233
39,71202,71216,Saint-Sulpice,Saint-Germain-des-Prés,120,477
39,71064,71070,Balard - Lecourbe,Lecourbe - Vasco De Gama / Lycée Louis Armand,60,235
39,71122,71128,Cambronne - Lecourbe,Mairie du 15e / Péclet / Square Saint-Lambert,60,238
39,482449,71061,Vaugirard - Croix-Nivert,Hôpital de Vaugirard,60,235
39,482824,71062,Desnouettes - Vasco de Gama,Hameau,60,224
39,71064,71073,Balard - Lecourbe,Balard,60,246
39,482824,71055,Desnouettes - Vasco de Gama,Desnouettes,60,217
39,492983,71014,Frères Voisin,Colonel Pierre Avia,60,241
39,482449,71062,Vaugirard - Croix-Nivert,Hameau,120,224
39,479948,71042,Louis Armand,Suzanne Lenglen,120,246
39,473202,71359,Valenciennes,Gare de l'Est,120,239
39,415816,473194,Armorique (Pasteur/Musée Postal),Pasteur - Falguiere,120,238
39,71352,71363,Paradis / Square Montholon,Poissonnière,60,238
39,71021,73654,Séverine,Porte d'Issy,60,179
39,492983,492984,Frères Voisin,Maison de Retraite,60,247
40,71493,71521,Custine - Mont-Cenis / Lamarck - Mont Cenis,Jules Joffrin,120,232
40,71350,71366,Notre-Dame-de-Lorette,Saint-Georges,120,464
40,71384,71409,Navarin,Pigalle,120,232
40,71432,73849,Abbesses,Funiculaire de Montmartre - Gare basse,60,222
40,474351,71464,"88, Rue Lepic / Moulin de la Galette",Damrémont - Caulaincourt / Tourlaque,60,209
40,474355,71384,Rochechouart - Martyrs,Navarin,60,232
40,71409,71432,Pigalle,Abbesses,120,232
40,474351,71456,"88, Rue Lepic / Moulin de la Galette",Place du Tertre,60,424
40,71484,71493,Custine - Ramey,Custine - Mont-Cenis / Lamarck - Mont Cenis,60,224
40,71495,71521,Marcadet,Jules Joffrin,60,232
40,71432,71451,Abbesses,Durantin - Burq / Tholoze,60,220
40,71492,71493,Lamarck - Caulaincourt,Custine - Mont-Cenis / Lamarck - Mont Cenis,60,652
40,474351,71473,"88, Rue Lepic / Moulin de la Galette",Les Vignes / Saules - Cortot,60,229
40,71456,73849,Place du Tertre,Funiculaire de Montmartre - Gare basse,60,63
40,71456,73848,Place du Tertre,Funiculaire de Montmartre - Gare haute,60,232
40,71451,71464,Durantin - Burq / Tholoze,Damrémont - Caulaincourt / Tourlaque,60,143
40,71459,73848,Chevalier de la Barre,Funiculaire de Montmartre - Gare haute,60,224
40,71484,71495,Custine - Ramey,Marcadet,60,232
40,71456,71473,Place du Tertre,Les Vignes / Saules - Cortot,60,397
40,71473,71492,Les Vignes / Saules - Cortot,Lamarck - Caulaincourt,120,232
40,478885,71350,Le Peletier,Notre-Dame-de-Lorette,120,464
40,482803,71432,Orsel,Abbesses,120,232
40,474355,482803,Rochechouart - Martyrs,Orsel,60,120
40,71459,71477,Chevalier de la Barre,Lamarck - Becquerel,60,200
40,71366,71384,Saint-Georges,Navarin,60,464
40,71477,71493,Lamarck - Becquerel,Custine - Mont-Cenis / Lamarck - Mont Cenis,60,156
42,71298,71305,Concorde,Champs-Élysées - Clemenceau,120,405
42,71271,73797,Bosquet - Rapp,Tour Eiffel,120,405
42,71298,71324,Concorde,Madeleine,180,405
42,71109,74002,Versailles - Exelmans,Pont du Garigliano - Hôpital Européen G. Pompidou,120,405
42,415847,71156,Convention - Lourmel,Charles Michels,120,201
42,415847,71086,Convention - Lourmel,Lourmel,60,201
42,71290,71300,Alma - Marceau,Montaigne - François 1er,120,405
42,482368,71324,Havre - Caumartin,Madeleine,180,405
42,71066,71084,Henri Martin,Porte de Saint-Cloud,120,405
42,70993,71023,Place Jules Guesde,Dôme / Marché,120,405
42,71084,71090,Porte de Saint-Cloud,Versailles - Chardon Lagache,60,359
42,482787,71156,Convention - Saint-Charles,Charles Michels,120,204
42,412659,71236,Champ de Mars - Suffren,RAPP - La Bourdonnais,120,405
42,481039,71066,René Descartes,Henri Martin,60,405
42,71073,71099,Balard,Parc André Citroën / Saint-Charles - Balard,60,204
42,71300,71318,Montaigne - François 1er,Franklin D. Roosevelt,60,405
42,474405,71073,Rue Leblanc / Leblanc - Delbarre,Balard,60,405
42,419795,73865,Cours de l'Ile Seguin,Parc de Billancourt,120,405
42,481039,71054,René Descartes,Marcel Sembat,60,405
42,71023,71054,Dôme / Marché,Marcel Sembat,120,405
42,71305,71318,Champs-Élysées - Clemenceau,Franklin D. Roosevelt,120,405
42,71099,71110,Parc André Citroën / Saint-Charles - Balard,Rond-Point Saint-Charles,120,204
42,71156,71174,Charles Michels,Théâtre,60,405
42,71251,73797,Monttessuy,Tour Eiffel,60,404
42,482368,71370,Havre - Caumartin,Gare Saint-Lazare,180,377
42,70993,73865,Place Jules Guesde,Parc de Billancourt,60,405
42,412659,71209,Champ de Mars - Suffren,Desaix,120,405
42,71271,71290,Bosquet - Rapp,Alma - Marceau,60,405
42,71090,71109,Versailles - Chardon Lagache,Versailles - Exelmans,60,311
42,71188,71197,Rue Rouelle,Dupleix,120,201
42,482787,71110,Convention - Saint-Charles,Rond-Point Saint-Charles,120,204
42,71064,71070,Balard - Lecourbe,Lecourbe - Vasco De Gama / Lycée Louis Armand,60,175
42,71188,71198,Rue Rouelle,Docteur Finlay,60,204
42,474405,480561,Rue Leblanc / Leblanc - Delbarre,Hôpital Européen Georges Pompidou,60,405
42,71064,71073,Balard - Lecourbe,Balard,60,201
42,71236,71251,RAPP - La Bourdonnais,Monttessuy,60,405
42,71197,71209,Dupleix,Desaix,60,385
42,71197,71198,Dupleix,Docteur Finlay,60,204
42,480561,74002,Hôpital Européen Georges Pompidou,Pont du Garigliano - Hôpital Européen G. Pompidou,60,405
42,71070,71086,Lecourbe - Vasco De Gama / Lycée Louis Armand,Lourmel,60,47
42,71174,71188,Théâtre,Rue Rouelle,60,396
43,70775,71281,Hippodrome de Longchamp,Longchamp - GoodPlanet,300,100
43,478407,71356,Parc de Bagatelle,Place de Bagatelle,180,197
43,478407,71281,Parc de Bagatelle,Longchamp - GoodPlanet,120,100
43,478407,478410,Parc de Bagatelle,Route des Moulins,180,97
43,70775,71288,Hippodrome de Longchamp,Les Moulins - Camping,120,97
43,480615,71352,Lafayette - Magenta / Place Franz Liszt,Paradis / Square Montholon,120,242
43,71377,71397,Eglise Saint-Ferdinand,Anny Flore,180,486
43,71355,71370,Trinité - d'Estienne d'Orves,Gare Saint-Lazare,120,486
43,71350,71355,Notre-Dame-de-Lorette,Trinité - d'Estienne d'Orves,60,486
43,71370,73690,Gare Saint-Lazare,Saint-Augustin,180,486
43,71346,73643,Miromesnil,Haussmann - Courcelles,60,486
43,71350,71351,Notre-Dame-de-Lorette,Cadet,60,242
43,71346,73690,Miromesnil,Saint-Augustin,120,486
43,71411,71421,Chartres,Eglise Saint-Pierre,120,486
43,71356,71380,Place de Bagatelle,Rue du Centre,120,486
43,71343,71354,Friedland - Haussmann,Hoche - Saint-Honoré,120,486
43,478410,71288,Route des Moulins,Les Moulins - Camping,120,97
43,71388,71410,Magenta - Maubeuge - Gare du Nord,Gare du Nord,60,173
43,71396,71442,Maurice Barres,Pont de Neuilly,120,486
43,71353,71369,Châteaudun - Lamartine,Maubeuge - Rochechouart,60,71
43,71397,71406,Anny Flore,Montrosier - Parmentier,120,486
43,480615,71410,Lafayette - Magenta / Place Franz Liszt,Gare du Nord,120,242
43,71351,71352,Cadet,Paradis / Square Montholon,180,242
43,71354,71367,Hoche - Saint-Honoré,Ternes,120,474
43,71375,71388,Condorcet,Magenta - Maubeuge - Gare du Nord,60,71
43,71421,71433,Eglise Saint-Pierre,Sainte-Foy,60,486
43,71396,71399,Maurice Barres,Rue du Bois de Boulogne,120,483
43,71433,71440,Sainte-Foy,Rue de l'Eglise,60,242
43,71367,71371,Ternes,Ternes - Mac Mahon,60,486
43,71442,71455,Pont de Neuilly,Général Gouraud,60,486
43,71350,71353,Notre-Dame-de-Lorette,Châteaudun - Lamartine,360,244
43,71371,71377,Ternes - Mac Mahon,Eglise Saint-Ferdinand,120,486
43,71406,71411,Montrosier - Parmentier,Chartres,60,486
43,71343,73643,Friedland - Haussmann,Haussmann - Courcelles,60,470
43,71369,71375,Maubeuge - Rochechouart,Condorcet,60,173
43,71380,71399,Rue du Centre,Rue du Bois de Boulogne,60,422
43,71440,71455,Rue de l'Eglise,Général Gouraud,60,176
45,71298,71324,Concorde,Madeleine,120,965
45,72465,72495,La Haie Coq,France - Asie,60,463
45,480615,71352,Lafayette - Magenta / Place Franz Liszt,Paradis / Square Montholon,120,484
45,71434,71961,La Chapelle,Stalingrad,60,919
45,71330,73689,Richelieu - Drouot,Chaussée d'Antin - La Fayette,120,488
45,72129,72495,Gardinoux / Quai Lucien Lefranc,France - Asie,180,484
45,71330,71350,Richelieu - Drouot,Notre-Dame-de-Lorette,120,488
45,71457,71984,Maroc,Curial - Archereau,60,484
45,464035,72129,Jardin des Berges,Gardinoux / Quai Lucien Lefranc,180,468
45,71457,71988,Maroc,Riquet,60,488
45,71988,72016,Riquet,Radiguet,120,488
45,71388,71410,Magenta - Maubeuge - Gare du Nord,Gare du Nord,240,488
45,72035,72434,Évangile - Aubervilliers,Porte d'Aubervilliers,60,972
45,71316,71324,Capucines - Caumartin,Madeleine,120,900
45,71353,71369,Châteaudun - Lamartine,Maubeuge - Rochechouart,60,381
45,478885,71351,Le Peletier,Cadet,120,484
45,480615,71410,Lafayette - Magenta / Place Franz Liszt,Gare du Nord,120,484
45,71457,71961,Maroc,Stalingrad,120,824
45,464035,72451,Jardin des Berges,Parc du Millénaire,60,930
45,482837,72016,Crimée - Rosa Parks / Crimée - Aubervilliers,Radiguet,60,483
45,71351,71352,Cadet,Paradis / Square Montholon,60,484
45,71375,71388,Condorcet,Magenta - Maubeuge - Gare du Nord,60,487
45,71337,73689,Opéra,Chaussée d'Antin - La Fayette,120,972
45,71434,73793,La Chapelle,Cail - Demarquay,120,972
45,71350,71353,Notre-Dame-de-Lorette,Châteaudun - Lamartine,60,405
45,415726,73689,Saint-Georges - Provence,Chaussée d'Antin - La Fayette,60,484
45,72002,72023,Mathis,Crimée - Curial,120,254
45,71369,71375,Maubeuge - Rochechouart,Condorcet,60,406
45,464035,72465,Jardin des Berges,La Haie Coq,120,488
45,415726,478885,Saint-Georges - Provence,Le Peletier,60,410
45,71316,71337,Capucines - Caumartin,Opéra,60,964
45,71410,73793,Gare du Nord,Cail - Demarquay,60,972
45,71984,72002,Curial - Archereau,Mathis,60,484
45,479939,72451,Skanderbeg,Parc du Millénaire,60,924
45,482837,72023,Crimée - Rosa Parks / Crimée - Aubervilliers,Crimée - Curial,60,484
45,479939,72434,Skanderbeg,Porte d'Aubervilliers,120,972
45,482837,72035,Crimée - Rosa Parks / Crimée - Aubervilliers,Évangile - Aubervilliers,60,969
46,71586,71608,Demi Lune - Parc Zoologique,Tourelle - Daumesnil,180,516
46,71608,71619,Tourelle - Daumesnil,Parc Floral,120,516
46,71578,71591,Parc Zoologique,Porte Dorée,120,516
46,71700,74001,Charonne - Chanzy / Faidherbe,Faidherbe - Chaligny,180,548
46,71619,71634,Parc Floral,Château de Vincennes,120,516
46,71631,71654,Montgallet,Reuilly - Diderot,120,548
46,71620,71631,Rue de la Gare de Reuilly,Montgallet,120,548
46,71781,71801,Saint-Ambroise,Parmentier,120,548
46,71387,71872,Canal Saint-Martin,Grange aux Belles - J. Dodu / Sambre et Meuse,60,223
46,480614,71338,Verdun / Paris Est,Magenta - Saint-Martin / Strasbourg - Magenta,120,276
46,71338,71359,Magenta - Saint-Martin / Strasbourg - Magenta,Gare de l'Est,120,276
46,71387,71407,Canal Saint-Martin,Louis Blanc,60,276
46,71591,71595,Porte Dorée,Michel Bizot,120,547
46,71840,71859,Goncourt,Hôpital Saint-Louis,60,276
46,474149,480614,Château Landon,Verdun / Paris Est,60,548
46,474149,71387,Château Landon,Canal Saint-Martin,120,223
46,71387,71893,Canal Saint-Martin,Colonel Fabien,180,276
46,71821,71840,Fontaine au Roi,Goncourt,120,548
46,71859,71872,Hôpital Saint-Louis,Grange aux Belles - J. Dodu / Sambre et Meuse,180,548
46,415745,71750,Godefroy Cavaignac / Gymnase Japy,Voltaire,120,548
46,474149,71407,Château Landon,Louis Blanc,120,276
46,71654,74001,Reuilly - Diderot,Faidherbe - Chaligny,120,548
46,71595,71601,Michel Bizot,Sidi Brahim,120,548
46,71601,71614,Sidi Brahim,Daumesnil,60,544
46,71840,73646,Goncourt,Alibert,120,259
46,420238,71781,Chemin Vert,Saint-Ambroise,60,548
46,71584,71586,Alphand,Demi Lune - Parc Zoologique,120,263
46,420238,71750,Chemin Vert,Voltaire,60,548
46,71578,71584,Parc Zoologique,Alphand,60,263
46,71801,71821,Parmentier,Fontaine au Roi,120,548
46,71614,71620,Daumesnil,Rue de la Gare de Reuilly,120,548
46,71872,71893,Grange aux Belles - J. Dodu / Sambre et Meuse,Colonel Fabien,60,276
46,415745,71700,Godefroy Cavaignac / Gymnase Japy,Charonne - Chanzy / Faidherbe,60,548
46,71859,73646,Hôpital Saint-Louis,Alibert,60,272
46,480614,71359,Verdun / Paris Est,Gare de l'Est,120,272
47,70372,70398,Lycée Darius Milhaud - Charles Gide / Professeur Bergonié,Barnufles - La Piscine,120,722
47,482729,70398,Hôpital du Kremlin-Bicêtre / Espace Culturel André Malraux,Barnufles - La Piscine,120,1444
47,70525,70596,Pierre Brossolette / Roger Salengro Fontainebleau,Porte d'Italie,120,1366
47,71153,71190,Cardinal Lemoine,Maubert - Mutualité,120,1366
47,71133,71153,Place Monge,Cardinal Lemoine,120,1366
47,482706,71033,Banquier,Place d'Italie,60,1233
47,480002,71033,Vandrezanne,Place d'Italie,60,1366
47,70596,70645,Porte d'Italie,Maison Blanche,120,1366
47,71223,71264,Cité,Châtelet,120,1366
47,482706,71076,Banquier,Les Gobelins,120,1366
47,70369,70398,Benoit Malon - Martinets,Barnufles - La Piscine,120,722
47,71190,73619,Maubert - Mutualité,Cluny - La Sorbonne,120,683
47,71100,71133,Censier - Daubenton,Place Monge,60,1366
47,415625,71223,Notre Dame - Quai de Montebello / Petit Pont,Cité,120,1366
47,491747,70645,Auguste Perret,Maison Blanche,60,570
47,415625,73619,Notre Dame - Quai de Montebello / Petit Pont,Cluny - La Sorbonne,60,683
47,70452,70491,Le Kremlin-Bicêtre,Convention - Fontainebleau,60,1366
47,71076,71082,Les Gobelins,Monge - Claude Bernard,60,1366
47,480002,71001,Vandrezanne,Tolbiac,60,1339
47,482753,70372,Lycée Darius Milhaud - Benoit Malon,Lycée Darius Milhaud - Charles Gide / Professeur Bergonié,120,722
47,482729,70452,Hôpital du Kremlin-Bicêtre / Espace Culturel André Malraux,Le Kremlin-Bicêtre,120,1444
47,70491,70525,Convention - Fontainebleau,Pierre Brossolette / Roger Salengro Fontainebleau,120,1366
47,480748,71190,Lagrange,Maubert - Mutualité,60,683
47,71082,71100,Monge - Claude Bernard,Censier - Daubenton,60,1366
47,482753,70369,Lycée Darius Milhaud - Benoit Malon,Benoit Malon - Martinets,60,722
47,491747,71001,Auguste Perret,Tolbiac,60,683
47,415625,480748,Notre Dame - Quai de Montebello / Petit Pont,Lagrange,60,680
48,71933,71937,Armand Carrel - Mairie du 19ème,Rue de Meaux,180,518
48,71434,71961,La Chapelle,Stalingrad,60,482
48,71906,71932,Botzaris,Manin,120,518
48,71921,71925,Jean Jaurès - Belvédère,Les Marronniers,120,518
48,71885,71906,Place des Fêtes,Botzaris,120,518
48,71914,71925,Hôpital Robert Debré,Les Marronniers,120,518
48,491564,71909,Maréchal Juin,Mairie des Lilas,60,265
48,425849,71954,Gagarine,Romainville - Vassou,180,253
48,71940,71961,Jaurès,Stalingrad,60,518
48,71909,71924,Mairie des Lilas,Paul de Kock,120,253
48,71937,71940,Rue de Meaux,Jaurès,60,518
48,71903,71909,Faidherbe - Belvédère / Les Bruyères,Mairie des Lilas,120,518
48,71434,73793,La Chapelle,Cail - Demarquay,120,518
48,71932,71933,Manin,Armand Carrel - Mairie du 19ème,60,518
48,427089,71924,Les Sablons,Paul de Kock,120,253
48,427089,491564,Les Sablons,Maréchal Juin,60,265
48,482859,71903,René Fonck,Faidherbe - Belvédère / Les Bruyères,60,265
48,71895,71911,Louise Thuliez,Pré-Saint-Gervais,120,237
48,425849,427089,Gagarine,Les Sablons,60,252
48,71885,71895,Place des Fêtes,Louise Thuliez,180,253
48,71410,73793,Gare du Nord,Cail - Demarquay,120,518
48,482859,71921,René Fonck,Jean Jaurès - Belvédère,120,518
48,482859,71889,René Fonck,Porte des Lilas,120,253
48,71911,71914,Pré-Saint-Gervais,Hôpital Robert Debré,180,253
52,71325,71347,Victor Hugo - Paul Valéry,Charles de Gaulle - Étoile,120,405
52,70721,70726,Boulogne Pont de Saint-Cloud,Parc de Saint-Cloud,120,396
52,71341,71347,Balzac,Charles de Gaulle - Étoile,120,373
52,71268,71292,Nicolo - Jean Richepin,Rue de la Pompe,120,405
52,71134,71146,La Tourelle (rue du Château),Porte Molitor,60,396
52,71169,71206,Porte d'Auteuil,Michel-Ange - Auteuil,60,402
52,71292,71304,Rue de la Pompe,Place Jean Monnet,60,405
52,71346,73690,Miromesnil,Saint-Augustin,120,373
52,474150,71243,La Muette,Ranelagh,60,202
52,71127,71134,Denfert Rochereau,La Tourelle (rue du Château),60,375
52,71166,71206,Église d'Auteuil,Michel-Ange - Auteuil,120,202
